,ID,sender,duration,prime,target,condition,soa_condition,congruence,correct,frequency_target
1097,2206,target,665.8629999970144,deer,DEER,Con_Nat,short,congruent,True,2.6484
1098,2206,target,1086.3850000000093,spade,SHELF,Inc_Synth_Synth,short,incongruent,True,2.5514
1099,2206,target,978.91899999851,puppy,PUPPY,Con_Nat,short,congruent,True,2.7672
1102,2206,target,831.1449999985052,patio,SPOON,Inc_Synth_Synth,short,incongruent,True,2.5899
1103,2206,target,739.5650000014866,bike,BIKE,Con_Synth,short,congruent,True,3.1209
1104,2206,target,1601.103999999992,leaf,COIN,Inc_Nat_Synth,short,incongruent,True,2.6972
1106,2206,target,1420.6770000029935,drug,DRUG,Con_Synth,short,congruent,True,3.363
1107,2206,target,1412.7850000000035,cave,CAVE,Con_Nat,short,congruent,True,2.8537
1108,2206,target,1709.5419999999867,gate,GATE,Con_Synth,short,congruent,True,3.2135
1110,2206,target,768.515999998519,cable,CABLE,Con_Synth,short,congruent,True,3.0449
1113,2206,target,1638.1310000014782,peach,SHED,Inc_Nat_Synth,short,incongruent,True,2.749
1114,2206,target,1910.4999999970312,tank,TANK,Con_Synth,short,congruent,True,3.1163
1115,2206,target,767.4390000029816,tiger,TIGER,Con_Nat,short,congruent,True,2.9759
1116,2206,target,586.1080000014917,grass,GRASS,Con_Nat,short,congruent,True,2.933
1117,2206,target,781.8950000029872,worm,WORM,Con_Nat,short,congruent,True,2.7135
1119,2206,target,854.5540000000037,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,True,2.5465
1122,2206,target,758.9749999985215,rail,SQUID,Inc_Synth_Nat,short,incongruent,True,2.1523
1123,2206,target,784.6920000014943,toad,GLOVE,Inc_Nat_Synth,short,incongruent,True,2.7126
1124,2206,target,970.0699999970092,torch,CHIMP,Inc_Synth_Nat,short,incongruent,True,2.1875
1125,2206,target,732.9569999985106,coat,COAT,Con_Synth,short,congruent,True,3.3318
1126,2206,target,1517.192999998515,melon,HOSE,Inc_Nat_Synth,short,incongruent,True,2.6149
1127,2206,target,1293.5489999985148,grape,LLAMA,Inc_Nat_Nat,short,incongruent,True,1.8633
1128,2206,target,924.1949999970092,camel,BENCH,Inc_Nat_Synth,short,incongruent,True,2.6937
1129,2206,target,819.3490000015008,belt,BELT,Con_Synth,short,congruent,True,3.0945
1130,2206,target,660.3179999970307,tower,TOWER,Con_Synth,short,congruent,True,3.0667
1132,2206,target,921.2229999985138,goose,GOOSE,Con_Nat,short,congruent,True,2.8235
1133,2206,target,1134.394999997021,toast,TOAST,Con_Synth,short,congruent,True,3.2325
1134,2206,target,1200.769999997021,spear,MOTH,Inc_Synth_Nat,short,incongruent,True,2.0682
1135,2206,target,940.0380000000004,mail,MAIL,Con_Synth,short,congruent,True,3.2742
1136,2206,target,863.5419999985024,crow,YACHT,Inc_Nat_Synth,short,incongruent,True,2.6232
1138,2206,target,1185.5370000000112,doll,DOLL,Con_Synth,short,congruent,True,3.1017
1139,2206,target,771.1559999999881,seed,SEED,Con_Nat,short,congruent,True,2.5877
1141,2206,target,1791.2200000000012,cake,TRASH,Inc_Synth_Synth,long,incongruent,True,3.0596
1142,2206,target,882.4079999970272,flute,FLUTE,Con_Synth,long,congruent,True,2.0374
1143,2206,target,793.8919999999925,shoe,COUCH,Inc_Synth_Synth,long,incongruent,True,3.0785
1144,2206,target,630.37300000299,deck,PLATE,Inc_Synth_Synth,long,incongruent,True,3.1169
1146,2206,target,1313.0880000029863,wasp,WASP,Con_Nat,long,congruent,True,1.8692
1147,2206,target,898.4780000015162,canoe,CANOE,Con_Synth,long,congruent,True,2.2625
1148,2206,target,1189.7999999970198,bell,WHEEL,Inc_Synth_Synth,long,incongruent,True,3.1402
1150,2206,target,625.1410000029719,ferry,FERRY,Con_Synth,long,congruent,True,2.4378
1151,2206,target,1310.9590000014869,peas,PEAS,Con_Nat,long,congruent,True,2.3766
1153,2206,target,742.5879999999888,wheat,BRICK,Inc_Nat_Synth,long,incongruent,True,2.716
1157,2206,target,942.9699999970036,roof,PIANO,Inc_Synth_Synth,long,incongruent,True,3.1035
1160,2206,target,809.3019999985117,broom,BROOM,Con_Synth,long,congruent,True,2.3874
1161,2206,target,994.5139999985112,fort,GOAT,Inc_Synth_Nat,long,incongruent,True,2.7308
1162,2206,target,733.369999998482,soap,PONY,Inc_Synth_Nat,long,incongruent,True,2.617
1163,2206,target,553.3450000014855,pear,PEAR,Con_Nat,long,congruent,True,1.8388
1164,2206,target,875.9970000014873,taxi,CHAIN,Inc_Synth_Synth,long,incongruent,True,3.0346
1165,2206,target,823.2229999970295,stair,STAIR,Con_Synth,long,congruent,True,1.8451
1166,2206,target,628.3199999984936,bowl,WOLF,Inc_Synth_Nat,long,incongruent,True,3.0149
1168,2206,target,626.6540000030072,earth,EARTH,Con_Nat,long,congruent,True,3.7054
1170,2206,target,953.8229999999749,flood,SKIRT,Inc_Nat_Synth,long,incongruent,True,2.7067
1171,2206,target,535.5670000014943,apron,APRON,Con_Synth,long,congruent,True,2.1367
1172,2206,target,631.204000000027,arrow,ARROW,Con_Synth,long,congruent,True,2.6031
1173,2206,target,572.4720000029774,cloud,MOTEL,Inc_Nat_Synth,long,incongruent,True,2.9675
1174,2206,target,600.7420000000275,tongs,TONGS,Con_Synth,long,congruent,True,1.6128
1175,2206,target,743.8109999970184,crate,CRATE,Con_Synth,long,congruent,True,2.3222
1176,2206,target,852.0889999970095,canon,CANON,Con_Synth,long,congruent,True,1.7076
1177,2206,target,810.3059999970137,crab,CRAB,Con_Nat,long,congruent,True,2.5478
1180,2206,target,587.625,sink,LAMB,Inc_Synth_Nat,long,incongruent,True,2.7348
1182,2206,target,1856.8959999984943,eagle,WAGON,Inc_Nat_Synth,long,incongruent,True,2.9576
1183,2206,target,721.50900000002,barn,TUNA,Inc_Synth_Nat,long,incongruent,True,2.6117
1186,2206,target,708.4469999985304,olive,MOTOR,Inc_Nat_Synth,long,incongruent,True,2.8274
1188,2206,target,832.0849999969942,swamp,DRILL,Inc_Nat_Synth,long,incongruent,True,2.8463
1189,2206,target,557.7299999999814,pipe,LION,Inc_Synth_Nat,long,incongruent,True,2.8943
1190,2206,target,1335.8529999984894,mall,BUSH,Inc_Synth_Nat,long,incongruent,True,2.8579
1191,2206,target,898.6739999984857,scarf,SCARF,Con_Synth,long,congruent,True,2.3802
1192,2206,target,809.9290000000037,moose,PORCH,Inc_Nat_Synth,long,incongruent,True,2.692
1193,2206,target,608.8140000029816,flask,FLASK,Con_Synth,long,congruent,True,1.7634
1196,2206,target,865.4530000030063,wire,CABIN,Inc_Synth_Synth,long,incongruent,True,3.0013
1197,2206,target,1047.4110000029905,stove,STOVE,Con_Synth,long,congruent,True,2.5888
1198,2206,target,645.0900000014808,jeans,JEANS,Con_Synth,long,congruent,True,2.5289
1199,2206,target,723.9540000029956,plum,PLUM,Con_Nat,long,congruent,True,2.243
1200,2205,target,1311.843999999997,boar,BOAR,Con_Nat,long,congruent,True,2.0492
1201,2205,target,780.6029999970197,shoe,COUCH,Inc_Synth_Synth,long,incongruent,True,3.0785
1202,2205,target,837.1400000029826,olive,MOTOR,Inc_Nat_Synth,long,incongruent,True,2.8274
1203,2205,target,798.2419999999984,bowl,WOLF,Inc_Synth_Nat,long,incongruent,True,3.0149
1204,2205,target,881.7780000059574,stair,STAIR,Con_Synth,long,congruent,True,1.8451
1205,2205,target,939.6459999970248,pipe,LION,Inc_Synth_Nat,long,incongruent,True,2.8943
1206,2205,target,858.0240000029735,pear,PEAR,Con_Nat,long,congruent,True,1.8388
1207,2205,target,774.4590000000026,slug,SLUG,Con_Nat,long,congruent,True,2.4048
1210,2205,target,997.1689999970258,eagle,WAGON,Inc_Nat_Synth,long,incongruent,True,2.9576
1211,2205,target,865.6010000089445,wire,CABIN,Inc_Synth_Synth,long,incongruent,True,3.0013
1212,2205,target,1098.468999999997,earth,EARTH,Con_Nat,long,congruent,True,3.7054
1215,2205,target,722.3380000000034,peas,PEAS,Con_Nat,long,congruent,True,2.3766
1216,2205,target,654.2090000059543,barn,TUNA,Inc_Synth_Nat,long,incongruent,True,2.6117
1217,2205,target,929.414999997025,sink,LAMB,Inc_Synth_Nat,long,incongruent,True,2.7348
1218,2205,target,992.2820000029752,moose,PORCH,Inc_Nat_Synth,long,incongruent,True,2.692
1220,2205,target,727.766000005955,soap,PONY,Inc_Synth_Nat,long,incongruent,True,2.617
1221,2205,target,901.73700000596,flask,FLASK,Con_Synth,long,congruent,True,1.7634
1222,2205,target,1091.1710000029852,broom,BROOM,Con_Synth,long,congruent,True,2.3874
1224,2205,target,906.2329999999928,swamp,DRILL,Inc_Nat_Synth,long,incongruent,True,2.8463
1225,2205,target,1343.5209999970248,jeans,JEANS,Con_Synth,long,congruent,True,2.5289
1226,2205,target,913.0460000029852,mall,BUSH,Inc_Synth_Nat,long,incongruent,True,2.8579
1227,2205,target,855.8129999999946,roof,PIANO,Inc_Synth_Synth,long,incongruent,True,3.1035
1230,2205,target,824.8140000089479,linen,LINEN,Con_Synth,long,congruent,True,2.1761
1231,2205,target,789.7830000089307,deck,PLATE,Inc_Synth_Synth,long,incongruent,True,3.1169
1232,2205,target,696.7859999970242,crate,CRATE,Con_Synth,long,congruent,True,2.3222
1234,2205,target,935.626000002987,stick,STICK,Con_Nat,long,congruent,True,3.695
1235,2205,target,754.8260000089358,reef,REEF,Con_Nat,long,congruent,True,2.3118
1236,2205,target,894.2630000059726,bell,WHEEL,Inc_Synth_Synth,long,incongruent,True,3.1402
1237,2205,target,913.306999997032,scarf,SCARF,Con_Synth,long,congruent,True,2.3802
1240,2205,target,683.9109999999928,stove,STOVE,Con_Synth,long,congruent,True,2.5888
1241,2205,target,637.0159999970056,crab,CRAB,Con_Nat,long,congruent,True,2.5478
1242,2205,target,753.2560000059602,wheat,BRICK,Inc_Nat_Synth,long,incongruent,True,2.716
1243,2205,target,776.8930000059481,fort,GOAT,Inc_Synth_Nat,long,incongruent,True,2.7308
1244,2205,target,905.7950000000128,tongs,TONGS,Con_Synth,long,congruent,True,1.6128
1245,2205,target,817.6630000059668,clam,CLAM,Con_Nat,long,congruent,True,2.3032
1246,2205,target,784.0990000029851,apron,APRON,Con_Synth,long,congruent,True,2.1367
1247,2205,target,944.9690000089468,desk,CANDY,Inc_Synth_Synth,long,incongruent,True,3.2615
1248,2205,target,729.9350000089325,wasp,WASP,Con_Nat,long,congruent,True,1.8692
1249,2205,target,1058.3730000059586,arrow,ARROW,Con_Synth,long,congruent,True,2.6031
1252,2205,target,832.1590000089491,ferry,FERRY,Con_Synth,long,congruent,True,2.4378
1253,2205,target,746.2610000059649,plum,PLUM,Con_Nat,long,congruent,True,2.243
1254,2205,target,892.1309999970254,cake,TRASH,Inc_Synth_Synth,long,incongruent,True,3.0596
1255,2205,target,1609.8990000089398,cloud,MOTEL,Inc_Nat_Synth,long,incongruent,True,2.9675
1256,2205,target,767.2619999999879,flute,FLUTE,Con_Synth,long,congruent,True,2.0374
1258,2205,target,834.004999997007,taxi,CHAIN,Inc_Synth_Synth,long,incongruent,True,3.0346
1259,2205,target,1123.541000002966,canoe,CANOE,Con_Synth,long,congruent,True,2.2625
1260,2205,target,711.3189999999886,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,True,2.5465
1261,2205,target,682.625,mice,TOOLS,Inc_Nat_Synth,short,incongruent,True,2.7543
1262,2205,target,1064.3989999970072,arena,VINE,Inc_Synth_Nat,short,incongruent,True,2.0334
1263,2205,target,1015.9320000029692,bread,BREAD,Con_Synth,short,congruent,True,3.1602
1264,2205,target,1002.2320000029868,grass,GRASS,Con_Nat,short,congruent,True,2.933
1266,2205,target,909.1029999970342,coat,COAT,Con_Synth,short,congruent,True,3.3318
1267,2205,target,667.4640000029758,grape,LLAMA,Inc_Nat_Nat,short,incongruent,True,1.8633
1268,2205,target,798.2380000000121,seed,SEED,Con_Nat,short,congruent,True,2.5877
1269,2205,target,724.8759999999893,harp,SNAIL,Inc_Synth_Nat,short,incongruent,True,1.959
1270,2205,target,972.0820000059612,melon,HOSE,Inc_Nat_Synth,short,incongruent,True,2.6149
1271,2205,target,897.1830000029877,crow,YACHT,Inc_Nat_Synth,short,incongruent,True,2.6232
1272,2205,target,1057.052000008931,spade,SHELF,Inc_Synth_Synth,short,incongruent,True,2.5514
1274,2205,target,868.292000005953,worm,WORM,Con_Nat,short,congruent,True,2.7135
1275,2205,target,817.4949999970268,torch,CHIMP,Inc_Synth_Nat,short,incongruent,True,2.1875
1276,2205,target,1196.3660000029777,paint,PAINT,Con_Synth,short,congruent,True,3.2737
1277,2205,target,755.1289999999863,cable,CABLE,Con_Synth,short,congruent,True,3.0449
1279,2205,target,756.870999997016,whale,WHALE,Con_Nat,short,congruent,True,2.7597
1280,2205,target,832.7430000029854,patio,SPOON,Inc_Synth_Synth,short,incongruent,True,2.5899
1281,2205,target,824.7770000089367,goose,GOOSE,Con_Nat,short,congruent,True,2.8235
1282,2205,target,968.314000000013,toast,TOAST,Con_Synth,short,congruent,True,3.2325
1283,2205,target,974.8480000059644,corn,CORN,Con_Nat,short,congruent,True,2.8609
1284,2205,target,991.9490000029908,doll,DOLL,Con_Synth,short,congruent,True,3.1017
1286,2205,target,809.3489999999874,tower,TOWER,Con_Synth,short,congruent,True,3.0667
1287,2205,target,1300.411000005959,ruler,PANSY,Inc_Synth_Nat,short,incongruent,True,2.0
1288,2205,target,907.6059999970312,leaf,COIN,Inc_Nat_Synth,short,incongruent,True,2.6972
1289,2205,target,793.7080000089481,bike,BIKE,Con_Synth,short,congruent,True,3.1209
1290,2205,target,978.6790000089386,spear,MOTH,Inc_Synth_Nat,short,incongruent,True,2.0682
1291,2205,target,738.1130000059493,puppy,PUPPY,Con_Nat,short,congruent,True,2.7672
1292,2205,target,817.6519999970333,frog,FROG,Con_Nat,short,congruent,True,2.781
1293,2205,target,820.5230000029842,belt,BELT,Con_Synth,short,congruent,True,3.0945
1294,2205,target,1030.9040000089444,rope,ROPE,Con_Synth,short,congruent,True,3.0641
1295,2205,target,816.7710000000079,tank,TANK,Con_Synth,short,congruent,True,3.1163
1297,2205,target,1654.4120000029798,drug,DRUG,Con_Synth,short,congruent,True,3.363
1299,2205,target,750.3670000059647,gate,GATE,Con_Synth,short,congruent,True,3.2135
1301,2205,target,841.62300000299,fern,PETAL,Inc_Nat_Nat,short,incongruent,True,1.6628
1302,2205,target,704.5930000029912,kiosk,SOFA,Inc_Synth_Synth,short,incongruent,True,2.4771
1303,2205,target,755.0329999999958,camel,BENCH,Inc_Nat_Synth,short,incongruent,True,2.6937
1304,2205,target,828.8049999970244,sash,CLOTH,Inc_Synth_Synth,short,incongruent,True,2.4942
1306,2205,target,879.6420000029902,mail,MAIL,Con_Synth,short,congruent,True,3.2742
1307,2205,target,759.2689999999711,cave,CAVE,Con_Nat,short,congruent,True,2.8537
1309,2205,target,752.1150000059861,sword,SWORD,Con_Synth,short,congruent,True,3.1258
1310,2205,target,922.8870000029564,water,MEDAL,Inc_Nat_Synth,short,incongruent,True,2.7716
1312,2205,target,721.619000000006,rail,SQUID,Inc_Synth_Nat,short,incongruent,True,2.1523
1313,2205,target,621.4920000059647,tiger,TIGER,Con_Nat,short,congruent,True,2.9759
1314,2205,target,580.5549999970244,deer,DEER,Con_Nat,short,congruent,True,2.6484
1316,2205,target,1093.635000008915,cobra,TWIG,Inc_Nat_Nat,short,incongruent,True,1.8451
1317,2205,target,610.1670000000158,soil,SOIL,Con_Nat,short,congruent,True,2.5999
1318,2205,target,923.042000005953,peach,SHED,Inc_Nat_Synth,short,incongruent,True,2.749
1319,2205,target,685.8110000029556,toad,GLOVE,Inc_Nat_Synth,short,incongruent,True,2.7126
1321,2204,target,1107.8220000029833,cable,CABLE,Con_Synth,short,congruent,True,3.0449
1322,2204,target,851.0720000059664,mail,MAIL,Con_Synth,short,congruent,True,3.2742
1325,2204,target,1078.0379999940342,corn,CORN,Con_Nat,short,congruent,True,2.8609
1326,2204,target,1310.6720000029743,bike,BIKE,Con_Synth,short,congruent,True,3.1209
1327,2204,target,1331.6029999940365,sword,SWORD,Con_Synth,short,congruent,True,3.1258
1328,2204,target,846.5850000059581,gate,GATE,Con_Synth,short,congruent,True,3.2135
1329,2204,target,815.5789999970148,leaf,COIN,Inc_Nat_Synth,short,incongruent,True,2.6972
1330,2204,target,797.7129999940371,spade,SHELF,Inc_Synth_Synth,short,incongruent,True,2.5514
1331,2204,target,817.4910000059608,puppy,PUPPY,Con_Nat,short,congruent,True,2.7672
1332,2204,target,976.2699999970208,water,MEDAL,Inc_Nat_Synth,short,incongruent,True,2.7716
1333,2204,target,924.4909999940428,rail,SQUID,Inc_Synth_Nat,short,incongruent,True,2.1523
1334,2204,target,1050.3519999970158,melon,HOSE,Inc_Nat_Synth,short,incongruent,True,2.6149
1337,2204,target,1371.3159999999916,rope,ROPE,Con_Synth,short,congruent,True,3.0641
1338,2204,target,702.5449999970151,patio,SPOON,Inc_Synth_Synth,short,incongruent,True,2.5899
1339,2204,target,1120.4170000029844,fern,PETAL,Inc_Nat_Nat,short,incongruent,True,1.6628
1342,2204,target,740.9209999940358,goose,GOOSE,Con_Nat,short,congruent,True,2.8235
1343,2204,target,585.0329999999958,grape,LLAMA,Inc_Nat_Nat,short,incongruent,True,1.8633
1344,2204,target,964.5540000029724,mice,TOOLS,Inc_Nat_Synth,short,incongruent,True,2.7543
1345,2204,target,725.0780000000086,frog,FROG,Con_Nat,short,congruent,True,2.781
1347,2204,target,1563.0710000059626,tower,TOWER,Con_Synth,short,congruent,True,3.0667
1348,2204,target,1564.4449999940407,soil,SOIL,Con_Nat,short,congruent,True,2.5999
1349,2204,target,766.3289999940316,paint,PAINT,Con_Synth,short,congruent,True,3.2737
1350,2204,target,809.2900000029767,cave,CAVE,Con_Nat,short,congruent,True,2.8537
1351,2204,target,1557.5600000029665,crow,YACHT,Inc_Nat_Synth,short,incongruent,True,2.6232
1353,2204,target,1238.9159999970288,seed,SEED,Con_Nat,short,congruent,True,2.5877
1354,2204,target,910.1249999970314,tank,TANK,Con_Synth,short,congruent,True,3.1163
1356,2204,target,1247.664999994042,cobra,TWIG,Inc_Nat_Nat,short,incongruent,True,1.8451
1357,2204,target,714.5040000059525,harp,SNAIL,Inc_Synth_Nat,short,incongruent,True,1.959
1358,2204,target,983.8510000059614,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,True,2.5465
1359,2204,target,933.1760000000068,doll,DOLL,Con_Synth,short,congruent,True,3.1017
1360,2204,target,733.5750000029802,toad,GLOVE,Inc_Nat_Synth,short,incongruent,True,2.7126
1361,2204,target,730.0970000000088,sash,CLOTH,Inc_Synth_Synth,short,incongruent,True,2.4942
1362,2204,target,653.2539999999863,kiosk,SOFA,Inc_Synth_Synth,short,incongruent,True,2.4771
1363,2204,target,568.1570000059728,camel,BENCH,Inc_Nat_Synth,short,incongruent,True,2.6937
1366,2204,target,865.751000002987,toast,TOAST,Con_Synth,short,congruent,True,3.2325
1367,2204,target,787.9240000059654,deer,DEER,Con_Nat,short,congruent,True,2.6484
1368,2204,target,990.3509999970264,torch,CHIMP,Inc_Synth_Nat,short,incongruent,True,2.1875
1370,2204,target,1586.3850000059465,bread,BREAD,Con_Synth,short,congruent,True,3.1602
1371,2204,target,813.7729999940493,coat,COAT,Con_Synth,short,congruent,True,3.3318
1372,2204,target,922.3419999970064,whale,WHALE,Con_Nat,short,congruent,True,2.7597
1373,2204,target,886.8919999999925,grass,GRASS,Con_Nat,short,congruent,True,2.933
1374,2204,target,1017.636999999988,drug,DRUG,Con_Synth,short,congruent,True,3.363
1376,2204,target,996.4220000029892,peach,SHED,Inc_Nat_Synth,short,incongruent,True,2.749
1377,2204,target,745.51299999404,worm,WORM,Con_Nat,short,congruent,True,2.7135
1379,2204,target,958.6460000059742,tiger,TIGER,Con_Nat,short,congruent,True,2.9759
1380,2204,target,1094.8679999940505,flood,SKIRT,Inc_Nat_Synth,long,incongruent,True,2.7067
1382,2204,target,1383.9370000000054,taxi,CHAIN,Inc_Synth_Synth,long,incongruent,True,3.0346
1383,2204,target,898.7380000059493,eagle,WAGON,Inc_Nat_Synth,long,incongruent,True,2.9576
1384,2204,target,943.6760000029752,swamp,DRILL,Inc_Nat_Synth,long,incongruent,True,2.8463
1386,2204,target,631.185000005964,mall,BUSH,Inc_Synth_Nat,long,incongruent,True,2.8579
1388,2204,target,742.6219999970053,arrow,ARROW,Con_Synth,long,congruent,True,2.6031
1389,2204,target,907.3999999970256,flask,FLASK,Con_Synth,long,congruent,True,1.7634
1391,2204,target,835.7680000029795,cloud,MOTEL,Inc_Nat_Synth,long,incongruent,True,2.9675
1392,2204,target,1124.423999999999,bell,WHEEL,Inc_Synth_Synth,long,incongruent,True,3.1402
1393,2204,target,1079.6700000029814,linen,LINEN,Con_Synth,long,congruent,True,2.1761
1395,2204,target,1243.55600000298,crab,CRAB,Con_Nat,long,congruent,True,2.5478
1398,2204,target,1027.38799999404,apron,APRON,Con_Synth,long,congruent,True,2.1367
1399,2204,target,1129.0560000059486,cake,TRASH,Inc_Synth_Synth,long,incongruent,True,3.0596
1402,2204,target,794.3569999940228,bowl,WOLF,Inc_Synth_Nat,long,incongruent,True,3.0149
1403,2204,target,1114.6899999940651,clam,CLAM,Con_Nat,long,congruent,True,2.3032
1404,2204,target,1258.658999994048,barn,TUNA,Inc_Synth_Nat,long,incongruent,True,2.6117
1406,2204,target,660.8470000029774,jeans,JEANS,Con_Synth,long,congruent,True,2.5289
1407,2204,target,984.7860000059592,stair,STAIR,Con_Synth,long,congruent,True,1.8451
1410,2204,target,1046.2689999970023,wheat,BRICK,Inc_Nat_Synth,long,incongruent,True,2.716
1411,2204,target,618.5239999970072,broom,BROOM,Con_Synth,long,congruent,True,2.3874
1412,2204,target,875.7220000000088,flute,FLUTE,Con_Synth,long,congruent,True,2.0374
1413,2204,target,901.1530000059864,earth,EARTH,Con_Nat,long,congruent,True,3.7054
1414,2204,target,598.6590000029537,shoe,COUCH,Inc_Synth_Synth,long,incongruent,True,3.0785
1415,2204,target,713.8510000029928,scarf,SCARF,Con_Synth,long,congruent,True,2.3802
1416,2204,target,1150.673999999999,reef,REEF,Con_Nat,long,congruent,True,2.3118
1418,2204,target,1071.0169999940554,desk,CANDY,Inc_Synth_Synth,long,incongruent,True,3.2615
1419,2204,target,1071.8030000059516,roof,PIANO,Inc_Synth_Synth,long,incongruent,True,3.1035
1420,2204,target,1053.0920000029728,wire,CABIN,Inc_Synth_Synth,long,incongruent,True,3.0013
1421,2204,target,1008.6009999940288,slug,SLUG,Con_Nat,long,congruent,True,2.4048
1425,2204,target,676.6760000030044,fort,GOAT,Inc_Synth_Nat,long,incongruent,True,2.7308
1426,2204,target,595.4870000000228,pipe,LION,Inc_Synth_Nat,long,incongruent,True,2.8943
1427,2204,target,1181.4639999970095,tongs,TONGS,Con_Synth,long,congruent,True,1.6128
1429,2204,target,1178.1060000029977,plum,PLUM,Con_Nat,long,congruent,True,2.243
1430,2204,target,861.3520000059507,stick,STICK,Con_Nat,long,congruent,True,3.695
1431,2204,target,1227.2939999970258,soap,PONY,Inc_Synth_Nat,long,incongruent,True,2.617
1433,2204,target,1759.4320000029984,deck,PLATE,Inc_Synth_Synth,long,incongruent,True,3.1169
1434,2204,target,630.2800000029965,wasp,WASP,Con_Nat,long,congruent,True,1.8692
1435,2204,target,1165.9670000000042,moose,PORCH,Inc_Nat_Synth,long,incongruent,True,2.692
1437,2204,target,924.1950000059442,stove,STOVE,Con_Synth,long,congruent,True,2.5888
1439,2204,target,710.7420000029961,olive,MOTOR,Inc_Nat_Synth,long,incongruent,True,2.8274
1440,2203,target,911.5800000000016,grass,GRASS,Con_Nat,short,congruent,True,2.933
1441,2203,target,1024.2400000000052,bike,BIKE,Con_Synth,short,congruent,True,3.1209
1445,2203,target,1238.0399999999936,rope,ROPE,Con_Synth,short,congruent,True,3.0641
1446,2203,target,810.7400000000052,frog,FROG,Con_Nat,short,congruent,True,2.781
1448,2203,target,1074.7799999999988,paint,PAINT,Con_Synth,short,congruent,True,3.2737
1449,2203,target,1123.1399999999994,doll,DOLL,Con_Synth,short,congruent,True,3.1017
1450,2203,target,1006.9400000000024,fern,PETAL,Inc_Nat_Nat,short,incongruent,True,1.6628
1451,2203,target,685.179999999993,kiosk,SOFA,Inc_Synth_Synth,short,incongruent,True,2.4771
1452,2203,target,966.4400000000024,spade,SHELF,Inc_Synth_Synth,short,incongruent,True,2.5514
1454,2203,target,887.6000000000058,goose,GOOSE,Con_Nat,short,congruent,True,2.8235
1456,2203,target,1028.820000000007,gate,GATE,Con_Synth,short,congruent,True,3.2135
1457,2203,target,1034.3399999999965,bread,BREAD,Con_Synth,short,congruent,True,3.1602
1458,2203,target,711.0199999999895,worm,WORM,Con_Nat,short,congruent,True,2.7135
1459,2203,target,995.7000000000116,patio,SPOON,Inc_Synth_Synth,short,incongruent,True,2.5899
1463,2203,target,909.1000000000058,tower,TOWER,Con_Synth,short,congruent,True,3.0667
1464,2203,target,920.7000000000116,cable,CABLE,Con_Synth,short,congruent,True,3.0449
1465,2203,target,922.040000000008,grape,LLAMA,Inc_Nat_Nat,short,incongruent,True,1.8633
1467,2203,target,1142.4200000000128,torch,CHIMP,Inc_Synth_Nat,short,incongruent,True,2.1875
1469,2203,target,777.820000000007,water,MEDAL,Inc_Nat_Synth,short,incongruent,True,2.7716
1471,2203,target,1334.1199999999951,whale,WHALE,Con_Nat,short,congruent,True,2.7597
1472,2203,target,1031.8800000000049,toad,GLOVE,Inc_Nat_Synth,short,incongruent,True,2.7126
1473,2203,target,934.8999999999942,drug,DRUG,Con_Synth,short,congruent,True,3.363
1474,2203,target,784.5799999999872,harp,SNAIL,Inc_Synth_Nat,short,incongruent,True,1.959
1476,2203,target,1579.9800000000105,mice,TOOLS,Inc_Nat_Synth,short,incongruent,True,2.7543
1477,2203,target,882.859999999986,seed,SEED,Con_Nat,short,congruent,True,2.5877
1481,2203,target,1001.1199999999952,spear,MOTH,Inc_Synth_Nat,short,incongruent,True,2.0682
1482,2203,target,697.1199999999953,toast,TOAST,Con_Synth,short,congruent,True,3.2325
1483,2203,target,1034.859999999986,melon,HOSE,Inc_Nat_Synth,short,incongruent,True,2.6149
1484,2203,target,751.4599999999919,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,True,2.5465
1485,2203,target,676.2000000000116,tiger,TIGER,Con_Nat,short,congruent,True,2.9759
1487,2203,target,1748.5799999999872,sword,SWORD,Con_Synth,short,congruent,True,3.1258
1489,2203,target,1247.2799999999988,deer,DEER,Con_Nat,short,congruent,True,2.6484
1490,2203,target,837.640000000014,soil,SOIL,Con_Nat,short,congruent,True,2.5999
1491,2203,target,802.3399999999965,crow,YACHT,Inc_Nat_Synth,short,incongruent,True,2.6232
1494,2203,target,1788.2799999999988,sash,CLOTH,Inc_Synth_Synth,short,incongruent,True,2.4942
1495,2203,target,1886.140000000014,rail,SQUID,Inc_Synth_Nat,short,incongruent,True,2.1523
1498,2203,target,759.2000000000116,tank,TANK,Con_Synth,short,congruent,True,3.1163
1499,2203,target,1104.2600000000093,mail,MAIL,Con_Synth,short,congruent,True,3.2742
1501,2203,target,634.9200000000128,wheat,BRICK,Inc_Nat_Synth,long,incongruent,True,2.716
1503,2203,target,674.9400000000023,swamp,DRILL,Inc_Nat_Synth,long,incongruent,True,2.8463
1504,2203,target,676.0799999999872,clam,CLAM,Con_Nat,long,congruent,True,2.3032
1505,2203,target,1254.3399999999965,peas,PEAS,Con_Nat,long,congruent,True,2.3766
1506,2203,target,1149.040000000008,scarf,SCARF,Con_Synth,long,congruent,True,2.3802
1507,2203,target,1794.9800000000105,crab,CRAB,Con_Nat,long,congruent,True,2.5478
