acc,accuracy,average_response_time,avg_rt,background,bidi,block,browser_codename,browser_name,browser_version,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_keyboard_response,correct_response,count_ISI,count_break1,count_break_2,count_correct_feedback,count_credits,count_experiment,count_experimentLoop,count_fixation,count_incorrect_feedback,count_instructions1a,count_instructions1b,count_instructions2,count_keyboard_response,count_memory_set,count_new_logger,count_osweb,count_practiceLoop,count_practiceSequence,count_probe,count_thankYou,date_startdate,date_startdateUTC,date_starttime,datetime,description,disable_garbage_collection,experiment_debug,experiment_parameters,experiment_path,experiment_pilot,experiment_taskname,experiment_taskversion,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,jatosStudyResultId,jatosVersion,keyboard_backend,mouse_backend,numberSet,opensesame_codename,opensesame_version,penwidth,posInSet,present,queryParams_batchId,queryParams_generalMultiple,repeat_cycle,response,response_break1,response_break_2,response_instructions1a,response_instructions1b,response_instructions2,response_keyboard_response,response_time,response_time_break1,response_time_break_2,response_time_instructions1a,response_time_instructions1b,response_time_instructions2,response_time_keyboard_response,round_decimals,sampler_backend,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,sessionid,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,system_os,target,time_ISI,time_break1,time_break_2,time_correct_feedback,time_experimentLoop,time_fixation,time_incorrect_feedback,time_instructions1a,time_instructions1b,time_instructions2,time_keyboard_response,time_memory_set,time_new_logger,time_practiceLoop,time_probe,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
94,94,983,983,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,right,50,50,50,50,0,0,0,50,50,0,0,0,50,50,50,0,0,50,50,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,1 4 9 3 2 5,osweb,1.4.0,1,3,y,37,,0,right,,,h,right,right,right,958,,,44327,18899,33954,958,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,6,1024,2,48000,-16,experiment,1,odd,Win32,9,413031,,,409771,47,410801,295993,46,44411,140507,415048,411817,416011,47,415048,Sternberg_updated,48,50137,51,yes,1024
94,94,979,979,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,left,51,51,51,51,0,0,0,51,51,0,0,0,51,51,51,0,0,51,51,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,8 9,osweb,1.4.0,1,0,n,37,,0,left,,,h,right,right,left,763,,,44327,18899,33954,763,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,2,1024,2,48000,-16,experiment,1,odd,Win32,5,419275,,,416015,47,417043,295993,46,44411,140507,421292,418063,422056,47,421292,Sternberg_updated,49,50900,52,yes,1024
94,94,977,977,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,right,52,52,52,52,0,0,0,52,52,0,0,0,52,52,52,0,0,52,52,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,2 3,osweb,1.4.0,1,1,y,37,,0,right,,,h,right,right,right,891,,,44327,18899,33954,891,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,2,1024,2,48000,-16,experiment,1,odd,Win32,2,425303,,,422060,47,423082,295993,46,44411,140507,427321,424090,428217,47,427321,Sternberg_updated,50,51791,53,yes,1024
94,94,973,973,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,left,53,53,53,53,0,0,0,53,53,0,0,0,53,53,53,0,0,53,53,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,1 4 9 3,osweb,1.4.0,1,0,n,37,,0,left,,,h,right,right,left,745,,,44327,18899,33954,745,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,4,1024,2,48000,-16,experiment,1,odd,Win32,5,431464,,,428222,47,429243,295993,46,44411,140507,433482,430251,434228,47,433482,Sternberg_updated,51,52536,54,yes,1024
95,95,971,971,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,right,54,54,54,54,0,0,0,54,54,0,0,0,54,54,54,0,0,54,54,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,8 9 5 6 7,osweb,1.4.0,1,1,y,37,,0,right,,,h,right,right,right,883,,,44327,18899,33954,883,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,5,1024,2,48000,-16,experiment,1,odd,Win32,8,437475,,,434232,47,435256,295993,46,44411,140507,439492,436262,440388,47,439492,Sternberg_updated,52,53419,55,yes,1024
95,95,973,973,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,left,55,55,55,55,0,0,0,55,55,0,0,0,55,55,55,0,0,55,55,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,1 7 8 3 9,osweb,1.4.0,1,0,n,37,,0,left,space,,h,right,right,left,1077,31117,,44327,18899,33954,1077,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,5,1024,2,48000,-16,experiment,1,odd,Win32,2,474774,441413,,440392,47,472557,295993,46,44411,140507,476791,473560,477870,47,476791,Sternberg_updated,53,54496,56,yes,1024
95,95,967,967,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,right,56,56,56,56,0,0,0,56,56,0,0,0,56,56,56,0,0,56,56,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,7 6,osweb,1.4.0,1,2,y,37,,0,right,space,,h,right,right,right,651,31117,,44327,18899,33954,651,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,2,1024,2,48000,-16,experiment,1,odd,Win32,6,481134,441413,,477874,47,478906,295993,46,44411,140507,483153,479922,483815,47,483153,Sternberg_updated,54,55147,57,yes,1024
95,95,965,965,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,left,57,57,57,57,0,0,0,57,57,0,0,0,57,57,57,0,0,57,57,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,4 2 6 9,osweb,1.4.0,1,0,n,37,,0,left,space,,h,right,right,left,809,31117,,44327,18899,33954,809,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,4,1024,2,48000,-16,experiment,1,odd,Win32,7,487062,441413,,483819,47,484842,295993,46,44411,140507,489080,485848,489892,47,489080,Sternberg_updated,55,55956,58,yes,1024
95,95,964,964,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,left,58,58,58,58,0,0,0,58,58,0,0,0,58,58,58,0,0,58,58,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,2 3 8 5 6 7,osweb,1.4.0,1,0,n,37,,0,left,space,,h,right,right,left,944,31117,,44327,18899,33954,944,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,6,1024,2,48000,-16,experiment,1,odd,Win32,1,493157,441413,,489897,47,490929,295993,46,44411,140507,495174,491944,496119,47,495173,Sternberg_updated,56,56900,59,yes,1024
95,95,965,965,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,right,59,59,59,59,0,0,0,59,59,0,0,0,59,59,59,0,0,59,59,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,4 3 2 5 8,osweb,1.4.0,1,2,y,37,,0,right,space,,h,right,right,right,1009,31117,,44327,18899,33954,1009,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,5,1024,2,48000,-16,experiment,1,odd,Win32,3,499384,441413,,496125,47,497156,295993,46,44411,140507,501403,498171,502415,47,501403,Sternberg_updated,57,57909,60,yes,1024
95,95,962,962,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,right,60,60,60,60,0,0,0,60,60,0,0,0,60,60,60,0,0,60,60,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,7 2 3,osweb,1.4.0,1,3,y,37,,0,right,space,,h,right,right,right,745,31117,,44327,18899,33954,745,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,3,1024,2,48000,-16,experiment,1,odd,Win32,3,505662,441413,,502418,47,503439,295993,46,44411,140507,507680,504449,508426,47,507680,Sternberg_updated,58,58654,61,yes,1024
95,95,957,957,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,right,61,61,61,61,0,0,0,61,61,0,0,0,61,61,61,0,0,61,61,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,6 1 2,osweb,1.4.0,1,3,y,37,,0,right,space,,h,right,right,right,680,31117,,44327,18899,33954,680,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,3,1024,2,48000,-16,experiment,1,odd,Win32,2,511672,441413,,508430,47,509453,295993,46,44411,140507,513691,510460,514387,47,513691,Sternberg_updated,59,59334,62,yes,1024
95,95,961,961,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,right,62,62,62,62,0,0,0,62,62,0,0,0,62,62,62,0,0,62,62,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,6 9 7 4 5 1,osweb,1.4.0,1,2,y,37,,0,right,space,,h,right,right,right,1211,31117,,44327,18899,33954,1211,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,6,1024,2,48000,-16,experiment,1,odd,Win32,9,517651,441413,,514391,47,515422,295993,46,44411,140507,519668,516438,520880,47,519668,Sternberg_updated,60,60545,63,yes,1024
95,95,959,959,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,left,63,63,63,63,0,0,0,63,63,0,0,0,63,63,63,0,0,63,63,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,1 8 7,osweb,1.4.0,1,0,n,37,,0,left,space,,h,right,right,left,822,31117,,44327,18899,33954,822,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,3,1024,2,48000,-16,experiment,1,odd,Win32,4,524128,441413,,520885,47,521907,295993,46,44411,140507,526145,522915,526975,47,526145,Sternberg_updated,61,61367,64,yes,1024
95,95,960,960,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,left,64,64,64,64,0,0,0,64,64,0,0,0,64,64,64,0,0,64,64,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,3 9 1,osweb,1.4.0,1,0,n,37,,0,left,space,,h,right,right,left,1045,31117,,44327,18899,33954,1045,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,3,1024,2,48000,-16,experiment,1,odd,Win32,7,530222,441413,,526979,47,528006,295993,46,44411,140507,532241,529009,533302,47,532241,Sternberg_updated,62,62412,65,yes,1024
95,95,961,961,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,left,65,65,65,65,0,0,0,65,65,0,0,0,65,65,65,0,0,65,65,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,9 8 2 7 4,osweb,1.4.0,1,0,n,37,,0,left,space,,h,right,right,left,1024,31117,,44327,18899,33954,1024,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,5,1024,2,48000,-16,experiment,1,odd,Win32,5,536567,441413,,533306,47,534342,295993,46,44411,140507,538585,535354,539613,47,538585,Sternberg_updated,63,63436,66,yes,1024
94,94,955,955,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,0,0,right,66,66,66,66,0,0,0,66,66,0,0,0,66,66,66,0,0,66,66,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,6 5,osweb,1.4.0,1,2,y,37,,0,left,space,,h,right,right,left,544,31117,,44327,18899,33954,544,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,2,1024,2,48000,-16,experiment,1,odd,Win32,5,542861,441413,,539617,47,540640,295993,46,44411,140507,544879,541648,545424,47,544879,Sternberg_updated,63,63980,67,yes,1024
94,94,953,953,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,right,67,67,67,67,0,0,0,67,67,0,0,0,67,67,67,0,0,67,67,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,8 5 1 3 9,osweb,1.4.0,1,4,y,37,,0,right,space,,h,right,right,right,817,31117,,44327,18899,33954,817,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,5,1024,2,48000,-16,experiment,1,odd,Win32,3,548672,441413,,539617,47,546452,545427,46,44411,140507,550690,547459,551519,47,550689,Sternberg_updated,64,64797,68,yes,1024
94,94,952,952,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,left,68,68,68,68,0,0,0,68,68,0,0,0,68,68,68,0,0,68,68,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,7 1 8 4 9 3,osweb,1.4.0,1,0,n,37,,0,left,space,,h,right,right,left,914,31117,,44327,18899,33954,914,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,6,1024,2,48000,-16,experiment,1,odd,Win32,6,554783,441413,,551524,47,552553,545427,46,44411,140507,556802,553570,557730,47,556801,Sternberg_updated,65,65711,69,yes,1024
93,93,952,952,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,0,0,left,69,69,69,69,0,0,0,69,69,0,0,0,69,69,69,0,0,69,69,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,1 6 4,osweb,1.4.0,1,0,n,37,,0,right,space,,h,right,right,right,913,31117,,44327,18899,33954,913,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,3,1024,2,48000,-16,experiment,1,odd,Win32,7,560994,441413,,557735,47,558762,545427,46,44411,140507,563013,559781,563941,47,563012,Sternberg_updated,65,66624,70,yes,1024
93,93,960,960,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,left,70,70,70,70,0,0,0,70,70,0,0,0,70,70,70,0,0,70,70,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,1 7 5 2 9,osweb,1.4.0,1,0,n,37,,0,left,space,,h,right,right,left,1526,31117,,44327,18899,33954,1526,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,5,1024,2,48000,-16,experiment,1,odd,Win32,3,567188,441413,,557735,47,564969,563945,46,44411,140507,569206,565975,570734,47,569206,Sternberg_updated,66,68150,71,yes,1024
93,93,965,965,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,left,71,71,71,71,0,0,0,71,71,0,0,0,71,71,71,0,0,71,71,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,2 5 1 4,osweb,1.4.0,1,0,n,37,,0,left,space,,h,right,right,left,1317,31117,,44327,18899,33954,1317,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,4,1024,2,48000,-16,experiment,1,odd,Win32,6,573982,441413,,570738,47,571762,563945,46,44411,140507,576000,572769,577329,47,576000,Sternberg_updated,67,69467,72,yes,1024
93,93,969,969,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,left,72,72,72,72,0,0,0,72,72,0,0,0,72,72,72,0,0,72,72,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,7 9 1 6,osweb,1.4.0,1,0,n,37,,0,left,space,,h,right,right,left,1293,31117,,44327,18899,33954,1293,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,4,1024,2,48000,-16,experiment,1,odd,Win32,4,580592,441413,,577333,47,578363,563945,46,44411,140507,582610,579380,583906,47,582609,Sternberg_updated,68,70760,73,yes,1024
93,93,973,973,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,right,73,73,73,73,0,0,0,73,73,0,0,0,73,73,73,0,0,73,73,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,6 8 9 3 4 9,osweb,1.4.0,1,5,y,37,,0,right,space,,h,right,right,right,1275,31117,,44327,18899,33954,1275,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,6,1024,2,48000,-16,experiment,1,odd,Win32,4,587153,441413,,583910,47,584934,563945,46,44411,140507,589171,585940,590449,47,589171,Sternberg_updated,69,72035,74,yes,1024
93,93,972,972,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,right,74,74,74,74,0,0,0,74,74,0,0,0,74,74,74,0,0,74,74,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,9 8 4,osweb,1.4.0,1,1,y,37,,0,right,space,,h,right,right,right,846,31117,,44327,18899,33954,846,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,3,1024,2,48000,-16,experiment,1,odd,Win32,9,593697,441413,,590453,47,591476,563945,46,44411,140507,595715,592484,596578,47,595715,Sternberg_updated,70,72881,75,yes,1024
93,93,973,973,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,left,75,75,75,75,0,0,0,75,75,0,0,0,75,75,75,0,0,75,75,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,9,osweb,1.4.0,1,0,n,37,,0,left,space,,h,right,right,left,1038,31117,,44327,18899,33954,1038,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,1,1024,2,48000,-16,experiment,1,odd,Win32,6,599841,441413,,596582,47,597611,563945,46,44411,140507,601859,598628,602904,47,601859,Sternberg_updated,71,73919,76,yes,1024
94,94,972,972,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,right,76,76,76,76,0,0,0,76,76,0,0,0,76,76,76,0,0,76,76,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,7 8 4 6 9 5,osweb,1.4.0,1,4,y,37,,0,right,space,,h,right,right,right,897,31117,,44327,18899,33954,897,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,6,1024,2,48000,-16,experiment,1,odd,Win32,6,606169,441413,,602908,47,603939,563945,46,44411,140507,608186,604956,609099,47,608186,Sternberg_updated,72,74816,77,yes,1024
94,94,970,970,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,left,77,77,77,77,0,0,0,77,77,0,0,0,77,77,77,0,0,77,77,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,6 2 9 3 8 4,osweb,1.4.0,1,0,n,37,,0,left,space,,h,right,right,left,863,31117,,44327,18899,33954,863,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,6,1024,2,48000,-16,experiment,1,odd,Win32,1,612363,441413,,609103,47,610133,563945,46,44411,140507,614380,611150,615260,47,614380,Sternberg_updated,73,75679,78,yes,1024
94,94,971,971,black,no,experiment,Mozilla,Netscape,5.0 (Windows),legacy,legacy,legacy,0,uniform,1,1,right,78,78,78,78,0,0,0,78,78,0,0,0,78,78,78,0,0,78,78,0,30-08-21,30-08-21,09:16:56,Thu Sep 30 2021 09:16:56 GMT+0200 (Θερινή ώρα Κεντρικής Ευρώπης),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Sternberg/experiment_files,0,0,0,no,mono,no,18,no,white,no,no,768,99,3.6.1,legacy,legacy,7 1 8 5 6 2,osweb,1.4.0,1,2,y,37,,0,right,space,,h,right,right,right,1052,31117,,44327,18899,33954,1052,2,legacy,824,1536,24,864,24,-7,-7,1536,1632986216764,6,1024,2,48000,-16,experiment,1,odd,Win32,1,618524,441413,,615264,47,616294,563945,46,44411,140507,620541,617310,621605,47,620541,Sternberg_updated,74,76731,79,yes,1024
