participant_id,component_num,url,meta,sender,sender_type,sender_id,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,response,response_action,prime,target,condition,soa_condition,congruence,correct_response,correctResponse,correct
59,1,,,fixation,canvas.Screen,12_1_0_33_0,timeout,533.3999999999942,208146.39999999106,208134.714,208168.0,208684.7,208685.5,2026-09-18T06:29:19.924Z,208701.4,,,seed,SEED,Con_Nat,short,congruent,n,,
59,1,,,mask1,canvas.Screen,12_1_0_33_1,timeout,33.30000000001746,208685.59999999404,208684.7,208701.4,208718.0,208718.09999999404,2026-09-18T06:29:19.957Z,208734.7,,,seed,SEED,Con_Nat,short,congruent,n,,
59,1,,,prime,canvas.Screen,12_1_0_33_2,timeout,33.29999999998836,208718.19999998808,208718.0,208734.7,208751.4,208752.09999999404,2026-09-18T06:29:19.991Z,208768.0,,,seed,SEED,Con_Nat,short,congruent,n,,
59,1,,,mask2,canvas.Screen,12_1_0_33_3,timeout,33.39999999999418,208752.19999998808,208751.4,208768.0,208784.7,208784.79999999702,2026-09-18T06:29:20.024Z,208801.4,,,seed,SEED,Con_Nat,short,congruent,n,,
59,1,,,target,canvas.Screen,12_1_0_33_4,response,675.6000000000058,208784.89999999106,208784.7,208801.4,209477.0,209480.19999998808,2026-09-18T06:29:20.719Z,209501.4,n,keypress(n),seed,SEED,Con_Nat,short,congruent,n,n,True
59,1,,,Trial Sequence,flow.Sequence,12_1_0_33,completion,1309.0,208146.29999999702,208134.714,208168.0,209477.0,209480.29999999702,2026-09-18T06:29:20.719Z,209501.4,,,seed,SEED,Con_Nat,short,congruent,n,,
59,1,,,fixation,canvas.Screen,12_1_0_34_0,timeout,533.3000000000175,209480.29999999702,209468.042,209501.4,210018.0,210018.39999999106,2026-09-18T06:29:21.257Z,210034.7,,,puppy,PUPPY,Con_Nat,short,congruent,n,,
59,1,,,mask1,canvas.Screen,12_1_0_34_1,timeout,33.29999999998836,210018.59999999404,210018.0,210034.7,210051.4,210051.5,2026-09-18T06:29:21.290Z,210068.0,,,puppy,PUPPY,Con_Nat,short,congruent,n,,
59,1,,,prime,canvas.Screen,12_1_0_34_2,timeout,33.39999999999418,210051.59999999404,210051.4,210068.0,210084.7,210085.29999999702,2026-09-18T06:29:21.324Z,210101.4,,,puppy,PUPPY,Con_Nat,short,congruent,n,,
59,1,,,mask2,canvas.Screen,12_1_0_34_3,timeout,33.30000000001746,210085.39999999106,210084.7,210101.4,210118.0,210118.09999999404,2026-09-18T06:29:21.357Z,210134.7,,,puppy,PUPPY,Con_Nat,short,congruent,n,,
59,1,,,target,canvas.Screen,12_1_0_34_4,response,865.6999999910477,210118.19999998808,210118.0,210134.7,211000.39999999106,211003.69999998808,2026-09-18T06:29:22.242Z,211018.1,n,keypress(n),puppy,PUPPY,Con_Nat,short,congruent,n,n,True
59,1,,,Trial Sequence,flow.Sequence,12_1_0_34,completion,1498.9999999910651,209480.29999999702,209468.042,209501.4,211000.39999999106,211003.69999998808,2026-09-18T06:29:22.242Z,211018.1,,,puppy,PUPPY,Con_Nat,short,congruent,n,,
59,1,,,fixation,canvas.Screen,12_1_0_35_0,timeout,533.1999999999825,211003.89999999106,211001.334,211018.1,211534.6,211535.09999999404,2026-09-18T06:29:22.774Z,211551.3,,,ladle,CAFÉ,Inc_Synth_Synth,short,incongruent,m,,
59,1,,,mask1,canvas.Screen,12_1_0_35_1,timeout,33.40000000002328,211535.19999998808,211534.6,211551.3,211568.0,211568.19999998808,2026-09-18T06:29:22.807Z,211584.7,,,ladle,CAFÉ,Inc_Synth_Synth,short,incongruent,m,,
59,1,,,prime,canvas.Screen,12_1_0_35_2,timeout,33.39999999999418,211568.19999998808,211568.0,211584.7,211601.3,211602.0,2026-09-18T06:29:22.841Z,211618.1,,,ladle,CAFÉ,Inc_Synth_Synth,short,incongruent,m,,
59,1,,,mask2,canvas.Screen,12_1_0_35_3,timeout,33.29999999998836,211602.09999999404,211601.3,211618.1,211634.7,211634.79999999702,2026-09-18T06:29:22.874Z,211651.4,,,ladle,CAFÉ,Inc_Synth_Synth,short,incongruent,m,,
59,1,,,target,canvas.Screen,12_1_0_35_4,response,723.8999999970256,211634.79999999702,211634.7,211651.4,212375.29999999702,212378.39999999106,2026-09-18T06:29:23.617Z,212401.4,n,keypress(n),ladle,CAFÉ,Inc_Synth_Synth,short,incongruent,m,m,False
59,1,,,Trial Sequence,flow.Sequence,12_1_0_35,completion,1357.199999997014,211003.79999999702,211001.334,211018.1,212375.29999999702,212378.5,2026-09-18T06:29:23.617Z,212401.4,,,ladle,CAFÉ,Inc_Synth_Synth,short,incongruent,m,,
59,1,,,fixation,canvas.Screen,12_1_0_36_0,timeout,533.1000000000058,212378.59999999404,212368.1,212401.4,212918.1,212918.5,2026-09-18T06:29:24.157Z,212934.5,,,silo,PLAZA,Inc_Synth_Synth,short,incongruent,m,,
59,1,,,mask1,canvas.Screen,12_1_0_36_1,timeout,33.5,212918.59999999404,212918.1,212934.5,212951.4,212951.39999999106,2026-09-18T06:29:24.190Z,212968.0,,,silo,PLAZA,Inc_Synth_Synth,short,incongruent,m,,
59,1,,,prime,canvas.Screen,12_1_0_36_2,timeout,33.39999999999418,212951.5,212951.4,212968.0,212984.7,212984.79999999702,2026-09-18T06:29:24.224Z,213001.4,,,silo,PLAZA,Inc_Synth_Synth,short,incongruent,m,,
59,1,,,mask2,canvas.Screen,12_1_0_36_3,timeout,33.30000000001746,212984.79999999702,212984.7,213001.4,213018.1,213018.29999999702,2026-09-18T06:29:24.257Z,213034.7,,,silo,PLAZA,Inc_Synth_Synth,short,incongruent,m,,
59,1,,,target,canvas.Screen,12_1_0_36_4,response,869.5999999970081,213018.29999999702,213018.1,213034.7,213904.29999999702,213906.69999998808,2026-09-18T06:29:25.145Z,213918.1,m,keypress(m),silo,PLAZA,Inc_Synth_Synth,short,incongruent,m,m,True
59,1,,,Trial Sequence,flow.Sequence,12_1_0_36,completion,1502.8999999970256,212378.5,212368.1,212401.4,213904.29999999702,213906.79999999702,2026-09-18T06:29:25.146Z,213918.1,,,silo,PLAZA,Inc_Synth_Synth,short,incongruent,m,,
59,1,,,fixation,canvas.Screen,12_1_0_37_0,timeout,533.2999999999884,213906.79999999702,213901.3,213918.1,214434.7,214435.19999998808,2026-09-18T06:29:25.674Z,214451.4,,,coat,COAT,Con_Synth,short,congruent,m,,
59,1,,,mask1,canvas.Screen,12_1_0_37_1,timeout,33.30000000001746,214435.39999999106,214434.7,214451.4,214468.0,214468.19999998808,2026-09-18T06:29:25.707Z,214484.7,,,coat,COAT,Con_Synth,short,congruent,m,,
59,1,,,prime,canvas.Screen,12_1_0_37_2,timeout,33.29999999998836,214468.19999998808,214468.0,214484.7,214501.4,214501.89999999106,2026-09-18T06:29:25.741Z,214518.0,,,coat,COAT,Con_Synth,short,congruent,m,,
59,1,,,mask2,canvas.Screen,12_1_0_37_3,timeout,33.39999999999418,214502.09999999404,214501.4,214518.0,214534.7,214534.79999999702,2026-09-18T06:29:25.774Z,214551.4,,,coat,COAT,Con_Synth,short,congruent,m,,
59,1,,,target,canvas.Screen,12_1_0_37_4,response,1043.9999999910651,214534.89999999106,214534.7,214551.4,215595.39999999106,215597.89999999106,2026-09-18T06:29:26.837Z,215618.0,m,keypress(m),coat,COAT,Con_Synth,short,congruent,m,m,True
59,1,,,Trial Sequence,flow.Sequence,12_1_0_37,completion,1677.2999999910535,213906.79999999702,213901.3,213918.1,215595.39999999106,215598.09999999404,2026-09-18T06:29:26.837Z,215618.0,,,coat,COAT,Con_Synth,short,congruent,m,,
59,1,,,fixation,canvas.Screen,12_1_0_38_0,timeout,533.2999999999884,215598.09999999404,215584.6,215618.0,216134.7,216135.0,2026-09-18T06:29:27.374Z,216151.3,,,bread,BREAD,Con_Synth,short,congruent,m,,
59,1,,,mask1,canvas.Screen,12_1_0_38_1,timeout,33.40000000002328,216135.19999998808,216134.7,216151.3,216168.0,216168.09999999404,2026-09-18T06:29:27.407Z,216184.7,,,bread,BREAD,Con_Synth,short,congruent,m,,
59,1,,,prime,canvas.Screen,12_1_0_38_2,timeout,33.29999999998836,216168.19999998808,216168.0,216184.7,216201.3,216202.09999999404,2026-09-18T06:29:27.441Z,216218.0,,,bread,BREAD,Con_Synth,short,congruent,m,,
59,1,,,mask2,canvas.Screen,12_1_0_38_3,timeout,33.29999999998836,216202.19999998808,216201.3,216218.0,216234.7,216234.79999999702,2026-09-18T06:29:27.474Z,216251.3,,,bread,BREAD,Con_Synth,short,congruent,m,,
59,1,,,target,canvas.Screen,12_1_0_38_4,response,608.7000000000116,216234.89999999106,216234.7,216251.3,216860.0,216863.29999999702,2026-09-18T06:29:28.102Z,216884.7,m,keypress(m),bread,BREAD,Con_Synth,short,congruent,m,m,True
59,1,,,Trial Sequence,flow.Sequence,12_1_0_38,completion,1242.0,215598.09999999404,215584.6,215618.0,216860.0,216863.5,2026-09-18T06:29:28.102Z,216884.7,,,bread,BREAD,Con_Synth,short,congruent,m,,
59,1,,,fixation,canvas.Screen,12_1_0_39_0,timeout,533.2999999999884,216863.59999999404,216851.4,216884.7,217401.3,217402.0,2026-09-18T06:29:28.641Z,217418.0,,,whale,WHALE,Con_Nat,short,congruent,n,,
59,1,,,mask1,canvas.Screen,12_1_0_39_1,timeout,33.39999999999418,217402.19999998808,217401.3,217418.0,217434.7,217434.79999999702,2026-09-18T06:29:28.674Z,217451.4,,,whale,WHALE,Con_Nat,short,congruent,n,,
59,1,,,prime,canvas.Screen,12_1_0_39_2,timeout,33.30000000001746,217434.89999999106,217434.7,217451.4,217468.1,217468.69999998808,2026-09-18T06:29:28.707Z,217484.7,,,whale,WHALE,Con_Nat,short,congruent,n,,
59,1,,,mask2,canvas.Screen,12_1_0_39_3,timeout,33.29999999998836,217468.79999999702,217468.1,217484.7,217501.3,217501.5,2026-09-18T06:29:28.740Z,217518.0,,,whale,WHALE,Con_Nat,short,congruent,n,,
59,1,,,target,canvas.Screen,12_1_0_39_4,response,1341.0999999940395,217501.5,217501.3,217518.0,218859.09999999404,218863.09999999404,2026-09-18T06:29:30.102Z,218884.7,n,keypress(n),whale,WHALE,Con_Nat,short,congruent,n,n,True
59,1,,,Trial Sequence,flow.Sequence,12_1_0_39,completion,1974.399999994028,216863.5,216851.4,216884.7,218859.09999999404,218863.29999999702,2026-09-18T06:29:30.102Z,218884.7,,,whale,WHALE,Con_Nat,short,congruent,n,,
59,1,,,fixation,canvas.Screen,12_1_0_40_0,timeout,532.5,218863.39999999106,218851.282,218884.7,219401.3,219401.69999998808,2026-09-18T06:29:30.640Z,219417.2,,,melon,HOSE,Inc_Nat_Synth,short,incongruent,m,,
59,1,,,mask1,canvas.Screen,12_1_0_40_1,timeout,34.09999999997672,219401.89999999106,219401.3,219417.2,219434.7,219434.79999999702,2026-09-18T06:29:30.674Z,219451.3,,,melon,HOSE,Inc_Nat_Synth,short,incongruent,m,,
59,1,,,prime,canvas.Screen,12_1_0_40_2,timeout,33.30000000001746,219434.89999999106,219434.7,219451.3,219468.0,219468.29999999702,2026-09-18T06:29:30.707Z,219484.6,,,melon,HOSE,Inc_Nat_Synth,short,incongruent,m,,
59,1,,,mask2,canvas.Screen,12_1_0_40_3,timeout,33.39999999999418,219468.29999999702,219468.0,219484.6,219501.3,219501.79999999702,2026-09-18T06:29:30.740Z,219518.0,,,melon,HOSE,Inc_Nat_Synth,short,incongruent,m,,
59,1,,,target,canvas.Screen,12_1_0_40_4,response,940.0,219501.89999999106,219501.3,219518.0,220458.0,220460.89999999106,2026-09-18T06:29:31.700Z,220468.0,m,keypress(m),melon,HOSE,Inc_Nat_Synth,short,incongruent,m,m,True
59,1,,,Trial Sequence,flow.Sequence,12_1_0_40,completion,1573.2999999999884,218863.39999999106,218851.282,218884.7,220458.0,220461.0,2026-09-18T06:29:31.700Z,220468.0,,,melon,HOSE,Inc_Nat_Synth,short,incongruent,m,,
59,1,,,fixation,canvas.Screen,12_1_0_41_0,timeout,533.3999999999942,220461.09999999404,220451.398,220468.0,220984.7,220985.0,2026-09-18T06:29:32.224Z,221001.4,,,lime,GULLY,Inc_Nat_Nat,short,incongruent,n,,
59,1,,,mask1,canvas.Screen,12_1_0_41_1,timeout,33.20000000001164,220985.19999998808,220984.7,221001.4,221018.0,221018.09999999404,2026-09-18T06:29:32.257Z,221034.6,,,lime,GULLY,Inc_Nat_Nat,short,incongruent,n,,
59,1,,,prime,canvas.Screen,12_1_0_41_2,timeout,33.5,221018.09999999404,221018.0,221034.6,221051.3,221052.09999999404,2026-09-18T06:29:32.291Z,221068.1,,,lime,GULLY,Inc_Nat_Nat,short,incongruent,n,,
59,1,,,mask2,canvas.Screen,12_1_0_41_3,timeout,33.19999999998254,221052.19999998808,221051.3,221068.1,221084.7,221084.79999999702,2026-09-18T06:29:32.324Z,221101.3,,,lime,GULLY,Inc_Nat_Nat,short,incongruent,n,,
59,1,,,target,canvas.Screen,12_1_0_41_4,response,1044.7000000000116,221084.79999999702,221084.7,221101.3,222146.0,222149.19999998808,2026-09-18T06:29:33.388Z,222168.0,n,keypress(n),lime,GULLY,Inc_Nat_Nat,short,incongruent,n,n,True
59,1,,,Trial Sequence,flow.Sequence,12_1_0_41,completion,1678.0,220461.09999999404,220451.398,220468.0,222146.0,222149.5,2026-09-18T06:29:33.388Z,222168.0,,,lime,GULLY,Inc_Nat_Nat,short,incongruent,n,,
59,1,,,fixation,canvas.Screen,12_1_0_42_0,timeout,533.3999999999942,222149.59999999404,222151.26,222168.0,222684.7,222685.0,2026-09-18T06:29:33.924Z,222701.4,,,water,MEDAL,Inc_Nat_Synth,short,incongruent,m,,
59,1,,,mask1,canvas.Screen,12_1_0_42_1,timeout,33.30000000001746,222685.19999998808,222684.7,222701.4,222718.0,222718.19999998808,2026-09-18T06:29:33.957Z,222734.7,,,water,MEDAL,Inc_Nat_Synth,short,incongruent,m,,
59,1,,,prime,canvas.Screen,12_1_0_42_2,timeout,33.29999999998836,222718.19999998808,222718.0,222734.7,222751.3,222751.89999999106,2026-09-18T06:29:33.991Z,222768.0,,,water,MEDAL,Inc_Nat_Synth,short,incongruent,m,,
59,1,,,mask2,canvas.Screen,12_1_0_42_3,timeout,33.29999999998836,222752.0,222751.3,222768.0,222784.7,222784.79999999702,2026-09-18T06:29:34.023Z,222801.3,,,water,MEDAL,Inc_Nat_Synth,short,incongruent,m,,
59,1,,,target,canvas.Screen,12_1_0_42_4,response,627.7999999940512,222784.79999999702,222784.7,222801.3,223429.09999999404,223430.89999999106,2026-09-18T06:29:34.670Z,223451.3,m,keypress(m),water,MEDAL,Inc_Nat_Synth,short,incongruent,m,m,True
59,1,,,Trial Sequence,flow.Sequence,12_1_0_42,completion,1261.0999999940395,222149.5,222151.26,222168.0,223429.09999999404,223430.89999999106,2026-09-18T06:29:34.670Z,223451.3,,,water,MEDAL,Inc_Nat_Synth,short,incongruent,m,,
59,1,,,fixation,canvas.Screen,12_1_0_43_0,timeout,533.5,223430.89999999106,223418.0,223451.3,223968.0,223968.39999999106,2026-09-18T06:29:35.207Z,223984.8,,,leaf,COIN,Inc_Nat_Synth,short,incongruent,m,,
59,1,,,mask1,canvas.Screen,12_1_0_43_1,timeout,33.20000000001164,223968.5,223968.0,223984.8,224001.3,224001.5,2026-09-18T06:29:35.240Z,224018.0,,,leaf,COIN,Inc_Nat_Synth,short,incongruent,m,,
59,1,,,prime,canvas.Screen,12_1_0_43_2,timeout,33.29999999998836,224001.5,224001.3,224018.0,224034.7,224035.39999999106,2026-09-18T06:29:35.274Z,224051.3,,,leaf,COIN,Inc_Nat_Synth,short,incongruent,m,,
59,1,,,mask2,canvas.Screen,12_1_0_43_3,timeout,33.40000000002328,224035.5,224034.7,224051.3,224068.0,224068.09999999404,2026-09-18T06:29:35.307Z,224084.7,,,leaf,COIN,Inc_Nat_Synth,short,incongruent,m,,
59,1,,,target,canvas.Screen,12_1_0_43_4,response,589.3999999940279,224068.19999998808,224068.0,224084.7,224674.09999999404,224677.29999999702,2026-09-18T06:29:35.916Z,224701.4,m,keypress(m),leaf,COIN,Inc_Nat_Synth,short,incongruent,m,m,True
59,1,,,Trial Sequence,flow.Sequence,12_1_0_43,completion,1222.7999999940512,223430.89999999106,223418.0,223451.3,224674.09999999404,224677.39999999106,2026-09-18T06:29:35.916Z,224701.4,,,leaf,COIN,Inc_Nat_Synth,short,incongruent,m,,
59,1,,,fixation,canvas.Screen,12_1_0_44_0,timeout,533.2000000000116,224677.5,224668.0,224701.4,225217.5,225219.39999999106,2026-09-18T06:29:36.458Z,225234.6,,,fern,PETAL,Inc_Nat_Nat,short,incongruent,n,,
59,1,,,mask1,canvas.Screen,12_1_0_44_1,timeout,33.29999999998836,225219.5,225217.5,225234.6,225251.3,225251.39999999106,2026-09-18T06:29:36.490Z,225267.9,,,fern,PETAL,Inc_Nat_Nat,short,incongruent,n,,
59,1,,,prime,canvas.Screen,12_1_0_44_2,timeout,33.5,225251.39999999106,225251.3,225267.9,225284.6,225285.29999999702,2026-09-18T06:29:36.524Z,225301.4,,,fern,PETAL,Inc_Nat_Nat,short,incongruent,n,,
59,1,,,mask2,canvas.Screen,12_1_0_44_3,timeout,33.20000000001164,225285.39999999106,225284.6,225301.4,225318.0,225318.19999998808,2026-09-18T06:29:36.557Z,225334.6,,,fern,PETAL,Inc_Nat_Nat,short,incongruent,n,,
59,1,,,target,canvas.Screen,12_1_0_44_4,response,671.199999997014,225318.19999998808,225318.0,225334.6,226005.79999999702,226008.69999998808,2026-09-18T06:29:37.247Z,226034.7,n,keypress(n),fern,PETAL,Inc_Nat_Nat,short,incongruent,n,n,True
59,1,,,Trial Sequence,flow.Sequence,12_1_0_44,completion,1304.3999999970256,224677.5,224668.0,224701.4,226005.79999999702,226008.89999999106,2026-09-18T06:29:37.247Z,226034.7,,,fern,PETAL,Inc_Nat_Nat,short,incongruent,n,,
59,1,,,fixation,canvas.Screen,12_1_0_45_0,timeout,532.5999999999767,226008.89999999106,226001.242,226034.7,226551.3,226551.69999998808,2026-09-18T06:29:37.790Z,226567.3,,,grape,LLAMA,Inc_Nat_Nat,short,incongruent,n,,
59,1,,,mask1,canvas.Screen,12_1_0_45_1,timeout,34.10000000000582,226551.79999999702,226551.3,226567.3,226584.7,226584.79999999702,2026-09-18T06:29:37.823Z,226601.4,,,grape,LLAMA,Inc_Nat_Nat,short,incongruent,n,,
59,1,,,prime,canvas.Screen,12_1_0_45_2,timeout,33.30000000001746,226584.79999999702,226584.7,226601.4,226618.0,226618.59999999404,2026-09-18T06:29:37.857Z,226634.7,,,grape,LLAMA,Inc_Nat_Nat,short,incongruent,n,,
59,1,,,mask2,canvas.Screen,12_1_0_45_3,timeout,33.19999999998254,226618.79999999702,226618.0,226634.7,226651.4,226651.39999999106,2026-09-18T06:29:37.890Z,226667.9,,,grape,LLAMA,Inc_Nat_Nat,short,incongruent,n,,
59,1,,,target,canvas.Screen,12_1_0_45_4,response,708.8999999970256,226651.59999999404,226651.4,226667.9,227376.79999999702,227379.79999999702,2026-09-18T06:29:38.618Z,227401.3,n,keypress(n),grape,LLAMA,Inc_Nat_Nat,short,incongruent,n,n,True
59,1,,,Trial Sequence,flow.Sequence,12_1_0_45,completion,1342.0999999970081,226008.89999999106,226001.242,226034.7,227376.79999999702,227380.0,2026-09-18T06:29:38.619Z,227401.3,,,grape,LLAMA,Inc_Nat_Nat,short,incongruent,n,,
59,1,,,fixation,canvas.Screen,12_1_0_46_0,timeout,533.4000000000233,227380.0,227367.974,227401.3,227917.9,227918.59999999404,2026-09-18T06:29:39.157Z,227934.7,,,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,m,,
59,1,,,mask1,canvas.Screen,12_1_0_46_1,timeout,33.29999999998836,227918.69999998808,227917.9,227934.7,227951.3,227951.39999999106,2026-09-18T06:29:39.190Z,227968.0,,,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,m,,
59,1,,,prime,canvas.Screen,12_1_0_46_2,timeout,33.39999999999418,227951.39999999106,227951.3,227968.0,227984.6,227985.19999998808,2026-09-18T06:29:39.224Z,228001.4,,,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,m,,
59,1,,,mask2,canvas.Screen,12_1_0_46_3,timeout,33.30000000001746,227985.29999999702,227984.6,228001.4,228018.0,228018.09999999404,2026-09-18T06:29:39.257Z,228034.7,,,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,m,,
59,1,,,target,canvas.Screen,12_1_0_46_4,response,713.2999999999884,228018.19999998808,228018.0,228034.7,228748.0,228751.5,2026-09-18T06:29:39.990Z,228768.0,m,keypress(m),wharf,RAZOR,Inc_Synth_Synth,short,incongruent,m,m,True
59,1,,,Trial Sequence,flow.Sequence,12_1_0_46,completion,1346.7000000000116,227380.0,227367.974,227401.3,228748.0,228751.59999999404,2026-09-18T06:29:39.990Z,228768.0,,,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,m,,
59,1,,,fixation,canvas.Screen,12_1_0_47_0,timeout,533.2999999999884,228751.69999998808,228751.34,228768.0,229284.2,229286.0,2026-09-18T06:29:40.525Z,229301.3,,,mice,TOOLS,Inc_Nat_Synth,short,incongruent,m,,
59,1,,,mask1,canvas.Screen,12_1_0_47_1,timeout,33.30000000001746,229286.09999999404,229284.2,229301.3,229318.0,229318.0,2026-09-18T06:29:40.557Z,229334.6,,,mice,TOOLS,Inc_Nat_Synth,short,incongruent,m,,
59,1,,,prime,canvas.Screen,12_1_0_47_2,timeout,33.39999999999418,229318.09999999404,229318.0,229334.6,229351.3,229352.0,2026-09-18T06:29:40.591Z,229368.0,,,mice,TOOLS,Inc_Nat_Synth,short,incongruent,m,,
59,1,,,mask2,canvas.Screen,12_1_0_47_3,timeout,33.29999999998836,229352.09999999404,229351.3,229368.0,229384.6,229384.79999999702,2026-09-18T06:29:40.623Z,229401.3,,,mice,TOOLS,Inc_Nat_Synth,short,incongruent,m,,
59,1,,,target,canvas.Screen,12_1_0_47_4,response,498.59999999107094,229384.79999999702,229384.6,229401.3,229899.89999999106,229904.29999999702,2026-09-18T06:29:41.143Z,229918.0,m,keypress(m),mice,TOOLS,Inc_Nat_Synth,short,incongruent,m,m,True
59,1,,,Trial Sequence,flow.Sequence,12_1_0_47,completion,1131.8999999910593,228751.69999998808,228751.34,228768.0,229899.89999999106,229904.5,2026-09-18T06:29:41.143Z,229918.0,,,mice,TOOLS,Inc_Nat_Synth,short,incongruent,m,,
59,1,,,fixation,canvas.Screen,12_1_0_48_0,timeout,533.2000000000116,229904.59999999404,229901.282,229918.0,230434.6,230435.19999998808,2026-09-18T06:29:41.674Z,230451.2,,,crow,YACHT,Inc_Nat_Synth,short,incongruent,m,,
59,1,,,mask1,canvas.Screen,12_1_0_48_1,timeout,33.39999999999418,230435.29999999702,230434.6,230451.2,230467.9,230468.09999999404,2026-09-18T06:29:41.707Z,230484.6,,,crow,YACHT,Inc_Nat_Synth,short,incongruent,m,,
59,1,,,prime,canvas.Screen,12_1_0_48_2,timeout,33.39999999999418,230468.09999999404,230467.9,230484.6,230501.3,230501.5,2026-09-18T06:29:41.740Z,230518.0,,,crow,YACHT,Inc_Nat_Synth,short,incongruent,m,,
59,1,,,mask2,canvas.Screen,12_1_0_48_3,timeout,33.29999999998836,230501.5,230501.3,230518.0,230534.6,230535.0,2026-09-18T06:29:41.774Z,230551.3,,,crow,YACHT,Inc_Nat_Synth,short,incongruent,m,,
59,1,,,target,canvas.Screen,12_1_0_48_4,response,514.7999999940512,230535.09999999404,230534.6,230551.3,231066.09999999404,231068.39999999106,2026-09-18T06:29:42.307Z,231084.7,m,keypress(m),crow,YACHT,Inc_Nat_Synth,short,incongruent,m,m,True
59,1,,,Trial Sequence,flow.Sequence,12_1_0_48,completion,1148.0999999940395,229904.59999999404,229901.282,229918.0,231066.09999999404,231068.39999999106,2026-09-18T06:29:42.307Z,231084.7,,,crow,YACHT,Inc_Nat_Synth,short,incongruent,m,,
59,1,,,fixation,canvas.Screen,12_1_0_49_0,timeout,533.2999999999884,231068.5,231068.048,231084.7,231601.3,231601.89999999106,2026-09-18T06:29:42.841Z,231618.0,,,arena,VINE,Inc_Synth_Nat,short,incongruent,n,,
59,1,,,mask1,canvas.Screen,12_1_0_49_1,timeout,33.29999999998836,231602.09999999404,231601.3,231618.0,231634.7,231634.79999999702,2026-09-18T06:29:42.873Z,231651.3,,,arena,VINE,Inc_Synth_Nat,short,incongruent,n,,
59,1,,,prime,canvas.Screen,12_1_0_49_2,timeout,33.30000000001746,231634.79999999702,231634.7,231651.3,231668.0,231668.59999999404,2026-09-18T06:29:42.907Z,231684.6,,,arena,VINE,Inc_Synth_Nat,short,incongruent,n,,
59,1,,,mask2,canvas.Screen,12_1_0_49_3,timeout,33.39999999999418,231668.69999998808,231668.0,231684.6,231701.3,231701.39999999106,2026-09-18T06:29:42.940Z,231718.0,,,arena,VINE,Inc_Synth_Nat,short,incongruent,n,,
59,1,,,target,canvas.Screen,12_1_0_49_4,response,672.7999999970198,231701.5,231701.3,231718.0,232390.79999999702,232393.59999999404,2026-09-18T06:29:43.632Z,232401.3,n,keypress(n),arena,VINE,Inc_Synth_Nat,short,incongruent,n,n,True
59,1,,,Trial Sequence,flow.Sequence,12_1_0_49,completion,1306.0999999970081,231068.39999999106,231068.048,231084.7,232390.79999999702,232393.79999999702,2026-09-18T06:29:43.632Z,232401.3,,,arena,VINE,Inc_Synth_Nat,short,incongruent,n,,
59,1,,,fixation,canvas.Screen,12_1_0_50_0,timeout,533.3000000000175,232393.89999999106,232384.642,232401.3,232917.9,232918.39999999106,2026-09-18T06:29:44.157Z,232934.6,,,deer,DEER,Con_Nat,short,congruent,n,,
59,1,,,mask1,canvas.Screen,12_1_0_50_1,timeout,33.39999999999418,232918.5,232917.9,232934.6,232951.3,232951.5,2026-09-18T06:29:44.190Z,232968.0,,,deer,DEER,Con_Nat,short,congruent,n,,
59,1,,,prime,canvas.Screen,12_1_0_50_2,timeout,33.29999999998836,232951.5,232951.3,232968.0,232984.6,232984.89999999106,2026-09-18T06:29:44.223Z,233001.3,,,deer,DEER,Con_Nat,short,congruent,n,,
59,1,,,mask2,canvas.Screen,12_1_0_50_3,timeout,33.40000000002328,232984.89999999106,232984.6,233001.3,233018.0,233018.39999999106,2026-09-18T06:29:44.257Z,233034.7,,,deer,DEER,Con_Nat,short,congruent,n,,
59,1,,,target,canvas.Screen,12_1_0_50_4,response,574.2999999999884,233018.5,233018.0,233034.7,233609.0,233612.19999998808,2026-09-18T06:29:44.851Z,233634.6,n,keypress(n),deer,DEER,Con_Nat,short,congruent,n,n,True
59,1,,,Trial Sequence,flow.Sequence,12_1_0_50,completion,1207.7000000000116,232393.89999999106,232384.642,232401.3,233609.0,233612.39999999106,2026-09-18T06:29:44.851Z,233634.6,,,deer,DEER,Con_Nat,short,congruent,n,,
59,1,,,fixation,canvas.Screen,12_1_0_51_0,timeout,532.5,233612.39999999106,233601.346,233634.6,234151.3,234151.69999998808,2026-09-18T06:29:45.390Z,234167.1,,,gate,GATE,Con_Synth,short,congruent,m,,
59,1,,,mask1,canvas.Screen,12_1_0_51_1,timeout,34.19999999998254,234151.79999999702,234151.3,234167.1,234184.7,234184.79999999702,2026-09-18T06:29:45.423Z,234201.3,,,gate,GATE,Con_Synth,short,congruent,m,,
59,1,,,prime,canvas.Screen,12_1_0_51_2,timeout,32.5,234184.79999999702,234184.7,234201.3,234218.0,234218.5,2026-09-18T06:29:45.457Z,234233.8,,,gate,GATE,Con_Synth,short,congruent,m,,
59,1,,,mask2,canvas.Screen,12_1_0_51_3,timeout,34.20000000001164,234218.59999999404,234218.0,234233.8,234251.3,234251.5,2026-09-18T06:29:45.490Z,234268.0,,,gate,GATE,Con_Synth,short,congruent,m,,
