browser_codename,browser_name,browser_version,condition,congruence,correct,counterbalance,date_startdate,date_startdateUTC,date_starttime,experiment_debug,experiment_parameters,experiment_pilot,experiment_taskname,experiment_taskversion,jatosStudyResultId,jatosVersion,prime,queryParams_batchId,queryParams_generalMultiple,response_time,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,soa_condition,system_os,target,time_mask1,time_mask2,time_prime
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Nat,congruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,deer,240,,678,680,1280,24,720,24,0,0,1280,short,Win32,DEER,146197,146280,146247
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Nat,congruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,puppy,240,,574,680,1280,24,720,24,0,0,1280,short,Win32,PUPPY,147563,147662,147614
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Inc_Synth_Nat,incongruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,harp,240,,750,680,1280,24,720,24,0,0,1280,short,Win32,SNAIL,148828,148894,148861
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Inc_Synth_Nat,incongruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,torch,240,,954,680,1280,24,720,24,0,0,1280,short,Win32,CHIMP,150244,150312,150278
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Synth,congruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,rope,240,,830,680,1280,24,720,24,0,0,1280,short,Win32,ROPE,151894,151978,151928
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Nat,congruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,goose,240,,655,680,1280,24,720,24,0,0,1280,short,Win32,GOOSE,153427,153511,153461
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Nat,congruent,0,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,creek,240,,901,680,1280,24,720,24,0,0,1280,short,Win32,CREEK,154793,154876,154843
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Inc_Synth_Synth,incongruent,0,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,wire,240,,682,680,1280,24,720,24,0,0,1280,long,Win32,CABIN,154793,159690,159657
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Nat,congruent,0,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,clam,240,,791,680,1280,24,720,24,0,0,1280,long,Win32,CLAM,154793,161073,161040
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Inc_Synth_Synth,incongruent,0,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,deck,240,,660,680,1280,24,720,24,0,0,1280,long,Win32,PLATE,154793,162607,162557
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Inc_Nat_Nat,incongruent,0,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,bunny,240,,670,680,1280,24,720,24,0,0,1280,long,Win32,ROSE,154793,164023,163973
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Inc_Nat_Synth,incongruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,eagle,240,,932,680,1280,24,720,24,0,0,1280,long,Win32,WAGON,154793,165456,165406
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Inc_Nat_Synth,incongruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,moose,240,,761,680,1280,24,720,24,0,0,1280,long,Win32,PORCH,154793,167121,167087
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Inc_Synth_Synth,incongruent,0,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,desk,240,,818,680,1280,24,720,24,0,0,1280,long,Win32,CANDY,154793,168620,168586
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Inc_Nat_Nat,incongruent,0,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,lemon,240,,635,680,1280,24,720,24,0,0,1280,long,Win32,DUCK,154793,170170,170121
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Synth,congruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,ferry,240,,698,680,1280,24,720,24,0,0,1280,long,Win32,FERRY,154793,171536,171486
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Inc_Synth_Nat,incongruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,pipe,240,,688,680,1280,24,720,24,0,0,1280,long,Win32,LION,154793,172969,172935
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Synth,congruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,tongs,240,,786,680,1280,24,720,24,0,0,1280,long,Win32,TONGS,154793,174419,174369
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Nat,congruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,plum,240,,723,680,1280,24,720,24,0,0,1280,long,Win32,PLUM,154793,175952,175918
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Inc_Nat_Synth,incongruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,wheat,240,,707,680,1280,24,720,24,0,0,1280,long,Win32,BRICK,154793,177418,177384
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Inc_Nat_Nat,incongruent,0,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,shell,240,,788,680,1280,24,720,24,0,0,1280,long,Win32,DIRT,154793,178883,178833
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Synth,congruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,arrow,240,,967,680,1280,24,720,24,0,0,1280,long,Win32,ARROW,154793,180416,180383
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Inc_Nat_Synth,incongruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,cloud,240,,734,680,1280,24,720,24,0,0,1280,long,Win32,MOTEL,154793,182116,182082
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Nat,congruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,peas,240,,666,680,1280,24,720,24,0,0,1280,long,Win32,PEAS,154793,183599,183565
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Nat,congruent,0,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,reef,240,,877,680,1280,24,720,24,0,0,1280,long,Win32,REEF,154793,185015,184981
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Inc_Synth_Nat,incongruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,soap,240,,663,680,1280,24,720,24,0,0,1280,long,Win32,PONY,154793,186631,186597
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Synth,congruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,linen,240,,773,680,1280,24,720,24,0,0,1280,long,Win32,LINEN,154793,188014,187980
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Inc_Synth_Synth,incongruent,0,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,roof,240,,700,680,1280,24,720,24,0,0,1280,long,Win32,PIANO,154793,189530,189496
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Inc_Synth_Nat,incongruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,fort,240,,533,680,1280,24,720,24,0,0,1280,long,Win32,GOAT,154793,190978,190945
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Nat,congruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,stick,240,,1371,680,1280,24,720,24,0,0,1280,long,Win32,STICK,154793,192229,192195
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Nat,congruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,earth,240,,546,680,1280,24,720,24,0,0,1280,long,Win32,EARTH,154793,194361,194311
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Inc_Synth_Nat,incongruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,barn,240,,751,680,1280,24,720,24,0,0,1280,long,Win32,TUNA,154793,195627,195594
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Nat,congruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,pear,240,,660,680,1280,24,720,24,0,0,1280,long,Win32,PEAR,154793,197126,197076
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Nat,congruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,boar,240,,1160,680,1280,24,720,24,0,0,1280,long,Win32,BOAR,154793,198509,198476
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Inc_Synth_Synth,incongruent,0,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,bell,240,,839,680,1280,24,720,24,0,0,1280,long,Win32,WHEEL,154793,200392,200358
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Inc_Nat_Nat,incongruent,0,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,ocean,240,,557,680,1280,24,720,24,0,0,1280,long,Win32,TREE,154793,201974,201925
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Synth,congruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,crate,240,,1195,680,1280,24,720,24,0,0,1280,long,Win32,CRATE,154793,203257,203224
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Inc_Synth_Synth,incongruent,0,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,shoe,240,,776,680,1280,24,720,24,0,0,1280,long,Win32,COUCH,154793,205173,205140
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Inc_Nat_Nat,incongruent,0,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,fruit,240,,655,680,1280,24,720,24,0,0,1280,long,Win32,BEAR,154793,206689,206640
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Synth,congruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,broom,240,,787,680,1280,24,720,24,0,0,1280,long,Win32,BROOM,154793,208056,208022
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Inc_Synth_Synth,incongruent,0,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,taxi,240,,796,680,1280,24,720,24,0,0,1280,long,Win32,CHAIN,154793,209605,209555
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Inc_Nat_Synth,incongruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,swamp,240,,805,680,1280,24,720,24,0,0,1280,long,Win32,DRILL,154793,211138,211088
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Inc_Nat_Nat,incongruent,0,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,shark,240,,800,680,1280,24,720,24,0,0,1280,long,Win32,HILL,154793,212704,212654
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Nat,congruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,moss,240,,738,680,1280,24,720,24,0,0,1280,long,Win32,MOSS,154793,214269,214220
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Synth,congruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,stair,240,,656,680,1280,24,720,24,0,0,1280,long,Win32,STAIR,154793,215752,215703
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Inc_Synth_Nat,incongruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,sink,240,,607,680,1280,24,720,24,0,0,1280,long,Win32,LAMB,154793,217152,217102
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Nat,congruent,0,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,slug,240,,577,680,1280,24,720,24,0,0,1280,long,Win32,SLUG,154793,218501,218468
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Synth,congruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,jeans,240,,735,680,1280,24,720,24,0,0,1280,long,Win32,JEANS,154793,219800,219767
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Inc_Nat_Nat,incongruent,0,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,sheep,240,,788,680,1280,24,720,24,0,0,1280,long,Win32,BULL,154793,221284,221234
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Inc_Synth_Nat,incongruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,bowl,240,,528,680,1280,24,720,24,0,0,1280,long,Win32,WOLF,154793,222833,222783
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Synth,congruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,canon,240,,1051,680,1280,24,720,24,0,0,1280,long,Win32,CANON,154793,224116,224066
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Inc_Nat_Synth,incongruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,flood,240,,789,680,1280,24,720,24,0,0,1280,long,Win32,SKIRT,154793,225932,225882
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Synth,congruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,canoe,240,,1172,680,1280,24,720,24,0,0,1280,long,Win32,CANOE,154793,227481,227431
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Inc_Synth_Synth,incongruent,0,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,cake,240,,567,680,1280,24,720,24,0,0,1280,long,Win32,TRASH,154793,229413,229364
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Nat,congruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,crab,240,,627,680,1280,24,720,24,0,0,1280,long,Win32,CRAB,154793,230730,230680
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Nat,congruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,swan,240,,617,680,1280,24,720,24,0,0,1280,long,Win32,SWAN,154793,232112,232063
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Inc_Synth_Nat,incongruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,mall,240,,901,680,1280,24,720,24,0,0,1280,long,Win32,BUSH,154793,233478,233429
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Inc_Nat_Nat,incongruent,0,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,storm,240,,598,680,1280,24,720,24,0,0,1280,long,Win32,LAND,154793,235128,235078
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Synth,congruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,scarf,240,,774,680,1280,24,720,24,0,0,1280,long,Win32,SCARF,154793,236477,236428
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Synth,congruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,stove,240,,567,680,1280,24,720,24,0,0,1280,long,Win32,STOVE,154793,237994,237957
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Nat,congruent,0,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,stone,240,,810,680,1280,24,720,24,0,0,1280,long,Win32,STONE,154793,239310,239276
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Inc_Nat_Synth,incongruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,olive,240,,971,680,1280,24,720,24,0,0,1280,long,Win32,MOTOR,154793,240860,240826
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Synth,congruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,flask,240,,803,680,1280,24,720,24,0,0,1280,long,Win32,FLASK,154793,242576,242542
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Nat,congruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,wasp,240,,685,680,1280,24,720,24,0,0,1280,long,Win32,WASP,154793,244124,244091
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Nat,congruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,hare,240,,959,680,1280,24,720,24,0,0,1280,long,Win32,HARE,154793,245540,245507
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Synth,congruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,apron,240,,901,680,1280,24,720,24,0,0,1280,long,Win32,APRON,154793,247240,247190
Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.26",Con_Synth,congruent,1,A,04-10-22,04-10-22,15:17:35,0,0,0,0,0,796,3.6.1,flute,240,,923,680,1280,24,720,24,0,0,1280,long,Win32,FLUTE,154793,248906,248856
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",practice,practice,1,None,04-10-22,04-10-22,13:59:47,0,0,0,0,0,795,3.6.1,abjdhjs,240,,1088,807,1440,24,900,24,0,0,1440,practice,MacIntel,HORSE,46804,46904,46853
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",practice,practice,1,None,04-10-22,04-10-22,13:59:47,0,0,0,0,0,795,3.6.1,snjghf,240,,693,807,1440,24,900,24,0,0,1440,practice,MacIntel,SHEEP,48620,48721,48671
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",practice,practice,1,None,04-10-22,04-10-22,13:59:47,0,0,0,0,0,795,3.6.1,nvoiuh,240,,681,807,1440,24,900,24,0,0,1440,practice,MacIntel,HOUSE,50036,50137,50088
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",practice,practice,1,None,04-10-22,04-10-22,13:59:47,0,0,0,0,0,795,3.6.1,iweonf,240,,643,807,1440,24,900,24,0,0,1440,practice,MacIntel,BOAT,51453,51554,51505
