ID,sender,sender_type,sender_id,timestamp,meta,color,correct,correctResponse,duration,ended_on,phase,response,response_action,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word
19,Fixation cross,canvas.Screen,2_0_23_0,2024-09-26T08:49:02.573Z,,green,,,"49,990,000,000,000,800",timeout,task,,,90024.5,89943.7,89443.7,89525,89460.4,89960.3,,red
19,Stroop screen,canvas.Screen,2_0_23_1,2024-09-26T08:49:03.898Z,,green,TRUE,green,"1,387,199,999,999,990",response,task,green,keydown(g),"9,134,879,999,999,700",91347.5,89943.7,"9,002,460,000,000,140",89960.3,91276.7,,red
19,Inter-trial interval,canvas.Screen,2_0_23_2,2024-09-26T08:49:04.390Z,,green,,,"49,990,000,000,000,800",timeout,task,,,"9,184,089,999,999,850",91760,91260.2,"9,134,910,000,000,140",91276.7,91776.6,,red
19,Trial,flow.Sequence,2_0_23,2024-09-26T08:49:04.390Z,,green,,,"2,299,600,000,000,000",completion,task,,,"9,184,110,000,000,140",91760,89443.7,89525,89460.4,91776.6,,red
19,Stroop task,flow.Loop,2_0,2024-09-26T08:49:04.390Z,,,,,46809.1,completion,,,,"9,184,139,999,999,850",91760,44934.4,45002,44950.9,91776.6,,
19,Task frame,canvas.Frame,2,2024-09-26T08:49:04.391Z,,,,,"4,689,070,000,000,140",,,,,"9,184,169,999,999,550","9,184,160,000,000,140",44934.4,"4,500,010,000,000,140",44950.9,91793.4,,
19,Thanks,html.Screen,3,2024-09-26T08:49:04.423Z,,,,,"1,670,000,000,001,160",timeout,,,,"9,187,429,999,999,700",91874,91776.6,"9,184,189,999,999,850",91793.4,91810.1,,
19,root,flow.Sequence,,2024-09-26T08:49:04.424Z,,,,,"91,149,116",completion,,,,"9,187,539,999,999,850",91874,"724,884","7,947,999,999,970,190","724,884",91810.1,,
20,sender,sender_type,sender_id,timestamp,meta,color,correct,correctResponse,duration,ended_on,phase,response,response_action,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word
20,Instruction,html.Screen,0,2024-09-26T08:47:41.213Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0",,,,,,,,,,,,,,,,
20,Fixation cross,canvas.Screen,1_0_0_0,2024-09-26T08:47:41.700Z,,red,,,499.5,timeout,practice,,,"10,800",10686.6,10202.48.00,"10,322,899,999,856,900",10203.7,10703.2,,red
20,Stroop screen,canvas.Screen,1_0_0_1,2024-09-26T08:47:42.773Z,,red,TRUE,red,"11,682,999,999,999,900",response,practice,red,keydown(r),"11,872,899,999,856,900",11871.5,10686.6,10800.5,10703.2,11769.2,,red
20,Inter-trial interval,canvas.Screen,1_0_0_2,2024-09-26T08:47:43.264Z,,red,,,"49,939,999,999,999,900",timeout,practice,,,12364.5,12252.1,11752.6,"11,873,099,999,904,600",11769.2,12268.6,,red
20,Trial,flow.Sequence,1_0_0,2024-09-26T08:47:43.265Z,,red,,,"20,483,999,999,999,900",completion,practice,,,"12,365",12252.1,10202.48.00,"10,322,799,999,952,300",10203.7,12268.6,,red
20,Fixation cross,canvas.Screen,1_0_1_0,2024-09-26T08:47:43.764Z,,orange,,,"49,960,000,000,000,000",timeout,practice,,,"12,864,299,999,952,300",12751.6,12252.1,"12,365,099,999,904,600",12268.6,12768.2,,orange
20,Stroop screen,canvas.Screen,1_0_1_1,2024-09-26T08:47:44.557Z,,orange,TRUE,orange,"8,880,999,999,523,150",response,practice,orange,keydown(o),"13,657,599,999,904,600","13,656,299,999,952,300",12751.6,"12,864,799,999,952,300",12768.2,13550.9,,orange
20,Inter-trial interval,canvas.Screen,1_0_1_2,2024-09-26T08:47:45.047Z,,orange,,,500,timeout,practice,,,"14,147,299,999,952,300",14034.2,13534.3,"13,657,799,999,952,300",13550.9,14050.9,,orange
20,Trial,flow.Sequence,1_0_1,2024-09-26T08:47:45.048Z,,orange,,,"17,656,000,000,000,000",completion,practice,,,"14,148,099,999,904,600",14034.2,12252.1,"12,365",12268.6,14050.9,,orange
20,Fixation cross,canvas.Screen,1_0_2_0,2024-09-26T08:47:45.547Z,,green,,,"49,910,000,000,000,000",timeout,practice,,,"14,646,899,999,856,900",14533.4,14034.2,14148.5,14050.9,14550,,green
20,Stroop screen,canvas.Screen,1_0_2_1,2024-09-26T08:47:46.121Z,,green,TRUE,green,"6,693,999,998,569,480",response,practice,green,keydown(g),"15,220,899,999,856,900","15,219,399,999,856,900",14533.4,"14,647","14,550",15116.4,,green
20,Inter-trial interval,canvas.Screen,1_0_2_2,2024-09-26T08:47:46.612Z,,green,,,499.5,timeout,practice,,,"15,711,899,999,856,900",15599.3,15099.7,"15,221,099,999,904,600",15116.4,15615.9,,green
20,Trial,flow.Sequence,1_0_2,2024-09-26T08:47:46.612Z,,green,,,"15,483,999,999,999,900",completion,practice,,,"15,712,299,999,952,300",15599.3,14034.2,"14,148,399,999,856,900",14050.9,15615.9,,green
20,Fixation cross,canvas.Screen,1_0_3_0,2024-09-26T08:47:47.111Z,,blue,,,"49,960,000,000,000,000",timeout,practice,,,"16,211,799,999,952,300",16098.8,15599.3,"15,712,399,999,856,900",15615.9,16115.5,,blue
20,Stroop screen,canvas.Screen,1_0_3_1,2024-09-26T08:47:47.563Z,,blue,TRUE,blue,"5,455,999,999,046,320",response,practice,blue,keydown(b),"16,662,799,999,952,300","16,661,099,999,904,600",16098.8,"16,212,099,999,904,600",16115.5,16565.5,,blue
20,Inter-trial interval,canvas.Screen,1_0_3_2,2024-09-26T08:47:48.061Z,,blue,,,"49,959,999,999,999,800",timeout,practice,,,"17,161,299,999,952,300",17048.1,16548.4,"16,663",16565.5,17065.1,,blue
20,Trial,flow.Sequence,1_0_3,2024-09-26T08:47:48.062Z,,blue,,,"1,432,199,999,999,990",completion,practice,,,"17,161,799,999,952,300",17048.1,15599.3,"15,712,399,999,856,900",15615.9,17065.1,,blue
20,Practice task,flow.Loop,1_0,2024-09-26T08:47:48.062Z,,,,,"6,844,399,999,999,990",completion,,,,"17,162,199,999,809,200",17048.1,10202.48.00,"10,322,799,999,952,300",10203.7,17065.1,,
20,Practice frame,canvas.Frame,1,2024-09-26T08:47:48.062Z,,,,,"6,958,599,999,952,310",,,,,"17,162,599,999,904,600","17,162,299,999,952,300",10202.48.00,"10,314,399,999,856,900",10203.7,17081.3,,
20,Fixation cross,canvas.Screen,2_0_0_0,2024-09-26T08:47:48.577Z,,green,,,500,timeout,task,,,"17,677,299,999,952,300",17564.2,17065.1,"1,716,439,999,985,690",17081.3,17581.3,,orange
20,Stroop screen,canvas.Screen,2_0_0_1,2024-09-26T08:47:49.611Z,,green,TRUE,green,"11,288,999,998,092,600",response,task,green,keydown(g),"1,871,139,999,985,690","18,710,199,999,809,200",17564.2,"17,677,799,999,952,300",17581.3,18613.7,,orange
20,Inter-trial interval,canvas.Screen,2_0_0_2,2024-09-26T08:47:50.109Z,,green,,,"49,959,999,999,999,800",timeout,task,,,"1,920,939,999,985,690",19096.4,18596.9,"1,871,189,999,985,690",18613.7,19113.3,,orange
20,Trial,flow.Sequence,2_0_0,2024-09-26T08:47:50.110Z,,green,,,"20,151,000,000,000,000",completion,task,,,"1,920,989,999,985,690",19096.4,17065.1,"1,716,439,999,985,690",17081.3,19113.3,,orange
20,Fixation cross,canvas.Screen,2_0_1_0,2024-09-26T08:47:50.609Z,,blue,,,"4,992,999,999,999,990",timeout,task,,,"19,709",19595.9,19096.4,"19,210,299,999,952,300",19113.3,19612.6,,red
20,Stroop screen,canvas.Screen,2_0_1_1,2024-09-26T08:47:51.358Z,,blue,TRUE,blue,"843,999,999,904,634",response,task,blue,keydown(b),"20,458,099,999,904,600","20,456,599,999,904,600",19595.9,"19,709,299,999,952,300",19612.6,20362.5,,red
20,Inter-trial interval,canvas.Screen,2_0_1_2,2024-09-26T08:47:51.858Z,,blue,,,"49,940,000,000,000,100",timeout,task,,,"20,958,199,999,809,200",20845.4,20345.3,"2,045,839,999,985,690",20362.5,20861.9,,red
20,Trial,flow.Sequence,2_0_1,2024-09-26T08:47:51.858Z,,blue,,,"17,321,000,000,000,000",completion,task,,,"20,958,699,999,809,200",20845.4,19096.4,"19,210,099,999,904,600",19113.3,20861.9,,red
20,Fixation cross,canvas.Screen,2_0_2_0,2024-09-26T08:47:52.357Z,,orange,,,"49,959,999,999,999,800",timeout,task,,,"21,457,599,999,904,600",21344.9,20845.4,"2,095,889,999,985,690",20861.9,21361.5,,orange
20,Stroop screen,canvas.Screen,2_0_2_1,2024-09-26T08:47:52.885Z,,orange,TRUE,orange,622,response,task,orange,keydown(o),"21,984,799,999,952,300",21983.5,21344.9,"2,145,789,999,985,690",21361.5,21877.4,,orange
20,Inter-trial interval,canvas.Screen,2_0_2_2,2024-09-26T08:47:53.373Z,,orange,,,"4,998,999,999,999,970",timeout,task,,,"22,473,599,999,904,600",22360.6,21860.7,"21,985",21877.4,22377.3,,orange
20,Trial,flow.Sequence,2_0_2,2024-09-26T08:47:53.374Z,,orange,,,"1,498,699,999,999,990",completion,task,,,"22,474,199,999,809,200",22360.6,20845.4,"2,095,889,999,985,690",20861.9,22377.3,,orange
20,Fixation cross,canvas.Screen,2_0_3_0,2024-09-26T08:47:53.873Z,,red,,,"4,996,000,000,000,020",timeout,task,,,"22,973,199,999,809,200",22860.1,22360.6,"2,247,439,999,985,690",22377.3,22876.9,,blue
20,Stroop screen,canvas.Screen,2_0_3_1,2024-09-26T08:47:54.591Z,,red,TRUE,red,"8,133,999,999,523,140",response,task,red,keydown(r),"23,691,699,999,809,200","23,690,299,999,952,300",22860.1,"2,297,339,999,985,690",22876.9,23593.1,,blue
20,Inter-trial interval,canvas.Screen,2_0_3_2,2024-09-26T08:47:55.089Z,,red,,,"49,940,000,000,000,100",timeout,task,,,"2,418,889,999,985,690",24075.9,23576.2,"23,691,799,999,952,300",23593.1,24092.5,,blue
20,Trial,flow.Sequence,2_0_3,2024-09-26T08:47:55.089Z,,red,,,"16,986,000,000,000,000",completion,task,,,24189.5,24075.9,22360.6,"2,247,439,999,985,690",22377.3,24092.5,,blue
20,Fixation cross,canvas.Screen,2_0_4_0,2024-09-26T08:47:55.588Z,,orange,,,"4,997,000,000,000,000",timeout,task,,,"2,468,839,999,985,690",24575.5,24075.9,"24,189,699,999,809,200",24092.5,24592.2,,orange
20,Stroop screen,canvas.Screen,2_0_4_1,2024-09-26T08:47:56.114Z,,orange,TRUE,orange,"6,204,999,998,092,640",response,task,orange,keydown(o),"25,214,099,999,904,600","25,212,699,999,809,200",24575.5,"24,688,799,999,952,300",24592.2,25108.4,,orange
20,Inter-trial interval,canvas.Screen,2_0_4_2,2024-09-26T08:47:56.604Z,,orange,,,499.5,timeout,task,,,"2,570,439,999,985,690",25591.3,25091.7,"25,214,299,999,952,300",25108.4,25607.9,,orange
20,Trial,flow.Sequence,2_0_4,2024-09-26T08:47:56.604Z,,orange,,,"14,987,999,999,999,900",completion,task,,,"25,704,799,999,952,300",25591.3,24075.9,"24,189,599,999,904,600",24092.5,25607.9,,orange
20,Fixation cross,canvas.Screen,2_0_5_0,2024-09-26T08:47:57.103Z,,orange,,,"4,992,999,999,999,990",timeout,task,,,26203.5,26090.7,25591.3,"25,704,799,999,952,300",25607.9,26107.2,,red
20,Stroop screen,canvas.Screen,2_0_5_1,2024-09-26T08:47:57.818Z,,orange,TRUE,orange,"8,102,999,999,999,990",response,task,orange,keydown(o),"26,918,799,999,952,300",26917.5,26090.7,"26,203,799,999,952,300",26107.2,26823.8,,red
20,Inter-trial interval,canvas.Screen,2_0_5_2,2024-09-26T08:47:58.320Z,,orange,,,"4,991,000,000,000,020",timeout,task,,,"2,742,039,999,985,690",27306.3,26806.7,"26,919",26823.8,27322.9,,red
20,Trial,flow.Sequence,2_0_5,2024-09-26T08:47:58.320Z,,orange,,,"16,983,999,999,999,900",completion,task,,,"27,420,799,999,952,300",27306.3,25591.3,"25,704,799,999,952,300",25607.9,27322.9,,red
20,Fixation cross,canvas.Screen,2_0_6_0,2024-09-26T08:47:58.819Z,,green,,,500,timeout,task,,,"27,918,799,999,952,300",27806,27306.3,"2,742,089,999,985,690",27322.9,27822.9,,blue
20,Stroop screen,canvas.Screen,2_0_6_1,2024-09-26T08:47:59.581Z,,green,TRUE,green,"8,568,999,999,523,140",response,task,green,keydown(g),"28,681,099,999,904,600","28,679,799,999,952,300","27,806","27,919,099,999,904,600",27822.9,28571.9,,blue
20,Inter-trial interval,canvas.Screen,2_0_6_2,2024-09-26T08:48:00.074Z,,green,,,499.5,timeout,task,,,"29,174,599,999,904,600",29054.8,28555.6,"28,681,199,999,809,200",28571.9,29071.4,,blue
20,Trial,flow.Sequence,2_0_6,2024-09-26T08:48:00.074Z,,green,,,"17,318,999,999,999,900",completion,task,,,"29,174,799,999,952,300",29054.8,27306.3,"27,420,799,999,952,300",27322.9,29071.4,,blue
20,Fixation cross,canvas.Screen,2_0_7_0,2024-09-26T08:48:00.567Z,,red,,,"4,996,999,999,999,970",timeout,task,,,"2,966,739,999,985,690",29554.4,29054.8,"2,917,489,999,985,690",29071.4,29571.1,,red
20,Stroop screen,canvas.Screen,2_0_7_1,2024-09-26T08:48:01.151Z,,red,TRUE,red,"677,999,999,904,634",response,task,red,keydown(r),"30,251,199,999,809,200","30,249,099,999,904,600",29554.4,"29,667,599,999,904,600",29571.1,30154.3,,red
20,Inter-trial interval,canvas.Screen,2_0_7_2,2024-09-26T08:48:01.650Z,,red,,,"4,992,000,000,000,000",timeout,task,,,"30,750,099,999,904,600",30636.9,30137.3,"3,025,139,999,985,690",30154.3,30653.5,,red
20,Trial,flow.Sequence,2_0_7,2024-09-26T08:48:01.650Z,,red,,,1565.5,completion,task,,,30750.5,30636.9,29054.8,"2,917,489,999,985,690",29071.4,30653.5,,red
20,Fixation cross,canvas.Screen,2_0_8_0,2024-09-26T08:48:02.153Z,,orange,,,"4,997,000,000,000,000",timeout,task,,,"31,253,599,999,904,600",31136.5,30636.9,"30,750,799,999,952,300",30653.5,31153.2,,orange
20,Stroop screen,canvas.Screen,2_0_8_1,2024-09-26T08:48:02.651Z,,orange,TRUE,orange,"5,953,999,999,046,310",response,task,orange,keydown(o),"3,175,089,999,985,690","31,748,599,999,904,600",31136.5,"31,253,799,999,952,300",31153.2,31653.1,,orange
20,Inter-trial interval,canvas.Screen,2_0_8_2,2024-09-26T08:48:03.149Z,,orange,,,499.5,timeout,task,,,"3,224,939,999,985,690",32136,31636.4,"31,751,099,999,904,600",31653.1,32152.6,,orange
20,Trial,flow.Sequence,2_0_8,2024-09-26T08:48:03.150Z,,orange,,,1482.5,completion,task,,,"32,250,199,999,809,200",32136,30636.9,"30,750,699,999,809,200",30653.5,32152.6,,orange
20,Fixation cross,canvas.Screen,2_0_9_0,2024-09-26T08:48:03.648Z,,blue,,,"4,996,000,000,000,020",timeout,task,,,32748.5,32635.5,"32,136","3,225,039,999,985,690",32152.6,32652.2,,blue
20,Stroop screen,canvas.Screen,2_0_9_1,2024-09-26T08:48:04.120Z,,blue,TRUE,blue,"5,667,999,999,999,990",response,task,blue,keydown(b),"33,220,699,999,809,200",33219,32635.5,"32,748,699,999,809,200",32652.2,33118.1,,blue
20,Inter-trial interval,canvas.Screen,2_0_9_2,2024-09-26T08:48:04.614Z,,blue,,,"49,990,000,000,000,100",timeout,task,,,"3,371,439,999,985,690",33601.5,33101.8,"33,220,799,999,952,300",33118.1,33618,,blue
20,Trial,flow.Sequence,2_0_9,2024-09-26T08:48:04.615Z,,blue,,,"14,489,000,000,000,000",completion,task,,,"33,715",33601.5,"32,136","3,225,039,999,985,690",32152.6,33618,,blue
20,Fixation cross,canvas.Screen,2_0_10_0,2024-09-26T08:48:05.113Z,,blue,,,"49,959,999,999,999,800",timeout,task,,,"34,213,699,999,809,200",34100.9,33601.5,"33,715,199,999,809,200","33,618",34117.6,,green
20,Stroop screen,canvas.Screen,2_0_10_1,2024-09-26T08:48:06.103Z,,blue,TRUE,blue,"1,084,499,999,904,630",response,task,blue,keydown(b),"35,203,199,999,809,200","3,520,209,999,990,460",34100.9,"3,421,389,999,985,690",34117.6,35100.1,,green
20,Inter-trial interval,canvas.Screen,2_0_10_2,2024-09-26T08:48:06.595Z,,blue,,,"49,959,999,999,999,800",timeout,task,,,"35,695,699,999,809,200",35582.8,35083.2,"3,520,339,999,985,690",35100.1,35599.7,,green
20,Trial,flow.Sequence,2_0_10,2024-09-26T08:48:06.596Z,,blue,,,"1,964,800,000,000,000",completion,task,,,"35,696,199,999,809,200",35582.8,33601.5,"3,371,509,999,990,460","33,618",35599.7,,green
20,Fixation cross,canvas.Screen,2_0_11_0,2024-09-26T08:48:07.095Z,,red,,,"49,940,000,000,000,100",timeout,task,,,36195.5,36082.7,35582.8,"3,569,639,999,985,690",35599.7,36099.1,,orange
20,Stroop screen,canvas.Screen,2_0_11_1,2024-09-26T08:48:07.854Z,,red,TRUE,red,"853,999,999,904,634",response,task,red,keydown(r),36954.5,"3,695,309,999,990,460",36082.7,"36,196",36099.1,36848.4,,orange
20,Inter-trial interval,canvas.Screen,2_0_11_2,2024-09-26T08:48:08.344Z,,red,,,"50,059,999,999,999,800",timeout,task,,,"37,444,699,999,809,200",37331.7,36831.9,"36,954,699,999,809,200",36848.4,37349,,orange
20,Trial,flow.Sequence,2_0_11,2024-09-26T08:48:08.345Z,,red,,,"1,732",completion,task,,,"3,744,509,999,990,460",37331.7,35582.8,"35,696,299,999,952,300",35599.7,37349,,orange
20,Fixation cross,canvas.Screen,2_0_12_0,2024-09-26T08:48:08.844Z,,orange,,,"49,859,999,999,999,800",timeout,task,,,"3,794,439,999,985,690",37831,37331.7,"3,744,539,999,985,690","37,349",37847.6,,blue
20,Stroop screen,canvas.Screen,2_0_12_1,2024-09-26T08:48:09.508Z,,orange,TRUE,orange,"759,999,999,904,634",response,task,orange,keydown(o),"38,608,699,999,809,200","3,860,759,999,990,460","37,831","3,794,459,999,990,460",37847.6,38513.9,,blue
20,Inter-trial interval,canvas.Screen,2_0_12_2,2024-09-26T08:48:10.010Z,,orange,,,"4,996,999,999,999,970",timeout,task,,,"39,110,799,999,952,300",38997.1,38497.1,"38,608,799,999,952,300",38513.9,39013.6,,blue
20,Trial,flow.Sequence,2_0_12,2024-09-26T08:48:10.011Z,,orange,,,"16,480,999,999,999,900",completion,task,,,"3,911,109,999,990,460",38997.1,37331.7,"3,744,539,999,985,690","37,349",39013.6,,blue
20,Fixation cross,canvas.Screen,2_0_13_0,2024-09-26T08:48:10.509Z,,orange,,,"4,998,000,000,000,020",timeout,task,,,"39,609,199,999,809,200",39496.2,38997.1,"39,111,199,999,809,200",39013.6,39513.4,,green
20,Stroop screen,canvas.Screen,2_0_13_1,2024-09-26T08:48:11.072Z,,orange,TRUE,orange,"6,574,999,998,569,470",response,task,orange,keydown(o),"40,172","4,017,089,999,985,690",39496.2,39609.5,39513.4,40062.5,,green
20,Inter-trial interval,canvas.Screen,2_0_13_2,2024-09-26T08:48:11.558Z,,orange,,,"4,996,999,999,999,970",timeout,task,,,"40,658,299,999,952,300",40545.5,40045.8,"40,172,199,999,809,200",40062.5,40562.2,,green
20,Trial,flow.Sequence,2_0_13,2024-09-26T08:48:11.558Z,,orange,,,"15,319,000,000,000,000",completion,task,,,"40,658,799,999,952,300",40545.5,38997.1,"3,911,109,999,990,460",39013.6,40562.2,,green
20,Fixation cross,canvas.Screen,2_0_14_0,2024-09-26T08:48:12.058Z,,green,,,"49,990,000,000,000,100",timeout,task,,,"4,115,839,999,985,690",41045.4,40545.5,"40,659",40562.2,41062.1,,green
20,Stroop screen,canvas.Screen,2_0_14_1,2024-09-26T08:48:12.589Z,,green,TRUE,green,"6,261,999,999,523,170",response,task,green,keydown(g),"4,168,939,999,985,690","41,688,299,999,952,300",41045.4,"4,115,859,999,990,460",41062.1,41611.5,,green
20,Inter-trial interval,canvas.Screen,2_0_14_2,2024-09-26T08:48:13.107Z,,green,,,"4,996,999,999,999,970",timeout,task,,,"42,207,299,999,952,300",42094.4,41594.9,"4,168,959,999,990,460",41611.5,42111.2,,green
20,Trial,flow.Sequence,2_0_14,2024-09-26T08:48:13.108Z,,green,,,"15,322,000,000,000,000",completion,task,,,"4,220,789,999,985,690",42094.4,40545.5,"4,065,889,999,985,690",40562.2,42111.2,,green
20,Fixation cross,canvas.Screen,2_0_15_0,2024-09-26T08:48:13.607Z,,blue,,,"4,996,000,000,000,050",timeout,task,,,"42,707",42594,42094.4,"42,208,299,999,952,300",42111.2,42610.8,,blue
20,Stroop screen,canvas.Screen,2_0_15_1,2024-09-26T08:48:14.132Z,,blue,TRUE,blue,"6,204,999,999,523,130",response,task,blue,keydown(b),"43,232,199,999,809,200","43,231,299,999,952,300","42,594","42,707,299,999,952,300",42610.8,43126.6,,blue
20,Inter-trial interval,canvas.Screen,2_0_15_2,2024-09-26T08:48:14.622Z,,blue,,,"49,959,999,999,999,800",timeout,task,,,"4,372,189,999,985,690",43609.5,43110.3,"43,232,299,999,952,300",43126.6,43626.2,,blue
20,Trial,flow.Sequence,2_0_15,2024-09-26T08:48:14.622Z,,blue,,,"1,498,300,000,000,000",completion,task,,,"43,722,199,999,809,200",43609.5,42094.4,"42,208,199,999,809,200",42111.2,43626.2,,blue
20,Fixation cross,canvas.Screen,2_0_16_0,2024-09-26T08:48:15.121Z,,red,,,499.5,timeout,task,,,"4,422,159,999,990,460",44109.1,43609.5,"43,722,199,999,809,200",43626.2,44125.7,,green
20,Stroop screen,canvas.Screen,2_0_16_1,2024-09-26T08:48:15.706Z,,red,TRUE,red,"6,795,999,999,523,190",response,task,red,keydown(r),"4,480,609,999,990,460","44,805,299,999,952,300",44109.1,"44,221,699,999,809,200",44125.7,44708.6,,green
20,Inter-trial interval,canvas.Screen,2_0_16_2,2024-09-26T08:48:16.204Z,,red,,,"49,959,999,999,999,800",timeout,task,,,"4,530,409,999,990,460",45191.6,"44,692","4,480,609,999,990,460",44708.6,45208.2,,green
20,Trial,flow.Sequence,2_0_16,2024-09-26T08:48:16.204Z,,red,,,"15,654,000,000,000,000",completion,task,,,"45,304,299,999,952,300",45191.6,43609.5,"43,722,199,999,809,200",43626.2,45208.2,,green
20,Fixation cross,canvas.Screen,2_0_17_0,2024-09-26T08:48:16.703Z,,green,,,499.5,timeout,task,,,"4,580,359,999,990,460",45691.1,45191.6,"4,530,439,999,985,690",45208.2,45707.7,,green
20,Stroop screen,canvas.Screen,2_0_17_1,2024-09-26T08:48:17.187Z,,green,TRUE,green,"5,793,999,999,046,350",response,task,green,keydown(g),"46,287,799,999,952,300","4,628,709,999,990,460",45691.1,"45,803,699,999,809,200",45707.7,46190.7,,green
20,Inter-trial interval,canvas.Screen,2_0_17_2,2024-09-26T08:48:17.686Z,,green,,,"4,996,000,000,000,050",timeout,task,,,46786.5,46673.6,46174.1,"46,287,799,999,952,300",46190.7,46690.3,,green
20,Trial,flow.Sequence,2_0_17,2024-09-26T08:48:17.687Z,,green,,,"14,654,000,000,000,000",completion,task,,,"4,678,709,999,990,460",46673.6,45191.6,"4,530,439,999,985,690",45208.2,46690.3,,green
20,Fixation cross,canvas.Screen,2_0_18_0,2024-09-26T08:48:18.185Z,,green,,,"49,959,999,999,999,800",timeout,task,,,"47,285,699,999,809,200",47173.2,46673.6,"46,787,299,999,952,300",46690.3,47189.9,,red
20,Stroop screen,canvas.Screen,2_0_18_1,2024-09-26T08:48:18.903Z,,green,TRUE,green,"8,126,999,999,046,310",response,task,green,keydown(g),"48,003,199,999,809,200","4,800,259,999,990,460",47173.2,"47,285,799,999,952,300",47189.9,47906,,red
20,Inter-trial interval,canvas.Screen,2_0_18_2,2024-09-26T08:48:19.401Z,,green,,,"49,959,999,999,999,800",timeout,task,,,"4,850,139,999,985,690",48388.8,47889.5,"4,800,339,999,985,690","47,906",48405.6,,red
20,Trial,flow.Sequence,2_0_18,2024-09-26T08:48:19.401Z,,green,,,1698.5,completion,task,,,"4,850,159,999,990,460",48388.8,46673.6,"46,787,199,999,809,200",46690.3,48405.6,,red
20,Fixation cross,canvas.Screen,2_0_19_0,2024-09-26T08:48:19.901Z,,red,,,"49,959,999,999,999,800",timeout,task,,,"4,900,089,999,985,690",48888.5,48388.8,"48,501,799,999,952,300",48405.6,48905.2,,red
20,Stroop screen,canvas.Screen,2_0_19_1,2024-09-26T08:48:20.437Z,,red,TRUE,red,"630,499,999,809,268",response,task,red,keydown(r),"49,536,799,999,952,300","49,535,699,999,809,200",48888.5,"4,900,089,999,985,690",48905.2,49438.1,,red
20,Inter-trial interval,canvas.Screen,2_0_19_2,2024-09-26T08:48:20.933Z,,red,,,"49,959,999,999,999,800",timeout,task,,,"50,033,699,999,809,200",49921,49421.4,"49,537",49438.1,49937.7,,red
20,Trial,flow.Sequence,2_0_19,2024-09-26T08:48:20.934Z,,red,,,"15,154,000,000,000,000",completion,task,,,"50,034",49921,48388.8,"48,501,799,999,952,300",48405.6,49937.7,,red
20,Fixation cross,canvas.Screen,2_0_20_0,2024-09-26T08:48:21.434Z,,green,,,499.5,timeout,task,,,"50,534,199,999,809,200",50420.6,"49,921","50,034,299,999,952,300",49937.7,50437.2,,green
20,Stroop screen,canvas.Screen,2_0_20_1,2024-09-26T08:48:21.982Z,,green,TRUE,green,"6,435,999,999,523,190",response,task,green,keydown(g),"51,082","51,080,799,999,952,300",50420.6,"5,053,439,999,985,690",50437.2,50987.1,,green
20,Inter-trial interval,canvas.Screen,2_0_20_2,2024-09-26T08:48:22.482Z,,green,,,"49,940,000,000,000,100",timeout,task,,,51582.5,51469.8,50970.2,"51,082,299,999,952,300",50987.1,51486.5,,green
20,Trial,flow.Sequence,2_0_20,2024-09-26T08:48:22.483Z,,green,,,"15,321,000,000,000,000",completion,task,,,"5,158,289,999,985,690",51469.8,"49,921","50,034,299,999,952,300",49937.7,51486.5,,green
20,Fixation cross,canvas.Screen,2_0_21_0,2024-09-26T08:48:22.982Z,,blue,,,"49,990,000,000,000,100",timeout,task,,,"5,208,259,999,990,460",51969.8,51469.8,"51,583,299,999,952,300",51486.5,51986.4,,orange
20,Stroop screen,canvas.Screen,2_0_21_1,2024-09-26T08:48:23.879Z,,blue,TRUE,blue,"9,913,999,999,523,140",response,task,blue,keydown(b),"5,297,889,999,985,690","52,977,799,999,952,300",51969.8,"5,208,289,999,985,690",51986.4,52893.5,,orange
20,Inter-trial interval,canvas.Screen,2_0_21_2,2024-09-26T08:48:24.398Z,,blue,,,"5,081,999,999,999,970",timeout,task,,,"53,498,199,999,809,200",53385.2,52852.3,"52,979,199,999,809,200",52893.5,53401.7,,orange
20,Trial,flow.Sequence,2_0_21,2024-09-26T08:48:24.399Z,,blue,,,"1,898,699,999,999,990",completion,task,,,"53,498,699,999,809,200",53385.2,51469.8,"51,583,199,999,809,200",51486.5,53401.7,,orange
20,Fixation cross,canvas.Screen,2_0_22_0,2024-09-26T08:48:24.898Z,,blue,,,"4,998,000,000,000,020",timeout,task,,,"53,997,699,999,809,200",53884.8,53385.2,"53,499",53401.7,53901.5,,blue
20,Stroop screen,canvas.Screen,2_0_22_1,2024-09-26T08:48:25.448Z,,blue,TRUE,blue,"6,441,999,998,092,650",response,task,blue,keydown(b),"54,547,699,999,809,200","54,545,699,999,809,200",53884.8,"5,399,789,999,985,690",53901.5,54451,,blue
20,Inter-trial interval,canvas.Screen,2_0_22_2,2024-09-26T08:48:25.947Z,,blue,,,"49,959,999,999,999,800",timeout,task,,,"55,046,799,999,952,300",54933.9,54434.3,"5,454,789,999,985,690","54,451",54950.6,,blue
