url,meta,sender,sender_type,sender_id,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,response,response_action,prime,target,condition,soa_condition,congruence,correct_response,correctResponse,correct
,,prime,canvas.Screen,12_0_0_14_2,timeout,49.979999999995925,47077.0,47075.82,47092.36,47125.68,47126.0,2025-09-11T06:33:46.151Z,47142.34,,,puppy,PUPPY,Con_Nat,short,congruent,n,,
,,mask2,canvas.Screen,12_0_0_14_3,timeout,49.92000000000553,47126.0,47125.68,47142.34,47175.64,47176.0,2025-09-11T06:33:46.201Z,47192.26,,,puppy,PUPPY,Con_Nat,short,congruent,n,,
,,target,canvas.Screen,12_0_0_14_4,response,832.739999999998,47176.0,47175.64,47192.26,48025.0,48041.0,2025-09-11T06:33:47.066Z,48041.74,response_natural,keypress(n),puppy,PUPPY,Con_Nat,short,congruent,n,n,False
,,Trial Sequence,flow.Sequence,12_0_0_14,completion,1515.3399999999965,46508.0,46508.76,46509.66,48025.0,48041.0,2025-09-11T06:33:47.066Z,48041.74,,,puppy,PUPPY,Con_Nat,short,congruent,n,,
,,fixation,canvas.Screen,12_0_0_15_0,timeout,532.7799999999988,48041.0,48041.08,48041.74,48557.86,48559.0,2025-09-11T06:33:47.584Z,48574.52,,,creek,CREEK,Con_Nat,short,congruent,n,,
,,mask1,canvas.Screen,12_0_0_15_1,timeout,49.86000000000058,48559.0,48557.86,48574.52,48607.78,48608.0,2025-09-11T06:33:47.633Z,48624.38,,,creek,CREEK,Con_Nat,short,congruent,n,,
,,prime,canvas.Screen,12_0_0_15_2,timeout,49.94000000000233,48608.0,48607.78,48624.38,48657.68,48659.0,2025-09-11T06:33:47.683Z,48674.32,,,creek,CREEK,Con_Nat,short,congruent,n,,
,,mask2,canvas.Screen,12_0_0_15_3,timeout,49.95999999999913,48659.0,48657.68,48674.32,48707.64,48708.0,2025-09-11T06:33:47.733Z,48724.28,,,creek,CREEK,Con_Nat,short,congruent,n,,
,,target,canvas.Screen,12_0_0_15_4,response,941.7200000000012,48708.0,48707.64,48724.28,49666.0,49669.0,2025-09-11T06:33:48.693Z,49673.44,response_natural,keypress(n),creek,CREEK,Con_Nat,short,congruent,n,n,False
,,Trial Sequence,flow.Sequence,12_0_0_15,completion,1624.260000000002,48041.0,48041.08,48041.74,49666.0,49669.0,2025-09-11T06:33:48.694Z,49673.44,,,creek,CREEK,Con_Nat,short,congruent,n,,
,,fixation,canvas.Screen,12_0_0_16_0,timeout,532.8600000000006,49669.0,49669.38,49673.44,50189.78,50192.0,2025-09-11T06:33:49.216Z,50206.3,,,crow,YACHT,Inc_Nat_Synth,short,incongruent,m,,
,,mask1,canvas.Screen,12_0_0_16_1,timeout,49.979999999995925,50193.0,50189.78,50206.3,50239.6,50241.0,2025-09-11T06:33:49.265Z,50256.28,,,crow,YACHT,Inc_Nat_Synth,short,incongruent,m,,
,,prime,canvas.Screen,12_0_0_16_2,timeout,50.0,50241.0,50239.6,50256.28,50289.6,50290.0,2025-09-11T06:33:49.316Z,50306.28,,,crow,YACHT,Inc_Nat_Synth,short,incongruent,m,,
,,mask2,canvas.Screen,12_0_0_16_3,timeout,49.9800000000032,50291.0,50289.6,50306.28,50339.6,50340.0,2025-09-11T06:33:49.365Z,50356.26,,,crow,YACHT,Inc_Nat_Synth,short,incongruent,m,,
,,target,canvas.Screen,12_0_0_16_4,response,778.739999999998,50341.0,50339.6,50356.26,51135.0,51152.0,2025-09-11T06:33:50.177Z,51155.48,response_manmade,keypress(m),crow,YACHT,Inc_Nat_Synth,short,incongruent,m,m,False
,,Trial Sequence,flow.Sequence,12_0_0_16,completion,1461.5599999999977,49669.0,49669.38,49673.44,51135.0,51152.0,2025-09-11T06:33:50.177Z,51155.48,,,crow,YACHT,Inc_Nat_Synth,short,incongruent,m,,
,,fixation,canvas.Screen,12_0_0_17_0,timeout,532.8399999999965,51153.0,51152.46,51155.48,51671.74,51672.0,2025-09-11T06:33:50.698Z,51688.32,,,berry,OTTER,Inc_Nat_Nat,short,incongruent,n,,
,,mask1,canvas.Screen,12_0_0_17_1,timeout,50.0,51672.0,51671.74,51688.32,51721.66,51722.0,2025-09-11T06:33:50.747Z,51738.32,,,berry,OTTER,Inc_Nat_Nat,short,incongruent,n,,
,,prime,canvas.Screen,12_0_0_17_2,timeout,49.919999999998254,51722.0,51721.66,51738.32,51771.64,51772.0,2025-09-11T06:33:50.797Z,51788.24,,,berry,OTTER,Inc_Nat_Nat,short,incongruent,n,,
,,mask2,canvas.Screen,12_0_0_17_3,timeout,49.94000000000233,51773.0,51771.64,51788.24,51821.56,51822.0,2025-09-11T06:33:50.848Z,51838.18,,,berry,OTTER,Inc_Nat_Nat,short,incongruent,n,,
,,target,canvas.Screen,12_0_0_17_4,response,750.8199999999997,51822.0,51821.56,51838.18,52589.0,52593.0,2025-09-11T06:33:51.618Z,52604.2,response_natural,keypress(n),berry,OTTER,Inc_Nat_Nat,short,incongruent,n,n,False
,,Trial Sequence,flow.Sequence,12_0_0_17,completion,1433.5199999999968,51153.0,51152.46,51155.48,52589.0,52593.0,2025-09-11T06:33:51.619Z,52604.2,,,berry,OTTER,Inc_Nat_Nat,short,incongruent,n,,
,,fixation,canvas.Screen,12_0_0_18_0,timeout,532.8400000000038,52593.0,52593.64,52604.2,53120.4,53121.0,2025-09-11T06:33:52.146Z,53137.04,,,ruler,PANSY,Inc_Synth_Nat,short,incongruent,n,,
,,mask1,canvas.Screen,12_0_0_18_1,timeout,50.0,53121.0,53120.4,53137.04,53170.38,53171.0,2025-09-11T06:33:52.197Z,53187.04,,,ruler,PANSY,Inc_Synth_Nat,short,incongruent,n,,
,,prime,canvas.Screen,12_0_0_18_2,timeout,49.919999999998254,53171.0,53170.38,53187.04,53220.3,53221.0,2025-09-11T06:33:52.246Z,53236.96,,,ruler,PANSY,Inc_Synth_Nat,short,incongruent,n,,
,,mask2,canvas.Screen,12_0_0_18_3,timeout,49.95999999999913,53221.0,53220.3,53236.96,53270.26,53271.0,2025-09-11T06:33:52.296Z,53286.92,,,ruler,PANSY,Inc_Synth_Nat,short,incongruent,n,,
,,target,canvas.Screen,12_0_0_18_4,response,707.0800000000017,53271.0,53270.26,53286.92,53994.0,53998.0,2025-09-11T06:33:53.024Z,54002.92,response_natural,keypress(n),ruler,PANSY,Inc_Synth_Nat,short,incongruent,n,n,False
,,Trial Sequence,flow.Sequence,12_0_0_18,completion,1389.800000000003,52593.0,52593.64,52604.2,53994.0,53998.0,2025-09-11T06:33:53.025Z,54002.92,,,ruler,PANSY,Inc_Synth_Nat,short,incongruent,n,,
,,fixation,canvas.Screen,12_0_0_19_0,timeout,532.9199999999983,53998.0,53998.3,54002.92,54519.18,54520.0,2025-09-11T06:33:53.546Z,54535.84,,,bread,BREAD,Con_Synth,short,congruent,m,,
,,mask1,canvas.Screen,12_0_0_19_1,timeout,49.900000000001455,54520.0,54519.18,54535.84,54569.08,54570.0,2025-09-11T06:33:53.596Z,54585.74,,,bread,BREAD,Con_Synth,short,congruent,m,,
,,prime,canvas.Screen,12_0_0_19_2,timeout,50.0,54570.0,54569.08,54585.74,54619.08,54620.0,2025-09-11T06:33:53.645Z,54635.74,,,bread,BREAD,Con_Synth,short,congruent,m,,
,,mask2,canvas.Screen,12_0_0_19_3,timeout,49.92000000000553,54620.0,54619.08,54635.74,54669.0,54670.0,2025-09-11T06:33:53.696Z,54685.66,,,bread,BREAD,Con_Synth,short,congruent,m,,
,,target,canvas.Screen,12_0_0_19_4,response,793.3399999999965,54670.0,54669.0,54685.66,55479.0,55481.0,2025-09-11T06:33:54.508Z,55485.04,response_manmade,keypress(m),bread,BREAD,Con_Synth,short,congruent,m,m,False
,,Trial Sequence,flow.Sequence,12_0_0_19,completion,1476.0800000000017,53998.0,53998.3,54002.92,55479.0,55482.0,2025-09-11T06:33:54.508Z,55485.04,,,bread,BREAD,Con_Synth,short,congruent,m,,
,,fixation,canvas.Screen,12_0_0_20_0,timeout,532.9199999999983,55482.0,55481.28,55485.04,56001.3,56002.0,2025-09-11T06:33:55.029Z,56017.96,,,rail,SQUID,Inc_Synth_Nat,short,incongruent,n,,
,,mask1,canvas.Screen,12_0_0_20_1,timeout,49.919999999998254,56002.0,56001.3,56017.96,56051.3,56052.0,2025-09-11T06:33:55.079Z,56067.88,,,rail,SQUID,Inc_Synth_Nat,short,incongruent,n,,
,,prime,canvas.Screen,12_0_0_20_2,timeout,50.0,56052.0,56051.3,56067.88,56101.2,56102.0,2025-09-11T06:33:55.129Z,56117.88,,,rail,SQUID,Inc_Synth_Nat,short,incongruent,n,,
,,mask2,canvas.Screen,12_0_0_20_3,timeout,49.94000000000233,56102.0,56101.2,56117.88,56151.18,56153.0,2025-09-11T06:33:55.179Z,56167.82,,,rail,SQUID,Inc_Synth_Nat,short,incongruent,n,,
,,target,canvas.Screen,12_0_0_20_4,response,686.1800000000003,56153.0,56151.18,56167.82,56854.0,56866.0,2025-09-11T06:33:55.893Z,56867.28,response_natural,keypress(n),rail,SQUID,Inc_Synth_Nat,short,incongruent,n,n,False
,,Trial Sequence,flow.Sequence,12_0_0_20,completion,1368.9599999999991,55482.0,55481.28,55485.04,56854.0,56867.0,2025-09-11T06:33:55.894Z,56867.28,,,rail,SQUID,Inc_Synth_Nat,short,incongruent,n,,
,,fixation,canvas.Screen,12_0_0_21_0,timeout,532.8800000000047,56867.0,56866.7,56867.28,57383.5,57385.0,2025-09-11T06:33:56.412Z,57400.16,,,seed,SEED,Con_Nat,short,congruent,n,,
,,mask1,canvas.Screen,12_0_0_21_1,timeout,49.83999999999651,57385.0,57383.5,57400.16,57433.4,57434.0,2025-09-11T06:33:56.460Z,57450.0,,,seed,SEED,Con_Nat,short,congruent,n,,
,,prime,canvas.Screen,12_0_0_21_2,timeout,49.919999999998254,57434.0,57433.4,57450.0,57483.3,57484.0,2025-09-11T06:33:56.511Z,57499.92,,,seed,SEED,Con_Nat,short,congruent,n,,
,,mask2,canvas.Screen,12_0_0_21_3,timeout,49.9800000000032,57484.0,57483.3,57499.92,57533.24,57534.0,2025-09-11T06:33:56.560Z,57549.9,,,seed,SEED,Con_Nat,short,congruent,n,,
,,target,canvas.Screen,12_0_0_21_4,response,600.0999999999985,57534.0,57533.24,57549.9,58150.0,58158.0,2025-09-11T06:33:57.185Z,58165.98,response_natural,keypress(n),seed,SEED,Con_Nat,short,congruent,n,n,False
,,Trial Sequence,flow.Sequence,12_0_0_21,completion,1282.7200000000012,56867.0,56866.7,56867.28,58150.0,58158.0,2025-09-11T06:33:57.185Z,58165.98,,,seed,SEED,Con_Nat,short,congruent,n,,
,,fixation,canvas.Screen,12_0_0_22_0,timeout,532.8799999999974,58158.0,58158.12,58165.98,58682.24,58683.0,2025-09-11T06:33:57.710Z,58698.86,,,rake,HUSKY,Inc_Synth_Nat,short,incongruent,n,,
,,mask1,canvas.Screen,12_0_0_22_1,timeout,49.95999999999913,58683.0,58682.24,58698.86,58732.16,58732.0,2025-09-11T06:33:57.760Z,58748.82,,,rake,HUSKY,Inc_Synth_Nat,short,incongruent,n,,
,,prime,canvas.Screen,12_0_0_22_2,timeout,49.94000000000233,58732.0,58732.16,58748.82,58782.12,58782.0,2025-09-11T06:33:57.810Z,58798.76,,,rake,HUSKY,Inc_Synth_Nat,short,incongruent,n,,
,,mask2,canvas.Screen,12_0_0_22_3,timeout,49.95999999999913,58782.0,58782.12,58798.76,58832.08,58833.0,2025-09-11T06:33:57.860Z,58848.72,,,rake,HUSKY,Inc_Synth_Nat,short,incongruent,n,,
,,target,canvas.Screen,12_0_0_22_4,response,801.2799999999988,58833.0,58832.08,58848.72,59650.0,59656.0,2025-09-11T06:33:58.683Z,59664.64,response_natural,keypress(n),rake,HUSKY,Inc_Synth_Nat,short,incongruent,n,n,False
,,Trial Sequence,flow.Sequence,12_0_0_22,completion,1484.0199999999968,58158.0,58158.12,58165.98,59650.0,59657.0,2025-09-11T06:33:58.684Z,59664.64,,,rake,HUSKY,Inc_Synth_Nat,short,incongruent,n,,
,,fixation,canvas.Screen,12_0_0_23_0,timeout,533.260000000002,59657.0,59656.56,59664.64,60181.22,60182.0,2025-09-11T06:33:59.209Z,60197.9,,,melon,HOSE,Inc_Nat_Synth,short,incongruent,m,,
,,mask1,canvas.Screen,12_0_0_23_1,timeout,49.65999999999622,60182.0,60181.22,60197.9,60230.88,60232.0,2025-09-11T06:33:59.260Z,60247.56,,,melon,HOSE,Inc_Nat_Synth,short,incongruent,m,,
,,prime,canvas.Screen,12_0_0_23_2,timeout,50.0,60232.0,60230.88,60247.56,60280.88,60282.0,2025-09-11T06:33:59.309Z,60297.56,,,melon,HOSE,Inc_Nat_Synth,short,incongruent,m,,
,,mask2,canvas.Screen,12_0_0_23_3,timeout,49.92000000000553,60282.0,60280.88,60297.56,60330.8,60331.0,2025-09-11T06:33:59.359Z,60347.48,,,melon,HOSE,Inc_Nat_Synth,short,incongruent,m,,
,,target,canvas.Screen,12_0_0_23_4,response,990.5199999999968,60332.0,60330.8,60347.48,61338.0,61350.0,2025-09-11T06:34:00.378Z,61363.16,response_manmade,keypress(m),melon,HOSE,Inc_Nat_Synth,short,incongruent,m,m,False
,,Trial Sequence,flow.Sequence,12_0_0_23,completion,1673.3600000000006,59657.0,59656.56,59664.64,61338.0,61351.0,2025-09-11T06:34:00.378Z,61363.16,,,melon,HOSE,Inc_Nat_Synth,short,incongruent,m,,
,,fixation,canvas.Screen,12_0_0_24_0,timeout,532.9199999999983,61351.0,61350.5,61363.16,61879.56,61881.0,2025-09-11T06:34:00.909Z,61896.08,,,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,m,,
,,mask1,canvas.Screen,12_0_0_24_1,timeout,49.979999999995925,61881.0,61879.56,61896.08,61929.42,61930.0,2025-09-11T06:34:00.958Z,61946.06,,,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,m,,
,,prime,canvas.Screen,12_0_0_24_2,timeout,49.900000000001455,61930.0,61929.42,61946.06,61979.34,61979.0,2025-09-11T06:34:01.008Z,61995.96,,,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,m,,
,,mask2,canvas.Screen,12_0_0_24_3,timeout,49.9800000000032,61980.0,61979.34,61995.96,62029.28,62030.0,2025-09-11T06:34:01.058Z,62045.94,,,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,m,,
,,target,canvas.Screen,12_0_0_24_4,response,1386.0599999999977,62030.0,62029.28,62045.94,63432.0,63442.0,2025-09-11T06:34:02.470Z,63444.74,response_manmade,keypress(m),wharf,RAZOR,Inc_Synth_Synth,short,incongruent,m,m,False
,,Trial Sequence,flow.Sequence,12_0_0_24,completion,2068.8399999999965,61351.0,61350.5,61363.16,63432.0,63443.0,2025-09-11T06:34:02.471Z,63444.74,,,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,m,,
,,fixation,canvas.Screen,12_0_0_25_0,timeout,532.9200000000055,63443.0,63442.64,63444.74,63961.08,63962.0,2025-09-11T06:34:02.990Z,63977.66,,,silo,PLAZA,Inc_Synth_Synth,short,incongruent,m,,
,,mask1,canvas.Screen,12_0_0_25_1,timeout,49.919999999998254,63962.0,63961.08,63977.66,64010.92,64012.0,2025-09-11T06:34:03.040Z,64027.58,,,silo,PLAZA,Inc_Synth_Synth,short,incongruent,m,,
,,prime,canvas.Screen,12_0_0_25_2,timeout,49.919999999998254,64012.0,64010.92,64027.58,64060.88,64062.0,2025-09-11T06:34:03.090Z,64077.5,,,silo,PLAZA,Inc_Synth_Synth,short,incongruent,m,,
,,mask2,canvas.Screen,12_0_0_25_3,timeout,49.94000000000233,64062.0,64060.88,64077.5,64110.8,64111.0,2025-09-11T06:34:03.140Z,64127.44,,,silo,PLAZA,Inc_Synth_Synth,short,incongruent,m,,
,,target,canvas.Screen,12_0_0_25_4,response,851.5599999999977,64111.0,64110.8,64127.44,64979.0,64990.0,2025-09-11T06:34:04.019Z,64993.36,response_manmade,keypress(m),silo,PLAZA,Inc_Synth_Synth,short,incongruent,m,m,False
,,Trial Sequence,flow.Sequence,12_0_0_25,completion,1534.260000000002,63443.0,63442.64,63444.74,64979.0,64990.0,2025-09-11T06:34:04.019Z,64993.36,,,silo,PLAZA,Inc_Synth_Synth,short,incongruent,m,,
,,fixation,canvas.Screen,12_0_0_26_0,timeout,532.8600000000006,64990.0,64990.14,64993.36,65509.58,65510.0,2025-09-11T06:34:04.539Z,65526.22,,,peach,SHED,Inc_Nat_Synth,short,incongruent,m,,
,,mask1,canvas.Screen,12_0_0_26_1,timeout,49.95999999999185,65510.0,65509.58,65526.22,65559.56,65560.0,2025-09-11T06:34:04.589Z,65576.18,,,peach,SHED,Inc_Nat_Synth,short,incongruent,m,,
,,prime,canvas.Screen,12_0_0_26_2,timeout,49.94000000000233,65560.0,65559.56,65576.18,65609.5,65610.0,2025-09-11T06:34:04.639Z,65626.12,,,peach,SHED,Inc_Nat_Synth,short,incongruent,m,,
,,mask2,canvas.Screen,12_0_0_26_3,timeout,49.9600000000064,65610.0,65609.5,65626.12,65659.44,65660.0,2025-09-11T06:34:04.689Z,65676.08,,,peach,SHED,Inc_Nat_Synth,short,incongruent,m,,
,,target,canvas.Screen,12_0_0_26_4,response,817.9199999999983,65660.0,65659.44,65676.08,66494.0,66507.0,2025-09-11T06:34:05.537Z,66508.78,response_manmade,keypress(m),peach,SHED,Inc_Nat_Synth,short,incongruent,m,m,False
,,Trial Sequence,flow.Sequence,12_0_0_26,completion,1500.6399999999994,64990.0,64990.14,64993.36,66494.0,66508.0,2025-09-11T06:34:05.537Z,66508.78,,,peach,SHED,Inc_Nat_Synth,short,incongruent,m,,
,,fixation,canvas.Screen,12_0_0_27_0,timeout,532.820000000007,66508.0,66508.18,66508.78,67024.94,67026.0,2025-09-11T06:34:06.055Z,67041.6,,,tiger,TIGER,Con_Nat,short,congruent,n,,
,,mask1,canvas.Screen,12_0_0_27_1,timeout,50.0,67026.0,67024.94,67041.6,67074.94,67076.0,2025-09-11T06:34:06.105Z,67091.6,,,tiger,TIGER,Con_Nat,short,congruent,n,,
,,prime,canvas.Screen,12_0_0_27_2,timeout,49.89999999999418,67076.0,67074.94,67091.6,67124.86,67125.0,2025-09-11T06:34:06.155Z,67141.5,,,tiger,TIGER,Con_Nat,short,congruent,n,,
,,mask2,canvas.Screen,12_0_0_27_3,timeout,49.9600000000064,67125.0,67124.86,67141.5,67174.8,67175.0,2025-09-11T06:34:06.205Z,67191.46,,,tiger,TIGER,Con_Nat,short,congruent,n,,
,,target,canvas.Screen,12_0_0_27_4,response,521.5399999999936,67176.0,67174.8,67191.46,67713.0,67714.0,2025-09-11T06:34:06.744Z,67724.32,response_natural,keypress(n),tiger,TIGER,Con_Nat,short,congruent,n,n,False
,,Trial Sequence,flow.Sequence,12_0_0_27,completion,1204.2200000000012,66508.0,66508.18,66508.78,67713.0,67714.0,2025-09-11T06:34:06.744Z,67724.32,,,tiger,TIGER,Con_Nat,short,congruent,n,,
,,fixation,canvas.Screen,12_0_0_28_0,timeout,532.8799999999901,67715.0,67715.02,67724.32,68240.58,68242.0,2025-09-11T06:34:07.271Z,68257.2,,,sword,SWORD,Con_Synth,short,congruent,m,,
,,mask1,canvas.Screen,12_0_0_28_1,timeout,49.9600000000064,68242.0,68240.58,68257.2,68290.52,68291.0,2025-09-11T06:34:07.321Z,68307.16,,,sword,SWORD,Con_Synth,short,congruent,m,,
,,prime,canvas.Screen,12_0_0_28_2,timeout,49.919999999998254,68291.0,68290.52,68307.16,68340.44,68341.0,2025-09-11T06:34:07.371Z,68357.08,,,sword,SWORD,Con_Synth,short,congruent,m,,
,,mask2,canvas.Screen,12_0_0_28_3,timeout,49.95999999999185,68341.0,68340.44,68357.08,68390.4,68391.0,2025-09-11T06:34:07.421Z,68407.04,,,sword,SWORD,Con_Synth,short,congruent,m,,
,,target,canvas.Screen,12_0_0_28_4,response,602.9600000000064,68391.0,68390.4,68407.04,69010.0,69018.0,2025-09-11T06:34:08.048Z,69023.2,response_manmade,keypress(m),sword,SWORD,Con_Synth,short,congruent,m,m,False
,,Trial Sequence,flow.Sequence,12_0_0_28,completion,1285.679999999993,67715.0,67715.02,67724.32,69010.0,69018.0,2025-09-11T06:34:08.048Z,69023.2,,,sword,SWORD,Con_Synth,short,congruent,m,,
,,fixation,canvas.Screen,12_0_0_29_0,timeout,532.8399999999965,69018.0,69018.16,69023.2,69539.42,69540.0,2025-09-11T06:34:08.570Z,69556.04,,,kiosk,SOFA,Inc_Synth_Synth,short,incongruent,m,,
,,mask1,canvas.Screen,12_0_0_29_1,timeout,49.9600000000064,69540.0,69539.42,69556.04,69589.34,69590.0,2025-09-11T06:34:08.620Z,69606.0,,,kiosk,SOFA,Inc_Synth_Synth,short,incongruent,m,,
,,prime,canvas.Screen,12_0_0_29_2,timeout,49.94000000000233,69590.0,69589.34,69606.0,69639.28,69640.0,2025-09-11T06:34:08.670Z,69655.94,,,kiosk,SOFA,Inc_Synth_Synth,short,incongruent,m,,
,,mask2,canvas.Screen,12_0_0_29_3,timeout,49.95999999999185,69640.0,69639.28,69655.94,69689.24,69690.0,2025-09-11T06:34:08.720Z,69705.9,,,kiosk,SOFA,Inc_Synth_Synth,short,incongruent,m,,
,,target,canvas.Screen,12_0_0_29_4,response,851.1000000000058,69690.0,69689.24,69705.9,70557.0,70559.0,2025-09-11T06:34:09.589Z,70571.8,response_manmade,keypress(m),kiosk,SOFA,Inc_Synth_Synth,short,incongruent,m,m,False
,,Trial Sequence,flow.Sequence,12_0_0_29,completion,1533.800000000003,69018.0,69018.16,69023.2,70557.0,70559.0,2025-09-11T06:34:09.589Z,70571.8,,,kiosk,SOFA,Inc_Synth_Synth,short,incongruent,m,,
,,fixation,canvas.Screen,12_0_0_30_0,timeout,532.9799999999959,70559.0,70559.5,70571.8,71088.12,71089.0,2025-09-11T06:34:10.119Z,71104.78,,,deer,DEER,Con_Nat,short,congruent,n,,
,,mask1,canvas.Screen,12_0_0_30_1,timeout,49.9600000000064,71089.0,71088.12,71104.78,71138.06,71139.0,2025-09-11T06:34:10.169Z,71154.74,,,deer,DEER,Con_Nat,short,congruent,n,,
,,prime,canvas.Screen,12_0_0_30_2,timeout,49.939999999987776,71139.0,71138.06,71154.74,71188.02,71189.0,2025-09-11T06:34:10.219Z,71204.68,,,deer,DEER,Con_Nat,short,congruent,n,,
,,mask2,canvas.Screen,12_0_0_30_3,timeout,49.90000000000873,71189.0,71188.02,71204.68,71237.98,71239.0,2025-09-11T06:34:10.269Z,71254.58,,,deer,DEER,Con_Nat,short,congruent,n,,
,,target,canvas.Screen,12_0_0_30_4,response,552.4199999999983,71239.0,71237.98,71254.58,71807.0,71812.0,2025-09-11T06:34:10.842Z,71820.72,response_natural,keypress(n),deer,DEER,Con_Nat,short,congruent,n,n,False
,,Trial Sequence,flow.Sequence,12_0_0_30,completion,1235.199999999997,70559.0,70559.5,70571.8,71807.0,71812.0,2025-09-11T06:34:10.842Z,71820.72,,,deer,DEER,Con_Nat,short,congruent,n,,
,,fixation,canvas.Screen,12_0_0_31_0,timeout,532.9799999999959,71812.0,71812.16,71820.72,72337.04,72337.0,2025-09-11T06:34:11.368Z,72353.7,,,cobra,TWIG,Inc_Nat_Nat,short,incongruent,n,,
,,mask1,canvas.Screen,12_0_0_31_1,timeout,49.9600000000064,72337.0,72337.04,72353.7,72386.98,72387.0,2025-09-11T06:34:11.419Z,72403.66,,,cobra,TWIG,Inc_Nat_Nat,short,incongruent,n,,
,,prime,canvas.Screen,12_0_0_31_2,timeout,49.919999999998254,72387.0,72386.98,72403.66,72436.96,72437.0,2025-09-11T06:34:11.468Z,72453.58,,,cobra,TWIG,Inc_Nat_Nat,short,incongruent,n,,
,,mask2,canvas.Screen,12_0_0_31_3,timeout,49.94000000000233,72437.0,72436.96,72453.58,72486.86,72488.0,2025-09-11T06:34:11.518Z,72503.52,,,cobra,TWIG,Inc_Nat_Nat,short,incongruent,n,,
,,target,canvas.Screen,12_0_0_31_4,response,756.4799999999959,72488.0,72486.86,72503.52,73260.0,73268.0,2025-09-11T06:34:12.299Z,73269.44,response_natural,keypress(n),cobra,TWIG,Inc_Nat_Nat,short,incongruent,n,n,False
,,Trial Sequence,flow.Sequence,12_0_0_31,completion,1439.2799999999988,71812.0,71812.16,71820.72,73260.0,73268.0,2025-09-11T06:34:12.299Z,73269.44,,,cobra,TWIG,Inc_Nat_Nat,short,incongruent,n,,
,,fixation,canvas.Screen,12_0_0_32_0,timeout,532.8999999999942,73268.0,73267.86,73269.44,73785.76,73787.0,2025-09-11T06:34:12.817Z,73802.34,,,cave,CAVE,Con_Nat,short,congruent,n,,
,,mask1,canvas.Screen,12_0_0_32_1,timeout,49.919999999998254,73787.0,73785.76,73802.34,73835.64,73836.0,2025-09-11T06:34:12.867Z,73852.26,,,cave,CAVE,Con_Nat,short,congruent,n,,
,,prime,canvas.Screen,12_0_0_32_2,timeout,49.98000000001048,73836.0,73835.64,73852.26,73885.6,73886.0,2025-09-11T06:34:12.917Z,73902.24,,,cave,CAVE,Con_Nat,short,congruent,n,,
,,mask2,canvas.Screen,12_0_0_32_3,timeout,49.939999999987776,73886.0,73885.6,73902.24,73935.56,73936.0,2025-09-11T06:34:12.967Z,73952.18,,,cave,CAVE,Con_Nat,short,congruent,n,,
,,target,canvas.Screen,12_0_0_32_4,response,666.820000000007,73936.0,73935.56,73952.18,74619.0,74633.0,2025-09-11T06:34:13.664Z,74634.9,response_natural,keypress(n),cave,CAVE,Con_Nat,short,congruent,n,n,False
,,Trial Sequence,flow.Sequence,12_0_0_32,completion,1349.5599999999977,73268.0,73267.86,73269.44,74619.0,74633.0,2025-09-11T06:34:13.665Z,74634.9,,,cave,CAVE,Con_Nat,short,congruent,n,,
,,fixation,canvas.Screen,12_0_0_33_0,timeout,532.8800000000047,74633.0,74633.2,74634.9,75151.1,75152.0,2025-09-11T06:34:14.183Z,75167.78,,,torch,CHIMP,Inc_Synth_Nat,short,incongruent,n,,
,,mask1,canvas.Screen,12_0_0_33_1,timeout,50.0,75152.0,75151.1,75167.78,75201.1,75201.0,2025-09-11T06:34:14.233Z,75217.78,,,torch,CHIMP,Inc_Synth_Nat,short,incongruent,n,,
,,prime,canvas.Screen,12_0_0_33_2,timeout,49.919999999998254,75201.0,75201.1,75217.78,75251.02,75251.0,2025-09-11T06:34:14.283Z,75267.7,,,torch,CHIMP,Inc_Synth_Nat,short,incongruent,n,,
