,ID,sender,sender_type,sender_id,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,response,response_action,prime,target,condition,soa_condition,congruence,correct_response,correctResponse,correct
787,2205,target,canvas.Screen,12_1_0_54_4,response,580.5549999970244,272739.299999997,272739.0,272747.245,273327.799999997,273334.40000000596,2023-09-14T12:28:44.338Z,273347.257,response_natural,n,deer,DEER,Con_Nat,short,congruent,n,n,True
793,2205,target,canvas.Screen,12_1_0_55_4,response,810.0970000029774,273968.700000003,273963.936,273980.603,274790.700000003,274798.90000000596,2023-09-14T12:28:45.802Z,274813.953,response_manmade,m,silo,PLAZA,Inc_Synth_Synth,short,incongruent,m,m,True
799,2205,target,canvas.Screen,12_1_0_56_4,response,1093.635000008915,275408.10000000894,275407.700000003,275413.965,276507.60000000894,276514.90000000596,2023-09-14T12:28:47.518Z,276530.654,response_natural,n,cobra,TWIG,Inc_Nat_Nat,short,incongruent,n,n,True
805,2205,target,canvas.Screen,12_1_0_57_4,response,610.1670000000158,277134.5,277130.666,277147.333,277757.5,277764.299999997,2023-09-14T12:28:48.768Z,277780.679,response_natural,n,soil,SOIL,Con_Nat,short,congruent,n,n,True
811,2205,target,canvas.Screen,12_1_0_58_4,response,923.042000005953,278382.299999997,278380.691,278397.358,279320.40000000596,279327.60000000894,2023-09-14T12:28:50.331Z,279330.71,response_manmade,m,peach,SHED,Inc_Nat_Synth,short,incongruent,m,m,True
817,2205,target,canvas.Screen,12_1_0_59_4,response,685.8110000029556,279932.90000000596,279930.722,279947.389,280633.200000003,280640.40000000596,2023-09-14T12:28:51.644Z,280647.403,response_manmade,m,toad,GLOVE,Inc_Nat_Synth,short,incongruent,m,m,True
40,2204,target,canvas.Screen,12_0_0_0_4,timeout,1999.9729999999981,105690.40000000596,105689.585,105706.068,107689.646,107690.40000000596,2023-09-14T12:25:58.110Z,107706.041,,,spear,MOTH,Inc_Synth_Nat,short,incongruent,n,,False
46,2204,target,canvas.Screen,12_0_0_1_4,response,1107.8220000029833,108323.59999999404,108322.755,108339.378,109447.20000000298,109448.40000000596,2023-09-14T12:25:59.868Z,109455.983,response_manmade,m,cable,CABLE,Con_Synth,short,congruent,m,m,True
52,2204,target,canvas.Screen,12_0_0_2_4,response,851.0720000059664,110073.59999999404,110072.658,110089.328,110940.40000000596,110943.29999999702,2023-09-14T12:26:01.363Z,110956.195,response_manmade,m,mail,MAIL,Con_Synth,short,congruent,m,m,True
58,2204,target,canvas.Screen,12_0_0_3_4,response,861.876000002987,111573.59999999404,111572.802,111589.324,112451.20000000298,112453.0,2023-09-14T12:26:02.873Z,112455.973,response_natural,n,daisy,DAISY,Con_Nat,short,congruent,n,n,True
64,2204,target,canvas.Screen,12_0_0_4_4,timeout,2000.354999999996,113075.09999999404,113072.545,113089.187,115072.847,115073.59999999404,2023-09-14T12:26:05.493Z,115089.542,,,belt,BELT,Con_Synth,short,congruent,m,,False
70,2204,target,canvas.Screen,12_0_0_5_4,response,1078.0379999940342,115707.20000000298,115706.202,115722.562,116800.59999999404,116802.79999999702,2023-09-14T12:26:07.223Z,116839.23,response_natural,n,corn,CORN,Con_Nat,short,congruent,n,n,True
76,2204,target,canvas.Screen,12_0_0_6_4,response,1310.6720000029745,117456.59999999404,117455.917,117472.528,118783.20000000298,118784.70000000298,2023-09-14T12:26:09.204Z,118789.397,response_manmade,m,bike,BIKE,Con_Synth,short,congruent,m,m,True
82,2204,target,canvas.Screen,12_0_0_7_4,response,1331.6029999940365,119407.09999999404,119406.13,119422.497,120754.09999999404,120755.79999999702,2023-09-14T12:26:11.176Z,120772.475,response_manmade,m,sword,SWORD,Con_Synth,short,congruent,m,m,True
88,2204,target,canvas.Screen,12_0_0_8_4,response,846.5850000059581,121390.0,121389.098,121405.815,122252.40000000596,122254.20000000298,2023-09-14T12:26:12.674Z,122274.62,response_manmade,m,gate,GATE,Con_Synth,short,congruent,m,m,True
94,2204,target,canvas.Screen,12_0_0_9_4,response,815.5789999970148,122890.40000000596,122889.451,122905.721,123721.29999999702,123723.09999999404,2023-09-14T12:26:14.143Z,123739.024,response_manmade,m,leaf,COIN,Inc_Nat_Synth,short,incongruent,m,m,True
100,2204,target,canvas.Screen,12_0_0_10_4,response,797.7129999940371,124356.59999999404,124355.732,124372.387,125170.09999999404,125171.90000000596,2023-09-14T12:26:15.592Z,125189.041,response_manmade,m,spade,SHELF,Inc_Synth_Synth,short,incongruent,m,m,True
106,2204,target,canvas.Screen,12_0_0_11_4,response,817.4910000059608,125806.79999999702,125805.803,125822.409,126639.90000000596,126643.40000000596,2023-09-14T12:26:17.063Z,126656.12,response_natural,n,puppy,PUPPY,Con_Nat,short,congruent,n,n,True
112,2204,target,canvas.Screen,12_0_0_12_4,response,976.2699999970209,127323.70000000298,127322.646,127339.03,128315.29999999702,128319.5,2023-09-14T12:26:18.739Z,128322.33,response_manmade,m,water,MEDAL,Inc_Nat_Synth,short,incongruent,m,m,True
118,2204,target,canvas.Screen,12_0_0_13_4,response,924.4909999940428,128990.20000000298,128989.309,129005.609,129930.09999999404,129933.29999999702,2023-09-14T12:26:20.353Z,129940.033,response_natural,n,rail,SQUID,Inc_Synth_Nat,short,incongruent,n,n,True
124,2204,target,canvas.Screen,12_0_0_14_4,response,1050.3519999970158,130573.5,130572.389,130588.948,131639.29999999702,131640.79999999702,2023-09-14T12:26:22.061Z,131655.903,response_manmade,m,melon,HOSE,Inc_Nat_Synth,short,incongruent,m,m,True
130,2204,target,canvas.Screen,12_0_0_15_4,response,1553.4330000059563,132323.70000000298,132322.529,132338.967,133892.40000000596,133895.59999999404,2023-09-14T12:26:24.315Z,133905.729,response_manmade,m,arena,VINE,Inc_Synth_Nat,short,incongruent,n,n,False
136,2204,target,canvas.Screen,12_0_0_16_4,timeout,2000.2250000000058,134573.70000000298,134572.503,134588.896,136572.489,136573.20000000298,2023-09-14T12:26:26.993Z,136589.121,,,silo,PLAZA,Inc_Synth_Synth,short,incongruent,m,,False
142,2204,target,canvas.Screen,12_0_0_17_4,response,1371.3159999999916,137256.5,137255.561,137272.184,138643.5,138647.70000000298,2023-09-14T12:26:29.068Z,138655.438,response_manmade,m,rope,ROPE,Con_Synth,short,congruent,m,m,True
148,2204,target,canvas.Screen,12_0_0_18_4,response,702.5449999970151,139323.5,139322.41,139338.755,140041.29999999702,140043.0,2023-09-14T12:26:30.463Z,140055.425,response_manmade,m,patio,SPOON,Inc_Synth_Synth,short,incongruent,m,m,True
154,2204,target,canvas.Screen,12_0_0_19_4,response,1120.4170000029844,140723.5,140722.413,140738.783,141859.20000000298,141862.0,2023-09-14T12:26:32.282Z,141872.058,response_natural,n,fern,PETAL,Inc_Nat_Nat,short,incongruent,n,n,True
160,2204,target,canvas.Screen,12_0_0_20_4,response,978.0810000000056,142539.79999999702,142538.799,142555.419,143533.5,143536.79999999702,2023-09-14T12:26:33.957Z,143538.739,response_manmade,m,ruler,PANSY,Inc_Synth_Nat,short,incongruent,n,n,False
166,2204,target,canvas.Screen,12_0_0_21_4,response,1626.7319999970205,144206.59999999404,144205.672,144222.068,145848.79999999702,145850.90000000596,2023-09-14T12:26:36.271Z,145855.736,response_natural,n,hawk,HAWK,Con_Nat,short,congruent,n,n,True
172,2204,target,canvas.Screen,12_0_0_22_4,response,740.9209999940358,146523.29999999702,146522.323,146538.679,147279.59999999404,147282.59999999404,2023-09-14T12:26:37.702Z,147289.498,response_natural,n,goose,GOOSE,Con_Nat,short,congruent,n,n,True
178,2204,target,canvas.Screen,12_0_0_23_4,response,585.0329999999958,147956.09999999404,147955.299,147971.967,148557.0,148558.79999999702,2023-09-14T12:26:38.979Z,148571.946,response_natural,n,grape,LLAMA,Inc_Nat_Nat,short,incongruent,n,n,True
184,2204,target,canvas.Screen,12_0_0_24_4,response,964.5540000029723,149223.79999999702,149222.801,149238.646,150203.20000000298,150206.59999999404,2023-09-14T12:26:40.626Z,150223.197,response_manmade,m,mice,TOOLS,Inc_Nat_Synth,short,incongruent,m,m,True
190,2204,target,canvas.Screen,12_0_0_25_4,response,725.0780000000086,150856.09999999404,150855.299,150871.922,151597.0,151598.70000000298,2023-09-14T12:26:42.018Z,151605.379,response_natural,n,frog,FROG,Con_Nat,short,congruent,n,n,True
196,2204,target,canvas.Screen,12_0_0_26_4,response,859.8809999970254,152256.59999999404,152255.682,152271.919,153131.79999999702,153133.20000000298,2023-09-14T12:26:43.553Z,153138.599,response_manmade,m,ladle,CAFÉ,Inc_Synth_Synth,short,incongruent,m,m,True
202,2204,target,canvas.Screen,12_0_0_27_4,response,1563.0710000059626,153806.79999999702,153805.631,153821.829,155384.90000000596,155386.79999999702,2023-09-14T12:26:45.807Z,155421.851,response_manmade,m,tower,TOWER,Con_Synth,short,congruent,m,m,True
208,2204,target,canvas.Screen,12_0_0_28_4,response,1564.4449999940407,156091.20000000298,156088.442,156105.155,157669.59999999404,157673.40000000596,2023-09-14T12:26:48.093Z,157688.429,response_natural,n,soil,SOIL,Con_Nat,short,congruent,n,n,True
214,2204,target,canvas.Screen,12_0_0_29_4,response,766.3289999940316,158356.5,158355.42,158371.771,159138.09999999404,159142.0,2023-09-14T12:26:49.562Z,159155.091,response_manmade,m,paint,PAINT,Con_Synth,short,congruent,m,m,True
220,2204,target,canvas.Screen,12_0_0_30_4,response,809.2900000029767,159822.90000000596,159821.94,159838.41,160647.70000000298,160650.20000000298,2023-09-14T12:26:51.070Z,160655.162,response_natural,n,cave,CAVE,Con_Nat,short,congruent,n,n,True
226,2204,target,canvas.Screen,12_0_0_31_4,response,1557.5600000029663,161289.70000000298,161288.715,161305.14,162862.70000000298,162864.5,2023-09-14T12:26:53.284Z,162872.2,response_manmade,m,crow,YACHT,Inc_Nat_Synth,short,incongruent,m,m,True
232,2204,target,canvas.Screen,12_0_0_32_4,response,945.0449999940465,163539.79999999702,163538.669,163555.055,164500.09999999404,164502.70000000298,2023-09-14T12:26:54.923Z,164505.02,response_natural,n,rake,HUSKY,Inc_Synth_Nat,short,incongruent,n,n,True
238,2204,target,canvas.Screen,12_0_0_33_4,response,1238.9159999970288,165172.40000000596,165171.685,165188.384,166427.29999999702,166429.0,2023-09-14T12:26:56.851Z,166438.339,response_natural,n,seed,SEED,Con_Nat,short,congruent,n,n,True
244,2204,target,canvas.Screen,12_0_0_34_4,response,910.1249999970314,167106.20000000298,167105.272,167121.675,168031.79999999702,168035.0,2023-09-14T12:26:58.457Z,168038.295,response_manmade,m,tank,TANK,Con_Synth,short,congruent,m,m,True
250,2204,target,canvas.Screen,12_0_0_35_4,response,937.2790000000095,168705.79999999702,168704.959,168721.721,169659.0,169660.29999999702,2023-09-14T12:27:00.082Z,169671.68,response_natural,n,poppy,DINGO,Inc_Nat_Nat,short,incongruent,n,n,True
256,2204,target,canvas.Screen,12_0_0_36_4,response,1247.6649999940419,170339.70000000298,170338.557,170354.935,171602.59999999404,171605.90000000596,2023-09-14T12:27:02.028Z,171622.15,response_natural,n,cobra,TWIG,Inc_Nat_Nat,short,incongruent,n,n,True
262,2204,target,canvas.Screen,12_0_0_37_4,response,714.5040000059525,172294.5,172288.207,172304.896,173019.40000000596,173022.40000000596,2023-09-14T12:27:03.444Z,173038.199,response_natural,n,harp,SNAIL,Inc_Synth_Nat,short,incongruent,n,n,True
268,2204,target,canvas.Screen,12_0_0_38_4,response,983.8510000059614,173705.59999999404,173704.804,173721.549,174705.40000000596,174709.70000000298,2023-09-14T12:27:05.131Z,174721.571,response_manmade,m,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,m,m,True
274,2204,target,canvas.Screen,12_0_0_39_4,response,933.1760000000068,175396.20000000298,175388.09,175404.824,176338.0,176339.70000000298,2023-09-14T12:27:06.761Z,176354.76,response_manmade,m,doll,DOLL,Con_Synth,short,congruent,m,m,True
280,2204,target,canvas.Screen,12_0_0_40_4,response,733.5750000029802,177022.09999999404,177021.409,177038.125,177771.70000000298,177774.0,2023-09-14T12:27:08.196Z,177788.147,response_manmade,m,toad,GLOVE,Inc_Nat_Synth,short,incongruent,m,m,True
286,2204,target,canvas.Screen,12_0_0_41_4,response,730.0970000000088,178455.79999999702,178454.793,178471.403,179201.5,179204.59999999404,2023-09-14T12:27:09.626Z,179221.373,response_manmade,m,sash,CLOTH,Inc_Synth_Synth,short,incongruent,m,m,True
292,2204,target,canvas.Screen,12_0_0_42_4,response,653.2539999999863,179889.20000000298,179888.162,179904.746,180558.0,180560.0,2023-09-14T12:27:10.982Z,180571.362,response_manmade,m,kiosk,SOFA,Inc_Synth_Synth,short,incongruent,m,m,True
298,2204,target,canvas.Screen,12_0_0_43_4,response,568.1570000059728,181239.29999999702,181238.378,181254.743,181822.90000000596,181826.0,2023-09-14T12:27:12.248Z,181838.165,response_manmade,m,camel,BENCH,Inc_Nat_Synth,short,incongruent,m,m,True
304,2204,target,canvas.Screen,12_0_0_44_4,response,932.527999994054,182505.90000000596,182504.89,182521.572,183454.09999999404,183457.20000000298,2023-09-14T12:27:13.879Z,183472.662,response_natural,n,sewer,CORAL,Inc_Synth_Nat,short,incongruent,n,n,True
310,2204,target,canvas.Screen,12_0_0_45_4,response,934.6069999970205,184139.20000000298,184138.317,184154.693,185089.29999999702,185092.29999999702,2023-09-14T12:27:15.514Z,185104.718,response_natural,n,finch,SLOTH,Inc_Nat_Nat,short,incongruent,m,m,False
316,2204,target,canvas.Screen,12_0_0_46_4,response,865.751000002987,185772.09999999404,185771.313,185787.949,186653.70000000298,186659.09999999404,2023-09-14T12:27:17.081Z,186687.95,response_manmade,m,toast,TOAST,Con_Synth,short,congruent,m,m,True
322,2204,target,canvas.Screen,12_0_0_47_4,response,787.9240000059654,187322.5,187321.561,187337.976,188125.90000000596,188138.79999999702,2023-09-14T12:27:18.560Z,188154.803,response_natural,n,deer,DEER,Con_Nat,short,congruent,n,n,True
328,2204,target,canvas.Screen,12_0_0_48_4,response,990.3509999970265,188822.20000000298,188821.288,188837.949,189828.29999999702,189831.40000000596,2023-09-14T12:27:20.253Z,189837.951,response_natural,n,torch,CHIMP,Inc_Synth_Nat,short,incongruent,n,n,True
334,2204,target,canvas.Screen,12_0_0_49_4,timeout,2001.9980000000214,190505.90000000596,190504.932,190521.248,192504.823,192505.59999999404,2023-09-14T12:27:22.927Z,192523.246,,,lime,GULLY,Inc_Nat_Nat,short,incongruent,n,,False
340,2204,target,canvas.Screen,12_0_0_50_4,response,1586.3850000059465,193189.20000000298,193188.153,193204.515,194790.90000000596,194791.90000000596,2023-09-14T12:27:25.214Z,194804.472,response_manmade,m,bread,BREAD,Con_Synth,short,congruent,m,m,True
346,2204,target,canvas.Screen,12_0_0_51_4,response,813.7729999940493,195472.09999999404,195471.159,195487.827,196301.59999999404,196304.70000000298,2023-09-14T12:27:26.726Z,196321.09,response_manmade,m,coat,COAT,Con_Synth,short,congruent,m,m,True
352,2204,target,canvas.Screen,12_0_0_52_4,response,922.3419999970065,196988.5,196987.764,197004.458,197926.79999999702,197928.20000000298,2023-09-14T12:27:28.350Z,197937.81,response_natural,n,whale,WHALE,Con_Nat,short,congruent,n,n,True
358,2204,target,canvas.Screen,12_0_0_53_4,response,886.8919999999925,198605.40000000596,198604.595,198621.108,199508.0,199509.59999999404,2023-09-14T12:27:29.931Z,199521.043,response_natural,n,grass,GRASS,Con_Nat,short,congruent,n,n,True
364,2204,target,canvas.Screen,12_0_0_54_4,response,1017.6369999999879,200189.09999999404,200188.017,200204.363,201222.0,201223.79999999702,2023-09-14T12:27:31.645Z,201237.853,response_manmade,m,drug,DRUG,Con_Synth,short,congruent,m,m,True
370,2204,target,canvas.Screen,12_0_0_55_4,response,784.6330000029702,201905.29999999702,201904.288,201921.067,202705.70000000298,202706.90000000596,2023-09-14T12:27:33.129Z,202721.011,response_natural,n,berry,OTTER,Inc_Nat_Nat,short,incongruent,n,n,True
376,2204,target,canvas.Screen,12_0_0_56_4,response,996.4220000029891,203388.5,203387.651,203404.278,204400.70000000298,204401.70000000298,2023-09-14T12:27:34.823Z,204404.272,response_manmade,m,peach,SHED,Inc_Nat_Synth,short,incongruent,m,m,True
382,2204,target,canvas.Screen,12_0_0_57_4,response,745.51299999404,205071.70000000298,205071.002,205087.587,205833.09999999404,205836.70000000298,2023-09-14T12:27:36.258Z,205870.98,response_natural,n,worm,WORM,Con_Nat,short,congruent,n,n,True
388,2204,target,canvas.Screen,12_0_0_58_4,response,1203.6939999999886,206538.40000000596,206537.603,206554.306,207758.0,207760.09999999404,2023-09-14T12:27:38.182Z,207770.884,response_manmade,m,creek,CREEK,Con_Nat,short,congruent,n,n,False
394,2204,target,canvas.Screen,12_0_0_59_4,response,958.6460000059742,208438.5,208437.625,208454.254,209412.90000000596,209414.5,2023-09-14T12:27:39.836Z,209420.951,response_natural,n,tiger,TIGER,Con_Nat,short,congruent,n,n,True
404,2204,target,canvas.Screen,12_1_0_0_5,response,1094.8679999940505,225921.59999999404,225920.711,225937.232,227032.09999999404,227033.70000000298,2023-09-14T12:27:57.453Z,227037.271,response_manmade,m,flood,SKIRT,Inc_Nat_Synth,long,incongruent,m,m,True
411,2204,target,canvas.Screen,12_1_0_1_5,response,684.2309999940335,227788.59999999404,227787.536,227803.869,228488.09999999404,228490.20000000298,2023-09-14T12:27:58.909Z,228503.938,response_natural,n,ferry,FERRY,Con_Synth,long,congruent,m,m,False
418,2204,target,canvas.Screen,12_1_0_2_5,response,1383.9370000000054,229254.79999999702,229253.98,229270.563,230654.5,230659.20000000298,2023-09-14T12:28:01.078Z,230670.476,response_manmade,m,taxi,CHAIN,Inc_Synth_Synth,long,incongruent,m,m,True
425,2204,target,canvas.Screen,12_1_0_3_5,response,898.7380000059493,231421.90000000596,231420.824,231437.162,232335.90000000596,232338.70000000298,2023-09-14T12:28:02.758Z,232354.246,response_manmade,m,eagle,WAGON,Inc_Nat_Synth,long,incongruent,m,m,True
432,2204,target,canvas.Screen,12_1_0_4_5,response,943.6760000029753,233105.20000000298,233104.111,233120.524,234064.20000000298,234066.79999999702,2023-09-14T12:28:04.486Z,234070.471,response_manmade,m,swamp,DRILL,Inc_Nat_Synth,long,incongruent,m,m,True
439,2204,target,canvas.Screen,12_1_0_5_5,response,478.8109999940498,234788.5,234787.429,234803.789,235282.59999999404,235284.79999999702,2023-09-14T12:28:05.704Z,235287.128,response_natural,n,ocean,TREE,Inc_Nat_Nat,long,incongruent,m,m,False
446,2204,target,canvas.Screen,12_1_0_6_5,response,631.185000005964,236038.5,236037.387,236053.715,236684.90000000596,236686.5,2023-09-14T12:28:07.105Z,236703.729,response_natural,n,mall,BUSH,Inc_Synth_Nat,long,incongruent,n,n,True
453,2204,target,canvas.Screen,12_1_0_7_5,response,569.8610000059707,237421.09999999404,237420.392,237437.039,238006.90000000596,238009.29999999702,2023-09-14T12:28:08.428Z,238020.446,response_natural,n,hare,HARE,Con_Nat,long,congruent,n,n,True
460,2204,target,canvas.Screen,12_1_0_8_5,response,742.6219999970053,238738.40000000596,238737.36,238753.678,239496.29999999702,239499.09999999404,2023-09-14T12:28:09.918Z,239503.723,response_manmade,m,arrow,ARROW,Con_Synth,long,congruent,m,m,True
467,2204,target,canvas.Screen,12_1_0_9_5,response,907.3999999970256,240255.09999999404,240253.996,240270.4,241177.79999999702,241181.20000000298,2023-09-14T12:28:11.600Z,241187.642,response_manmade,m,flask,FLASK,Con_Synth,long,congruent,m,m,True
