url,sender,sender_type,sender_id,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,response,response_action,prime,target,condition,soa_condition,congruence,correct_response,correctResponse,correct
4481,Trial Sequence,flow.Sequence,12_1_0_38,completion,1350.9000000476954,220978.10000002384,220971.772,220988.3,222339.20000004768,222340.10000002384,2024-09-12T08:26:25.437Z,222354.6,,,doll,DOLL,Con_Synth,short,congruent,m,,
4481,fixation,canvas.Screen,12_1_0_39_0,timeout,533.1999999999825,222340.20000004768,222338.3,222354.6,222871.3,222872.10000002384,2024-09-12T08:26:25.969Z,222887.8,,,whale,WHALE,Con_Nat,short,congruent,n,,
4481,mask1,canvas.Screen,12_1_0_39_1,timeout,33.30000000001746,222872.39999997616,222871.3,222887.8,222904.7,222905.5,2024-09-12T08:26:26.003Z,222921.1,,,whale,WHALE,Con_Nat,short,congruent,n,,
4481,prime,canvas.Screen,12_1_0_39_2,timeout,33.29999999998836,222905.70000004768,222904.7,222921.1,222937.9,222939.10000002384,2024-09-12T08:26:26.036Z,222954.4,,,whale,WHALE,Con_Nat,short,congruent,n,,
4481,mask2,canvas.Screen,12_1_0_39_3,timeout,33.39999999999418,222939.39999997616,222937.9,222954.4,222971.2,222972.39999997616,2024-09-12T08:26:26.070Z,222987.8,,,whale,WHALE,Con_Nat,short,congruent,n,,
4481,target,canvas.Screen,12_1_0_39_4,response,543.3000000238535,222972.60000002384,222971.2,222987.8,223531.10000002384,223532.0,2024-09-12T08:26:26.629Z,223537.6,response_natural,keypress(n),whale,WHALE,Con_Nat,short,congruent,n,n,False
4481,Trial Sequence,flow.Sequence,12_1_0_39,completion,1176.500000023836,222340.20000004768,222338.3,222354.6,223531.10000002384,223532.29999995232,2024-09-12T08:26:26.629Z,223537.6,,,whale,WHALE,Con_Nat,short,congruent,n,,
4481,fixation,canvas.Screen,12_1_0_40_0,timeout,533.1999999999825,223532.5,223521.112,223537.6,224054.1,224055.0,2024-09-12T08:26:27.152Z,224070.8,,,tank,TANK,Con_Synth,short,congruent,m,,
4481,mask1,canvas.Screen,12_1_0_40_1,timeout,33.30000000001746,224055.20000004768,224054.1,224070.8,224087.6,224088.60000002384,2024-09-12T08:26:27.186Z,224104.1,,,tank,TANK,Con_Synth,short,congruent,m,,
4481,prime,canvas.Screen,12_1_0_40_2,timeout,33.39999999999418,224088.79999995232,224087.6,224104.1,224120.9,224122.20000004768,2024-09-12T08:26:27.219Z,224137.5,,,tank,TANK,Con_Synth,short,congruent,m,,
4481,mask2,canvas.Screen,12_1_0_40_3,timeout,33.29999999998836,224122.39999997616,224120.9,224137.5,224154.2,224155.5,2024-09-12T08:26:27.253Z,224170.8,,,tank,TANK,Con_Synth,short,congruent,m,,
4481,target,canvas.Screen,12_1_0_40_4,response,614.9999999523279,224155.70000004768,224154.2,224170.8,224785.79999995232,224786.70000004768,2024-09-12T08:26:27.884Z,224803.9,response_manmade,keypress(m),tank,TANK,Con_Synth,short,congruent,m,m,False
4481,Trial Sequence,flow.Sequence,12_1_0_40,completion,1248.1999999523105,223532.5,223521.112,223537.6,224785.79999995232,224787.10000002384,2024-09-12T08:26:27.884Z,224803.9,,,tank,TANK,Con_Synth,short,congruent,m,,
4481,fixation,canvas.Screen,12_1_0_41_0,timeout,533.2000000000116,224787.20000004768,224787.442,224803.9,225320.6,225321.29999995232,2024-09-12T08:26:28.418Z,225337.1,,,creek,CREEK,Con_Nat,short,congruent,n,,
4481,mask1,canvas.Screen,12_1_0_41_1,timeout,33.29999999998836,225321.60000002384,225320.6,225337.1,225354.0,225354.89999997616,2024-09-12T08:26:28.452Z,225370.4,,,creek,CREEK,Con_Nat,short,congruent,n,,
4481,prime,canvas.Screen,12_1_0_41_2,timeout,33.30000000001746,225355.10000002384,225354.0,225370.4,225387.2,225388.5,2024-09-12T08:26:28.486Z,225403.7,,,creek,CREEK,Con_Nat,short,congruent,n,,
4481,mask2,canvas.Screen,12_1_0_41_3,timeout,33.29999999998836,225388.79999995232,225387.2,225403.7,225420.5,225421.20000004768,2024-09-12T08:26:28.518Z,225437.0,,,creek,CREEK,Con_Nat,short,congruent,n,,
4481,target,canvas.Screen,12_1_0_41_4,response,728.7999999523163,225421.39999997616,225420.5,225437.0,226165.79999995232,226166.39999997616,2024-09-12T08:26:29.264Z,226170.2,response_natural,keypress(n),creek,CREEK,Con_Nat,short,congruent,n,n,False
4481,Trial Sequence,flow.Sequence,12_1_0_41,completion,1361.899999952322,224787.20000004768,224787.442,224803.9,226165.79999995232,226166.60000002384,2024-09-12T08:26:29.264Z,226170.2,,,creek,CREEK,Con_Nat,short,congruent,n,,
4481,fixation,canvas.Screen,12_1_0_42_0,timeout,533.1999999999825,226166.70000004768,226153.7,226170.2,226686.8,226687.70000004768,2024-09-12T08:26:29.785Z,226703.4,,,corn,CORN,Con_Nat,short,congruent,n,,
4481,mask1,canvas.Screen,12_1_0_42_1,timeout,33.30000000001746,226687.89999997616,226686.8,226703.4,226720.2,226721.29999995232,2024-09-12T08:26:29.818Z,226736.7,,,corn,CORN,Con_Nat,short,congruent,n,,
4481,prime,canvas.Screen,12_1_0_42_2,timeout,33.29999999998836,226721.5,226720.2,226736.7,226753.4,226754.5,2024-09-12T08:26:29.852Z,226770.0,,,corn,CORN,Con_Nat,short,congruent,n,,
4481,mask2,canvas.Screen,12_1_0_42_3,timeout,33.29999999998836,226754.79999995232,226753.4,226770.0,226786.7,226787.29999995232,2024-09-12T08:26:29.884Z,226803.3,,,corn,CORN,Con_Nat,short,congruent,n,,
4481,target,canvas.Screen,12_1_0_42_4,response,943.5999999761698,226787.39999997616,226786.7,226803.3,227746.89999997616,227747.89999997616,2024-09-12T08:26:30.845Z,227753.1,response_natural,keypress(n),corn,CORN,Con_Nat,short,congruent,n,n,False
4481,Trial Sequence,flow.Sequence,12_1_0_42,completion,1576.6999999761465,226166.70000004768,226153.7,226170.2,227746.89999997616,227748.29999995232,2024-09-12T08:26:30.845Z,227753.1,,,corn,CORN,Con_Nat,short,congruent,n,,
4481,fixation,canvas.Screen,12_1_0_43_0,timeout,533.1000000000058,227748.39999997616,227736.596,227753.1,228269.6,228270.60000002384,2024-09-12T08:26:31.368Z,228286.2,,,torch,CHIMP,Inc_Synth_Nat,short,incongruent,n,,
4481,mask1,canvas.Screen,12_1_0_43_1,timeout,33.39999999999418,228270.79999995232,228269.6,228286.2,228303.3,228304.20000004768,2024-09-12T08:26:31.401Z,228319.6,,,torch,CHIMP,Inc_Synth_Nat,short,incongruent,n,,
4481,prime,canvas.Screen,12_1_0_43_2,timeout,33.29999999998836,228304.39999997616,228303.3,228319.6,228336.4,228337.60000002384,2024-09-12T08:26:31.435Z,228352.9,,,torch,CHIMP,Inc_Synth_Nat,short,incongruent,n,,
4481,mask2,canvas.Screen,12_1_0_43_3,timeout,33.30000000001746,228337.79999995232,228336.4,228352.9,228369.7,228371.0,2024-09-12T08:26:31.468Z,228386.2,,,torch,CHIMP,Inc_Synth_Nat,short,incongruent,n,,
4481,target,canvas.Screen,12_1_0_43_4,response,693.7999999999884,228371.20000004768,228369.7,228386.2,229080.0,229080.60000002384,2024-09-12T08:26:32.178Z,229086.0,response_natural,keypress(n),torch,CHIMP,Inc_Synth_Nat,short,incongruent,n,n,False
4481,Trial Sequence,flow.Sequence,12_1_0_43,completion,1326.8999999999942,227748.39999997616,227736.596,227753.1,229080.0,229080.79999995232,2024-09-12T08:26:32.178Z,229086.0,,,torch,CHIMP,Inc_Synth_Nat,short,incongruent,n,,
4481,fixation,canvas.Screen,12_1_0_44_0,timeout,533.2000000000116,229080.89999997616,229069.506,229086.0,229602.6,229603.10000002384,2024-09-12T08:26:32.700Z,229619.2,,,rake,HUSKY,Inc_Synth_Nat,short,incongruent,n,,
4481,mask1,canvas.Screen,12_1_0_44_1,timeout,33.29999999998836,229603.20000004768,229602.6,229619.2,229635.8,229636.5,2024-09-12T08:26:32.734Z,229652.5,,,rake,HUSKY,Inc_Synth_Nat,short,incongruent,n,,
4481,prime,canvas.Screen,12_1_0_44_2,timeout,33.39999999999418,229636.5,229635.8,229652.5,229669.3,229669.89999997616,2024-09-12T08:26:32.767Z,229685.9,,,rake,HUSKY,Inc_Synth_Nat,short,incongruent,n,,
4481,mask2,canvas.Screen,12_1_0_44_3,timeout,33.30000000001746,229670.0,229669.3,229685.9,229702.5,229703.0,2024-09-12T08:26:32.800Z,229719.2,,,rake,HUSKY,Inc_Synth_Nat,short,incongruent,n,,
4481,target,canvas.Screen,12_1_0_44_4,response,1034.9000000238302,229703.20000004768,229702.5,229719.2,230754.10000002384,230756.70000004768,2024-09-12T08:26:33.854Z,230769.0,response_natural,keypress(n),rake,HUSKY,Inc_Synth_Nat,short,incongruent,n,n,False
4481,Trial Sequence,flow.Sequence,12_1_0_44,completion,1668.1000000238419,229080.89999997616,229069.506,229086.0,230754.10000002384,230757.29999995232,2024-09-12T08:26:33.854Z,230769.0,,,rake,HUSKY,Inc_Synth_Nat,short,incongruent,n,,
4481,fixation,canvas.Screen,12_1_0_45_0,timeout,533.0,230757.60000002384,230752.492,230769.0,231285.6,231286.39999997616,2024-09-12T08:26:34.384Z,231302.0,,,tiger,TIGER,Con_Nat,short,congruent,n,,
4481,mask1,canvas.Screen,12_1_0_45_1,timeout,33.5,231286.60000002384,231285.6,231302.0,231318.9,231319.89999997616,2024-09-12T08:26:34.417Z,231335.5,,,tiger,TIGER,Con_Nat,short,congruent,n,,
4481,prime,canvas.Screen,12_1_0_45_2,timeout,33.20000000001164,231320.20000004768,231318.9,231335.5,231352.3,231352.89999997616,2024-09-12T08:26:34.450Z,231368.7,,,tiger,TIGER,Con_Nat,short,congruent,n,,
4481,mask2,canvas.Screen,12_1_0_45_3,timeout,33.39999999999418,231353.10000002384,231352.3,231368.7,231385.6,231386.20000004768,2024-09-12T08:26:34.483Z,231402.1,,,tiger,TIGER,Con_Nat,short,congruent,n,,
4481,target,canvas.Screen,12_1_0_45_4,response,657.2999999761523,231386.29999995232,231385.6,231402.1,232059.39999997616,232061.89999997616,2024-09-12T08:26:35.159Z,232068.6,response_natural,keypress(n),tiger,TIGER,Con_Nat,short,congruent,n,n,False
4481,Trial Sequence,flow.Sequence,12_1_0_45,completion,1290.3999999761581,230757.5,230752.492,230769.0,232059.39999997616,232062.39999997616,2024-09-12T08:26:35.160Z,232068.6,,,tiger,TIGER,Con_Nat,short,congruent,n,,
4481,fixation,canvas.Screen,12_1_0_46_0,timeout,533.1000000000058,232062.79999995232,232052.074,232068.6,232585.4,232586.20000004768,2024-09-12T08:26:35.683Z,232601.7,,,spade,SHELF,Inc_Synth_Synth,short,incongruent,m,,
4481,mask1,canvas.Screen,12_1_0_46_1,timeout,33.59999999997672,232586.39999997616,232585.4,232601.7,232618.7,232619.39999997616,2024-09-12T08:26:35.717Z,232635.3,,,spade,SHELF,Inc_Synth_Synth,short,incongruent,m,,
4481,prime,canvas.Screen,12_1_0_46_2,timeout,33.30000000001746,232619.60000002384,232618.7,232635.3,232652.0,232652.89999997616,2024-09-12T08:26:35.750Z,232668.6,,,spade,SHELF,Inc_Synth_Synth,short,incongruent,m,,
4481,mask2,canvas.Screen,12_1_0_46_3,timeout,16.39999999999418,232653.10000002384,232652.0,232668.6,232688.0,232688.39999997616,2024-09-12T08:26:35.786Z,232685.0,,,spade,SHELF,Inc_Synth_Synth,short,incongruent,m,,
4481,target,canvas.Screen,12_1_0_46_4,response,1017.6000000238419,232688.70000004768,232688.0,232685.0,233702.60000002384,233703.5,2024-09-12T08:26:36.801Z,233718.2,response_manmade,keypress(m),spade,SHELF,Inc_Synth_Synth,short,incongruent,m,m,False
4481,Trial Sequence,flow.Sequence,12_1_0_46,completion,1634.000000023836,232062.70000004768,232052.074,232068.6,233702.60000002384,233703.89999997616,2024-09-12T08:26:36.801Z,233718.2,,,spade,SHELF,Inc_Synth_Synth,short,incongruent,m,,
4481,fixation,canvas.Screen,12_1_0_47_0,timeout,533.0999999999767,233704.10000002384,233701.626,233718.2,234234.6,234235.5,2024-09-12T08:26:37.333Z,234251.3,,,mice,TOOLS,Inc_Nat_Synth,short,incongruent,m,,
4481,mask1,canvas.Screen,12_1_0_47_1,timeout,33.30000000001746,234235.70000004768,234234.6,234251.3,234268.1,234269.20000004768,2024-09-12T08:26:37.366Z,234284.6,,,mice,TOOLS,Inc_Nat_Synth,short,incongruent,m,,
4481,prime,canvas.Screen,12_1_0_47_2,timeout,33.29999999998836,234269.5,234268.1,234284.6,234301.4,234302.89999997616,2024-09-12T08:26:37.400Z,234317.9,,,mice,TOOLS,Inc_Nat_Synth,short,incongruent,m,,
4481,mask2,canvas.Screen,12_1_0_47_3,timeout,33.39999999999418,234303.10000002384,234301.4,234317.9,234334.7,234336.0,2024-09-12T08:26:37.433Z,234351.3,,,mice,TOOLS,Inc_Nat_Synth,short,incongruent,m,,
4481,target,canvas.Screen,12_1_0_47_4,response,1074.5999999761698,234336.29999995232,234334.7,234351.3,235425.89999997616,235427.0,2024-09-12T08:26:38.524Z,235434.3,response_manmade,keypress(m),mice,TOOLS,Inc_Nat_Synth,short,incongruent,m,m,False
4481,Trial Sequence,flow.Sequence,12_1_0_47,completion,1707.6999999761465,233704.0,233701.626,233718.2,235425.89999997616,235427.39999997616,2024-09-12T08:26:38.525Z,235434.3,,,mice,TOOLS,Inc_Nat_Synth,short,incongruent,m,,
4481,fixation,canvas.Screen,12_1_0_48_0,timeout,533.1000000000058,235427.60000002384,235417.924,235434.3,235950.9,235951.79999995232,2024-09-12T08:26:39.049Z,235967.4,,,spear,MOTH,Inc_Synth_Nat,short,incongruent,n,,
4481,mask1,canvas.Screen,12_1_0_48_1,timeout,33.39999999999418,235952.0,235950.9,235967.4,235984.3,235985.39999997616,2024-09-12T08:26:39.083Z,236000.8,,,spear,MOTH,Inc_Synth_Nat,short,incongruent,n,,
4481,prime,canvas.Screen,12_1_0_48_2,timeout,33.30000000001746,235985.70000004768,235984.3,236000.8,236017.6,236018.70000004768,2024-09-12T08:26:39.116Z,236034.1,,,spear,MOTH,Inc_Synth_Nat,short,incongruent,n,,
4481,mask2,canvas.Screen,12_1_0_48_3,timeout,33.29999999998836,236019.0,236017.6,236034.1,236050.9,236052.20000004768,2024-09-12T08:26:39.149Z,236067.4,,,spear,MOTH,Inc_Synth_Nat,short,incongruent,n,,
4481,target,canvas.Screen,12_1_0_48_4,response,652.7000000238477,236052.39999997616,236050.9,236067.4,236720.10000002384,236721.10000002384,2024-09-12T08:26:39.818Z,236734.0,response_natural,keypress(n),spear,MOTH,Inc_Synth_Nat,short,incongruent,n,n,False
4481,Trial Sequence,flow.Sequence,12_1_0_48,completion,1285.8000000238535,235427.5,235417.924,235434.3,236720.10000002384,236721.5,2024-09-12T08:26:39.819Z,236734.0,,,spear,MOTH,Inc_Synth_Nat,short,incongruent,n,,
4481,fixation,canvas.Screen,12_1_0_49_0,timeout,533.2000000000116,236721.70000004768,236717.5,236734.0,237250.5,237251.29999995232,2024-09-12T08:26:40.348Z,237267.2,,,belt,BELT,Con_Synth,short,congruent,m,,
4481,mask1,canvas.Screen,12_1_0_49_1,timeout,33.39999999999418,237251.39999997616,237250.5,237267.2,237284.1,237285.10000002384,2024-09-12T08:26:40.382Z,237300.6,,,belt,BELT,Con_Synth,short,congruent,m,,
4481,prime,canvas.Screen,12_1_0_49_2,timeout,16.60000000000582,237285.29999995232,237284.1,237300.6,237319.89999997616,237320.39999997616,2024-09-12T08:26:40.418Z,237317.2,,,belt,BELT,Con_Synth,short,congruent,m,,
4481,mask2,canvas.Screen,12_1_0_49_3,timeout,16.599999999976717,237320.79999995232,237319.89999997616,237317.2,237327.29999995232,237327.70000004768,2024-09-12T08:26:40.425Z,237333.8,,,belt,BELT,Con_Synth,short,congruent,m,,
4481,target,canvas.Screen,12_1_0_49_4,response,549.9000000476954,237328.0,237327.29999995232,237333.8,237883.70000004768,237884.70000004768,2024-09-12T08:26:40.982Z,237900.4,response_manmade,keypress(m),belt,BELT,Con_Synth,short,congruent,m,m,False
4481,Trial Sequence,flow.Sequence,12_1_0_49,completion,1149.7000000476837,236721.70000004768,236717.5,236734.0,237883.70000004768,237885.0,2024-09-12T08:26:40.982Z,237900.4,,,belt,BELT,Con_Synth,short,congruent,m,,
4481,fixation,canvas.Screen,12_1_0_50_0,timeout,533.3000000000175,237885.20000004768,237883.8,237900.4,238417.2,238418.0,2024-09-12T08:26:41.515Z,238433.7,,,bike,BIKE,Con_Synth,short,congruent,m,,
4481,mask1,canvas.Screen,12_1_0_50_1,timeout,33.19999999998254,238418.10000002384,238417.2,238433.7,238450.2,238451.29999995232,2024-09-12T08:26:41.548Z,238466.9,,,bike,BIKE,Con_Synth,short,congruent,m,,
4481,prime,canvas.Screen,12_1_0_50_2,timeout,16.70000000001164,238451.5,238450.2,238466.9,238487.10000002384,238487.5,2024-09-12T08:26:41.585Z,238483.6,,,bike,BIKE,Con_Synth,short,congruent,m,,
4481,mask2,canvas.Screen,12_1_0_50_3,timeout,16.60000000000582,238487.89999997616,238487.10000002384,238483.6,238494.10000002384,238494.39999997616,2024-09-12T08:26:41.592Z,238500.2,,,bike,BIKE,Con_Synth,short,congruent,m,,
4481,target,canvas.Screen,12_1_0_50_4,response,691.1999999761465,238494.79999995232,238494.10000002384,238500.2,239191.39999997616,239191.79999995232,2024-09-12T08:26:42.289Z,239199.9,response_manmade,keypress(m),bike,BIKE,Con_Synth,short,congruent,m,m,False
4481,Trial Sequence,flow.Sequence,12_1_0_50,completion,1290.999999976164,237885.20000004768,237883.8,237900.4,239191.39999997616,239191.89999997616,2024-09-12T08:26:42.289Z,239199.9,,,bike,BIKE,Con_Synth,short,congruent,m,,
4481,fixation,canvas.Screen,12_1_0_51_0,timeout,533.3999999999942,239192.0,239183.506,239199.9,239716.4,239717.0,2024-09-12T08:26:42.814Z,239733.3,,,daisy,DAISY,Con_Nat,short,congruent,n,,
4481,mask1,canvas.Screen,12_1_0_51_1,timeout,33.20000000001164,239717.20000004768,239716.4,239733.3,239749.8,239750.5,2024-09-12T08:26:42.848Z,239766.5,,,daisy,DAISY,Con_Nat,short,congruent,n,,
4481,prime,canvas.Screen,12_1_0_51_2,timeout,33.20000000001164,239750.60000002384,239749.8,239766.5,239783.1,239783.70000004768,2024-09-12T08:26:42.881Z,239799.7,,,daisy,DAISY,Con_Nat,short,congruent,n,,
4481,mask2,canvas.Screen,12_1_0_51_3,timeout,33.5,239783.89999997616,239783.1,239799.7,239816.4,239817.10000002384,2024-09-12T08:26:42.914Z,239833.2,,,daisy,DAISY,Con_Nat,short,congruent,n,,
4481,target,canvas.Screen,12_1_0_51_4,response,576.5999999523046,239817.29999995232,239816.4,239833.2,240409.79999995232,240410.29999995232,2024-09-12T08:26:43.507Z,240416.2,response_natural,keypress(n),daisy,DAISY,Con_Nat,short,congruent,n,n,False
4481,Trial Sequence,flow.Sequence,12_1_0_51,completion,1209.899999952322,239192.0,239183.506,239199.9,240409.79999995232,240410.5,2024-09-12T08:26:43.508Z,240416.2,,,daisy,DAISY,Con_Nat,short,congruent,n,,
4481,fixation,canvas.Screen,12_1_0_52_0,timeout,533.1999999999825,240410.60000002384,240400.0,240416.2,240932.7,240933.29999995232,2024-09-12T08:26:44.030Z,240949.4,,,poppy,DINGO,Inc_Nat_Nat,short,incongruent,n,,
4481,mask1,canvas.Screen,12_1_0_52_1,timeout,33.39999999999418,240933.39999997616,240932.7,240949.4,240966.0,240966.60000002384,2024-09-12T08:26:44.064Z,240982.8,,,poppy,DINGO,Inc_Nat_Nat,short,incongruent,n,,
4481,prime,canvas.Screen,12_1_0_52_2,timeout,33.30000000001746,240966.79999995232,240966.0,240982.8,240999.4,241000.0,2024-09-12T08:26:44.097Z,241016.1,,,poppy,DINGO,Inc_Nat_Nat,short,incongruent,n,,
4481,mask2,canvas.Screen,12_1_0_52_3,timeout,33.29999999998836,241000.10000002384,240999.4,241016.1,241032.8,241033.20000004768,2024-09-12T08:26:44.130Z,241049.4,,,poppy,DINGO,Inc_Nat_Nat,short,incongruent,n,,
4481,target,canvas.Screen,12_1_0_52_4,response,843.8999999523221,241033.29999995232,241032.8,241049.4,241893.29999995232,241894.5,2024-09-12T08:26:44.992Z,241899.2,response_natural,keypress(n),poppy,DINGO,Inc_Nat_Nat,short,incongruent,n,n,False
4481,Trial Sequence,flow.Sequence,12_1_0_52,completion,1477.0999999523046,240410.60000002384,240400.0,240416.2,241893.29999995232,241894.89999997616,2024-09-12T08:26:44.992Z,241899.2,,,poppy,DINGO,Inc_Nat_Nat,short,incongruent,n,,
4481,fixation,canvas.Screen,12_1_0_53_0,timeout,533.1999999999825,241895.10000002384,241882.7,241899.2,242415.7,242416.20000004768,2024-09-12T08:26:45.513Z,242432.4,,,finch,SLOTH,Inc_Nat_Nat,short,incongruent,m,,
4481,mask1,canvas.Screen,12_1_0_53_1,timeout,33.30000000001746,242416.29999995232,242415.7,242432.4,242449.0,242449.70000004768,2024-09-12T08:26:45.547Z,242465.7,,,finch,SLOTH,Inc_Nat_Nat,short,incongruent,m,,
4481,prime,canvas.Screen,12_1_0_53_2,timeout,33.29999999998836,242449.70000004768,242449.0,242465.7,242482.3,242482.89999997616,2024-09-12T08:26:45.580Z,242499.0,,,finch,SLOTH,Inc_Nat_Nat,short,incongruent,m,,
4481,mask2,canvas.Screen,12_1_0_53_3,timeout,33.29999999998836,242483.0,242482.3,242499.0,242515.7,242516.29999995232,2024-09-12T08:26:45.614Z,242532.3,,,finch,SLOTH,Inc_Nat_Nat,short,incongruent,m,,
4481,target,canvas.Screen,12_1_0_53_4,response,653.9000000476954,242516.60000002384,242515.7,242532.3,243186.20000004768,243186.89999997616,2024-09-12T08:26:46.284Z,243198.9,response_natural,keypress(n),finch,SLOTH,Inc_Nat_Nat,short,incongruent,m,m,False
4481,Trial Sequence,flow.Sequence,12_1_0_53,completion,1287.000000047672,241895.0,241882.7,241899.2,243186.20000004768,243187.10000002384,2024-09-12T08:26:46.284Z,243198.9,,,finch,SLOTH,Inc_Nat_Nat,short,incongruent,m,,
4481,fixation,canvas.Screen,12_1_0_54_0,timeout,533.0,243187.10000002384,243182.3,243198.9,243715.4,243716.20000004768,2024-09-12T08:26:46.813Z,243731.9,,,silo,PLAZA,Inc_Synth_Synth,short,incongruent,m,,
4481,mask1,canvas.Screen,12_1_0_54_1,timeout,33.39999999999418,243716.39999997616,243715.4,243731.9,243748.6,243749.20000004768,2024-09-12T08:26:46.846Z,243765.3,,,silo,PLAZA,Inc_Synth_Synth,short,incongruent,m,,
4481,prime,canvas.Screen,12_1_0_54_2,timeout,33.40000000002328,243749.29999995232,243748.6,243765.3,243782.0,243782.60000002384,2024-09-12T08:26:46.880Z,243798.7,,,silo,PLAZA,Inc_Synth_Synth,short,incongruent,m,,
4481,mask2,canvas.Screen,12_1_0_54_3,timeout,33.29999999998836,243782.70000004768,243782.0,243798.7,243815.4,243815.79999995232,2024-09-12T08:26:46.913Z,243832.0,,,silo,PLAZA,Inc_Synth_Synth,short,incongruent,m,,
4481,target,canvas.Screen,12_1_0_54_4,response,599.1000000238419,243816.0,243815.4,243832.0,244431.10000002384,244431.60000002384,2024-09-12T08:26:47.529Z,244448.5,response_manmade,keypress(m),silo,PLAZA,Inc_Synth_Synth,short,incongruent,m,m,False
4481,Trial Sequence,flow.Sequence,12_1_0_54,completion,1232.2000000238477,243187.10000002384,243182.3,243198.9,244431.10000002384,244431.79999995232,2024-09-12T08:26:47.529Z,244448.5,,,silo,PLAZA,Inc_Synth_Synth,short,incongruent,m,,
4481,fixation,canvas.Screen,12_1_0_55_0,timeout,533.1000000000058,244431.89999997616,244431.976,244448.5,244965.1,244966.0,2024-09-12T08:26:48.063Z,244981.6,,,coat,COAT,Con_Synth,short,congruent,m,,
4481,mask1,canvas.Screen,12_1_0_55_1,timeout,33.39999999999418,244966.29999995232,244965.1,244981.6,244998.5,244999.29999995232,2024-09-12T08:26:48.096Z,245015.0,,,coat,COAT,Con_Synth,short,congruent,m,,
4481,prime,canvas.Screen,12_1_0_55_2,timeout,33.29999999998836,244999.70000004768,244998.5,245015.0,245031.7,245033.0,2024-09-12T08:26:48.130Z,245048.3,,,coat,COAT,Con_Synth,short,congruent,m,,
4481,mask2,canvas.Screen,12_1_0_55_3,timeout,33.30000000001746,245033.29999995232,245031.7,245048.3,245065.0,245065.70000004768,2024-09-12T08:26:48.163Z,245081.6,,,coat,COAT,Con_Synth,short,congruent,m,,
4481,target,canvas.Screen,12_1_0_55_4,response,741.000000023836,245065.89999997616,245065.0,245081.6,245822.60000002384,245823.20000004768,2024-09-12T08:26:48.920Z,245831.5,response_manmade,keypress(m),coat,COAT,Con_Synth,short,congruent,m,m,False
4481,Trial Sequence,flow.Sequence,12_1_0_55,completion,1374.1000000238419,244431.89999997616,244431.976,244448.5,245822.60000002384,245823.5,2024-09-12T08:26:48.920Z,245831.5,,,coat,COAT,Con_Synth,short,congruent,m,,
4481,fixation,canvas.Screen,12_1_0_56_0,timeout,533.1000000000058,245823.60000002384,245814.904,245831.5,246347.9,246348.39999997616,2024-09-12T08:26:49.445Z,246364.6,,,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,m,,
4481,mask1,canvas.Screen,12_1_0_56_1,timeout,33.29999999998836,246348.60000002384,246347.9,246364.6,246381.2,246381.89999997616,2024-09-12T08:26:49.479Z,246397.9,,,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,m,,
4481,prime,canvas.Screen,12_1_0_56_2,timeout,33.39999999999418,246381.89999997616,246381.2,246397.9,246414.6,246415.29999995232,2024-09-12T08:26:49.512Z,246431.3,,,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,m,,
4481,mask2,canvas.Screen,12_1_0_56_3,timeout,33.30000000001746,246415.5,246414.6,246431.3,246447.9,246448.39999997616,2024-09-12T08:26:49.545Z,246464.6,,,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,m,,
4481,target,canvas.Screen,12_1_0_56_4,response,650.1000000476779,246448.60000002384,246447.9,246464.6,247114.70000004768,247115.29999995232,2024-09-12T08:26:50.212Z,247131.0,response_manmade,keypress(m),wharf,RAZOR,Inc_Synth_Synth,short,incongruent,m,m,False
4481,Trial Sequence,flow.Sequence,12_1_0_56,completion,1283.2000000476837,245823.60000002384,245814.904,245831.5,247114.70000004768,247115.5,2024-09-12T08:26:50.212Z,247131.0,,,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,m,,
4481,fixation,canvas.Screen,12_1_0_57_0,timeout,533.3999999999942,247115.70000004768,247114.6,247131.0,247647.9,247648.70000004768,2024-09-12T08:26:50.746Z,247664.4,,,tower,TOWER,Con_Synth,short,congruent,m,,
4481,mask1,canvas.Screen,12_1_0_57_1,timeout,33.20000000001164,247648.89999997616,247647.9,247664.4,247681.1,247682.10000002384,2024-09-12T08:26:50.779Z,247697.6,,,tower,TOWER,Con_Synth,short,congruent,m,,
4481,prime,canvas.Screen,12_1_0_57_2,timeout,33.39999999999418,247682.29999995232,247681.1,247697.6,247714.6,247715.39999997616,2024-09-12T08:26:50.812Z,247731.0,,,tower,TOWER,Con_Synth,short,congruent,m,,
4481,mask2,canvas.Screen,12_1_0_57_3,timeout,33.20000000001164,247715.70000004768,247714.6,247731.0,247747.8,247748.79999995232,2024-09-12T08:26:50.846Z,247764.2,,,tower,TOWER,Con_Synth,short,congruent,m,,
4481,target,canvas.Screen,12_1_0_57_4,response,512.1999999761465,247749.10000002384,247747.8,247764.2,248276.39999997616,248277.60000002384,2024-09-12T08:26:51.374Z,248280.8,response_manmade,keypress(m),tower,TOWER,Con_Synth,short,congruent,m,m,False
